timestamp,heart_rate,RR_intervals
1662371244000,81,
1662371245000,81,0.0
1662371247000,78,-3.0
1662371250000,82,4.0
1662371254000,86,4.0
1662371257000,83,-3.0
1662371259000,80,-3.0
1662371273000,83,3.0
1662371274000,86,3.0
1662371276000,90,4.0
1662371278000,93,3.0
1662371281000,89,-4.0
1662371282000,85,-4.0
1662371284000,80,-5.0
1662371288000,77,-3.0
1662371295000,81,4.0
1662371296000,81,0.0
1662371298000,76,-5.0
1662371303000,79,3.0
1662371308000,83,4.0
1662371310000,86,3.0
1662371314000,89,3.0
1662371316000,85,-4.0
1662371324000,81,-4.0
1662371328000,77,-4.0
1662371331000,80,3.0
1662371333000,84,4.0
1662371334000,88,4.0
1662371335000,88,0.0
1662371340000,84,-4.0
1662371341000,81,-3.0
1662371343000,78,-3.0
1662371346000,81,3.0
1662371348000,86,5.0
1662371353000,90,4.0
1662371364000,87,-3.0
1662371366000,84,-3.0
1662371371000,88,4.0
1662371372000,91,3.0
1662371374000,94,3.0
1662371377000,91,-3.0
1662371379000,88,-3.0
1662371384000,92,4.0
1662371386000,96,4.0
1662371387000,100,4.0
1662371394000,103,3.0
1662371397000,100,-3.0
1662371399000,97,-3.0
1662371400000,94,-3.0
1662371403000,86,-8.0
1662371414000,83,-3.0
1662371418000,86,3.0
1662371430000,90,4.0
1662371432000,93,3.0
1662371434000,90,-3.0
1662371438000,87,-3.0
1662371442000,84,-3.0
1662371450000,81,-3.0
1662371453000,85,4.0
1662371455000,90,5.0
1662371456000,90,0.0
1662371464000,87,-3.0
1662371470000,91,4.0
1662371478000,85,-6.0
1662371484000,88,3.0
1662371486000,92,4.0
1662371488000,89,-3.0
1662371489000,83,-6.0
1662371491000,79,-4.0
1662371493000,83,4.0
1662371495000,88,5.0
1662371505000,84,-4.0
1662371515000,87,3.0
1662371521000,90,3.0
1662371524000,93,3.0
1662371530000,89,-4.0
1662371533000,86,-3.0
1662371544000,83,-3.0
1662371549000,86,3.0
1662371562000,89,3.0
1662371563000,86,-3.0
1662371564000,83,-3.0
1662371566000,78,-5.0
1662371567000,75,-3.0
1662371569000,78,3.0
1662371570000,84,6.0
1662371573000,88,4.0
1662371575000,91,3.0
1662371582000,94,3.0
1662371584000,90,-4.0
1662371586000,86,-4.0
1662371587000,82,-4.0
1662371589000,78,-4.0
1662371592000,82,4.0
1662371593000,86,4.0
1662371595000,93,7.0
1662371598000,89,-4.0
1662371599000,86,-3.0
1662371601000,81,-5.0
1662371603000,84,3.0
1662371605000,87,3.0
1662371607000,90,3.0
1662371612000,85,-5.0
1662371614000,81,-4.0
1662371615000,77,-4.0
1662371616000,74,-3.0
1662371617000,74,0.0
1662371619000,80,6.0
1662371621000,83,3.0
1662371622000,86,3.0
1662371627000,83,-3.0
1662371630000,86,3.0
1662371632000,89,3.0
1662371637000,85,-4.0
1662371644000,89,4.0
1662371645000,92,3.0
1662371648000,88,-4.0
1662371650000,81,-7.0
1662371651000,78,-3.0
1662371654000,81,3.0
1662371656000,89,8.0
1662371657000,92,3.0
1662371658000,95,3.0
1662371661000,91,-4.0
1662371662000,88,-3.0
1662371663000,85,-3.0
1662371664000,81,-4.0
1662371666000,78,-3.0
1662371668000,82,4.0
1662371670000,85,3.0
1662371671000,90,5.0
1662371674000,93,3.0
1662371676000,90,-3.0
1662371686000,84,-6.0
1662371688000,79,-5.0
1662371689000,76,-3.0
1662371695000,80,4.0
1662371698000,83,3.0
1662371702000,86,3.0
1662371703000,91,5.0
1662371706000,88,-3.0
1662371708000,82,-6.0
1662371713000,85,3.0
1662371716000,88,3.0
1662371720000,84,-4.0
1662371722000,81,-3.0
1662371733000,84,3.0
1662371735000,87,3.0
1662371745000,83,-4.0
1662371752000,86,3.0
1662371754000,83,-3.0
1662371763000,80,-3.0
1662371766000,83,3.0
1662371774000,86,3.0
1662371782000,89,3.0
1662371784000,92,3.0
1662371786000,98,6.0
1662371788000,103,5.0
1662371789000,103,0.0
1662371791000,106,3.0
1662371796000,102,-4.0
1662371800000,105,3.0
1662371805000,101,-4.0
1662371806000,97,-4.0
1662371808000,93,-4.0
1662371810000,87,-6.0
1662371812000,84,-3.0
1662371813000,80,-4.0
1662371815000,77,-3.0
1662371820000,74,-3.0
1662371825000,77,3.0
1662371835000,73,-4.0
1662371845000,68,-5.0
1662371850000,71,3.0
1662371851000,74,3.0
1662371854000,71,-3.0
1662371860000,74,3.0
1662371866000,71,-3.0
1662371872000,75,4.0
1662371874000,80,5.0
1662371876000,84,4.0
1662371878000,91,7.0
1662371879000,94,3.0
1662371886000,97,3.0
1662371891000,94,-3.0
1662371892000,91,-3.0
1662371893000,87,-4.0
1662371896000,81,-6.0
1662371898000,77,-4.0
1662371900000,80,3.0
1662371902000,84,4.0
1662371905000,81,-3.0
1662371906000,78,-3.0
1662371910000,81,3.0
1662371912000,86,5.0
1662371914000,83,-3.0
1662371922000,88,5.0
1662371924000,93,5.0
1662371929000,89,-4.0
1662371930000,89,0.0
1662371937000,85,-4.0
1662371938000,81,-4.0
1662371939000,78,-3.0
1662371944000,81,3.0
1662371945000,84,3.0
1662371965000,81,-3.0
1662371968000,78,-3.0
1662371971000,81,3.0
1662371974000,84,3.0
1662371982000,87,3.0
1662371984000,91,4.0
1662371985000,96,5.0
1662371988000,93,-3.0
