timestamp,heart_rate,RR_intervals
1662537772000,92.0,-3.0
1662537776000,88.0,-4.0
1662537781000,85.0,-3.0
1662537782000,82.0,-3.0
1662537784000,76.0,-6.0
1662537785000,73.0,-3.0
1662537786000,70.0,-3.0
1662537788000,67.0,-3.0
1662537797000,70.0,3.0
1662537800000,66.0,-4.0
1662537805000,69.0,3.0
1662537812000,65.0,-4.0
1662537814000,59.0,-6.0
1662537815000,59.0,0.0
1662537825000,62.0,3.0
1662537842000,67.0,5.0
1662537844000,70.0,3.0
1662537851000,74.0,4.0
1662537852000,81.0,7.0
1662537860000,78.0,-3.0
1662537862000,76.0,-2.0
1662537866000,80.0,4.0
1662537870000,77.0,-3.0
1662537872000,73.0,-4.0
1662537884000,76.0,3.0
1662537885000,80.0,4.0
1662537886000,84.0,4.0
1662537890000,80.0,-4.0
1662537892000,76.0,-4.0
1662537906000,79.0,3.0
1662537910000,76.0,-3.0
1662537911000,72.0,-4.0
1662537912000,72.0,0.0
1662537917000,75.0,3.0
1662537925000,71.0,-4.0
1662537927000,68.0,-3.0
1662537929000,73.0,5.0
1662537930000,76.0,3.0
1662537938000,71.0,-5.0
1662537949000,68.0,-3.0
1662537951000,71.0,3.0
1662537953000,74.0,3.0
1662537966000,77.0,3.0
1662537967000,83.0,6.0
1662537968000,81.0,-2.0
1662537971000,77.0,-4.0
1662537972000,74.0,-3.0
1662537979000,71.0,-3.0
1662537983000,67.0,-4.0
1662537985000,64.0,-3.0
1662537991000,67.0,3.0
1662537997000,63.0,-4.0
1662538005000,67.0,4.0
1662538008000,71.0,4.0
1662538012000,74.0,3.0
1662538014000,78.0,4.0
1662538016000,74.0,-4.0
1662538021000,71.0,-3.0
1662538023000,66.0,-5.0
1662538028000,70.0,4.0
1662538036000,66.0,-4.0
1662538038000,63.0,-3.0
1662538041000,68.0,5.0
1662538049000,73.0,5.0
1662538050000,76.0,3.0
1662538052000,80.0,4.0
1662538053000,84.0,4.0
1662538054000,84.0,0.0
1662538055000,80.0,-4.0
1662538057000,77.0,-3.0
1662538059000,74.0,-3.0
1662538065000,77.0,3.0
1662538071000,81.0,4.0
1662538077000,84.0,3.0
1662538094000,81.0,-3.0
1662538097000,78.0,-3.0
1662538098000,72.0,-6.0
1662538103000,76.0,4.0
1662538111000,71.0,-5.0
1662538119000,75.0,4.0
1662538132000,72.0,-3.0
1662538136000,69.0,-3.0
1662538151000,72.0,3.0
1662538154000,76.0,4.0
1662538171000,80.0,4.0
1662538173000,84.0,4.0
1662538174000,88.0,4.0
1662538175000,88.0,0.0
1662538178000,84.0,-4.0
1662538180000,81.0,-3.0
1662538182000,74.0,-7.0
1662538184000,69.0,-5.0
1662538193000,74.0,5.0
1662538196000,69.0,-5.0
1662538197000,66.0,-3.0
1662538209000,71.0,5.0
1662538211000,74.0,3.0
1662538212000,77.0,3.0
1662538213000,74.0,-3.0
1662538214000,71.0,-3.0
1662538216000,68.0,-3.0
1662538217000,64.0,-4.0
1662538219000,60.0,-4.0
1662538226000,64.0,4.0
1662538229000,68.0,4.0
1662538230000,71.0,3.0
1662538236000,68.0,-3.0
1662538239000,65.0,-3.0
1662538249000,62.0,-3.0
1662538255000,65.0,3.0
1662538259000,62.0,-3.0
1662538264000,67.0,5.0
1662538279000,64.0,-3.0
1662538285000,67.0,3.0
1662538296000,64.0,-3.0
1662538300000,67.0,3.0
1662538301000,70.0,3.0
1662538309000,67.0,-3.0
1662538310000,64.0,-3.0
1662538311000,64.0,0.0
1662538319000,61.0,-3.0
1662538329000,64.0,3.0
1662538334000,61.0,-3.0
1662538338000,64.0,3.0
1662538341000,61.0,-3.0
1662538349000,64.0,3.0
1662538350000,64.0,0.0
1662538375000,61.0,-3.0
1662538377000,65.0,4.0
1662538379000,69.0,4.0
1662538385000,64.0,-5.0
1662538387000,67.0,3.0
1662538388000,70.0,3.0
1662538401000,67.0,-3.0
1662538405000,64.0,-3.0
1662538419000,61.0,-3.0
1662538425000,64.0,3.0
1662538432000,60.0,-4.0
1662538439000,63.0,3.0
1662538444000,60.0,-3.0
1662538452000,63.0,3.0
1662538458000,66.0,3.0
1662538460000,63.0,-3.0
1662538462000,67.0,4.0
1662538465000,70.0,3.0
1662538469000,65.0,-5.0
1662538472000,62.0,-3.0
1662538476000,65.0,3.0
1662538478000,70.0,5.0
1662538479000,70.0,0.0
1662538483000,64.0,-6.0
1662538490000,68.0,4.0
1662538491000,72.0,4.0
1662538492000,72.0,0.0
1662538500000,69.0,-3.0
1662538501000,66.0,-3.0
1662538502000,63.0,-3.0
1662538503000,63.0,0.0
1662538525000,67.0,4.0
1662538530000,64.0,-3.0
1662538544000,67.0,3.0
1662538555000,64.0,-3.0
1662538561000,59.0,-5.0
1662538566000,63.0,4.0
1662538573000,60.0,-3.0
1662538594000,64.0,4.0
1662538604000,67.0,3.0
1662538647000,71.0,4.0
1662538663000,68.0,-3.0
1662538667000,71.0,3.0
1662538668000,74.0,3.0
1662538672000,78.0,4.0
1662538674000,83.0,5.0
1662538675000,89.0,6.0
1662538676000,93.0,4.0
1662538681000,96.0,3.0
1662538682000,99.0,3.0
1662538684000,105.0,6.0
1662538685000,109.0,4.0
1662538686000,112.0,3.0
1662538690000,116.0,4.0
1662538694000,122.0,6.0
1662538695000,127.0,5.0
1662538696000,127.0,0.0
1662538700000,130.0,3.0
1662538705000,134.0,4.0
1662538706000,138.0,4.0
1662538707000,137.0,-1.0
1662538712000,71.0,-66.0
1662538713000,71.0,0.0
1662538733000,74.0,3.0
1662538739000,77.0,3.0
1662538745000,80.0,3.0
1662538751000,83.0,3.0
1662538764000,86.0,3.0
