timestamp,heart_rate,RR_intervals
1662629029000,98.0,
1662629030000,98.0,0.0
1662629039000,102.0,4.0
1662629041000,106.0,4.0
1662629044000,103.0,-3.0
1662629046000,107.0,4.0
1662629060000,104.0,-3.0
1662629072000,101.0,-3.0
1662629079000,98.0,-3.0
1662629080000,95.0,-3.0
1662629086000,90.0,-5.0
1662629090000,96.0,6.0
1662629094000,93.0,-3.0
1662629095000,90.0,-3.0
1662629097000,86.0,-4.0
1662629098000,90.0,4.0
1662629100000,94.0,4.0
1662629103000,91.0,-3.0
1662629105000,85.0,-6.0
1662629116000,88.0,3.0
1662629119000,84.0,-4.0
1662629122000,88.0,4.0
1662629123000,91.0,3.0
1662629124000,94.0,3.0
1662629126000,98.0,4.0
1662629127000,102.0,4.0
1662629128000,108.0,6.0
1662629129000,115.0,7.0
1662629135000,112.0,-3.0
1662629136000,106.0,-6.0
1662629140000,113.0,7.0
1662629141000,117.0,4.0
1662629142000,120.0,3.0
1662629144000,116.0,-4.0
1662629152000,112.0,-4.0
1662629173000,116.0,4.0
1662629174000,110.0,-6.0
1662629175000,106.0,-4.0
1662629176000,99.0,-7.0
1662629177000,96.0,-3.0
1662629178000,90.0,-6.0
1662629180000,87.0,-3.0
1662629182000,90.0,3.0
1662629184000,95.0,5.0
1662629185000,99.0,4.0
1662629186000,96.0,-3.0
1662629194000,102.0,6.0
1662629205000,98.0,-4.0
1662629206000,93.0,-5.0
1662629217000,98.0,5.0
1662629227000,102.0,4.0
1662629228000,106.0,4.0
1662629229000,111.0,5.0
1662629230000,111.0,0.0
1662629231000,105.0,-6.0
1662629236000,111.0,6.0
1662629239000,103.0,-8.0
1662629241000,100.0,-3.0
1662629242000,97.0,-3.0
1662629244000,101.0,4.0
1662629250000,98.0,-3.0
1662629251000,94.0,-4.0
1662629253000,98.0,4.0
1662629254000,102.0,4.0
1662629258000,98.0,-4.0
1662629260000,104.0,6.0
1662629261000,109.0,5.0
1662629267000,105.0,-4.0
1662629269000,102.0,-3.0
1662629272000,105.0,3.0
1662629289000,97.0,-8.0
1662629292000,91.0,-6.0
1662629299000,94.0,3.0
1662629308000,99.0,5.0
1662629311000,96.0,-3.0
1662629316000,92.0,-4.0
1662629322000,98.0,6.0
1662629324000,104.0,6.0
1662629325000,103.0,-1.0
1662629333000,107.0,4.0
1662629334000,111.0,4.0
1662629335000,106.0,-5.0
1662629339000,100.0,-6.0
1662629343000,103.0,3.0
1662629344000,107.0,4.0
1662629345000,110.0,3.0
1662629347000,115.0,5.0
1662629354000,111.0,-4.0
1662629355000,107.0,-4.0
1662629357000,115.0,8.0
1662629358000,119.0,4.0
1662629359000,118.0,-1.0
1662629367000,114.0,-4.0
1662629368000,106.0,-8.0
1662629370000,103.0,-3.0
1662629377000,97.0,-6.0
1662629378000,94.0,-3.0
1662629379000,94.0,0.0
1662629386000,91.0,-3.0
1662629387000,86.0,-5.0
1662629389000,82.0,-4.0
1662629391000,90.0,8.0
1662629392000,90.0,0.0
1662629393000,87.0,-3.0
1662629395000,79.0,-8.0
1662629396000,76.0,-3.0
1662629405000,82.0,6.0
1662629406000,86.0,4.0
1662629408000,90.0,4.0
1662629409000,94.0,4.0
1662629410000,97.0,3.0
1662629411000,103.0,6.0
1662629415000,112.0,9.0
1662629416000,112.0,0.0
1662629428000,107.0,-5.0
1662629433000,104.0,-3.0
1662629436000,101.0,-3.0
1662629438000,95.0,-6.0
1662629439000,92.0,-3.0
1662629442000,89.0,-3.0
1662629445000,82.0,-7.0
1662629446000,82.0,0.0
1662629449000,85.0,3.0
1662629451000,82.0,-3.0
1662629456000,86.0,4.0
1662629464000,92.0,6.0
1662629465000,97.0,5.0
1662629468000,94.0,-3.0
1662629472000,91.0,-3.0
1662629473000,88.0,-3.0
1662629474000,85.0,-3.0
1662629475000,82.0,-3.0
1662629476000,82.0,0.0
1662629479000,79.0,-3.0
1662629482000,85.0,6.0
1662629483000,85.0,0.0
1662629486000,82.0,-3.0
1662629487000,78.0,-4.0
1662629491000,84.0,6.0
1662629494000,80.0,-4.0
1662629495000,77.0,-3.0
1662629504000,85.0,8.0
1662629506000,89.0,4.0
1662629509000,86.0,-3.0
1662629510000,89.0,3.0
1662629522000,97.0,8.0
1662629523000,101.0,4.0
1662629524000,104.0,3.0
1662629525000,110.0,6.0
1662629526000,108.0,-2.0
1662629527000,111.0,3.0
1662629529000,116.0,5.0
1662629533000,117.0,1.0
1662629539000,113.0,-4.0
1662629540000,108.0,-5.0
1662629542000,111.0,3.0
1662629543000,115.0,4.0
1662629549000,111.0,-4.0
1662629550000,104.0,-7.0
1662629551000,104.0,0.0
1662629553000,99.0,-5.0
1662629554000,96.0,-3.0
1662629557000,90.0,-6.0
1662629561000,94.0,4.0
1662629562000,97.0,3.0
1662629564000,93.0,-4.0
1662629566000,88.0,-5.0
1662629567000,88.0,0.0
1662629568000,91.0,3.0
1662629569000,94.0,3.0
1662629570000,101.0,7.0
1662629571000,98.0,-3.0
1662629576000,95.0,-3.0
1662629577000,89.0,-6.0
1662629578000,89.0,0.0
1662629583000,83.0,-6.0
1662629584000,80.0,-3.0
1662629594000,76.0,-4.0
1662629596000,81.0,5.0
1662629597000,85.0,4.0
1662629598000,91.0,6.0
1662629603000,95.0,4.0
1662629607000,98.0,3.0
1662629611000,94.0,-4.0
1662629613000,90.0,-4.0
1662629615000,95.0,5.0
1662629620000,91.0,-4.0
1662629622000,88.0,-3.0
1662629627000,94.0,6.0
1662629628000,97.0,3.0
1662629629000,101.0,4.0
1662629630000,105.0,4.0
1662629631000,105.0,0.0
1662629633000,108.0,3.0
1662629636000,104.0,-4.0
1662629638000,101.0,-3.0
1662629640000,106.0,5.0
1662629642000,103.0,-3.0
1662629652000,100.0,-3.0
1662629654000,92.0,-8.0
1662629655000,89.0,-3.0
1662629656000,89.0,0.0
1662629658000,98.0,9.0
1662629661000,102.0,4.0
1662629662000,99.0,-3.0
1662629663000,95.0,-4.0
1662629667000,100.0,5.0
1662629668000,105.0,5.0
1662629669000,105.0,0.0
1662629672000,99.0,-6.0
1662629673000,96.0,-3.0
1662629675000,93.0,-3.0
1662629676000,96.0,3.0
1662629677000,100.0,4.0
1662629680000,95.0,-5.0
1662629683000,91.0,-4.0
1662629684000,88.0,-3.0
1662629687000,85.0,-3.0
1662629691000,89.0,4.0
1662629696000,86.0,-3.0
1662629698000,89.0,3.0
1662629703000,85.0,-4.0
1662629705000,89.0,4.0
1662629709000,83.0,-6.0
1662629710000,80.0,-3.0
1662629715000,85.0,5.0
1662629716000,88.0,3.0
1662629718000,80.0,-8.0
1662629719000,77.0,-3.0
1662629721000,73.0,-4.0
1662629726000,76.0,3.0
1662629730000,73.0,-3.0
1662629732000,77.0,4.0
1662629739000,81.0,4.0
1662629740000,81.0,0.0
1662629746000,89.0,8.0
1662629747000,89.0,0.0
1662629751000,96.0,7.0
1662629753000,99.0,3.0
1662629758000,105.0,6.0
1662629759000,102.0,-3.0
1662629761000,99.0,-3.0
