timestamp,heart_rate,RR_intervals
1662468157000,87,
1662468158000,91,4.0
1662468159000,95,4.0
1662468161000,98,3.0
1662468167000,96,-2.0
1662468168000,92,-4.0
1662468170000,87,-5.0
1662468171000,87,0.0
1662468172000,91,4.0
1662468175000,94,3.0
1662468185000,87,-7.0
1662468186000,84,-3.0
1662468188000,80,-4.0
1662468192000,84,4.0
1662468196000,81,-3.0
1662468198000,78,-3.0
1662468203000,81,3.0
1662468207000,77,-4.0
1662468212000,81,4.0
1662468216000,78,-3.0
1662468220000,81,3.0
1662468221000,84,3.0
1662468222000,87,3.0
1662468223000,87,0.0
1662468224000,84,-3.0
1662468226000,80,-4.0
1662468230000,83,3.0
1662468235000,79,-4.0
1662468239000,82,3.0
1662468244000,79,-3.0
1662468263000,76,-3.0
1662468268000,80,4.0
1662468272000,77,-3.0
1662468275000,81,4.0
1662468281000,84,3.0
1662468283000,88,4.0
1662468287000,91,3.0
1662468289000,87,-4.0
1662468290000,83,-4.0
1662468291000,80,-3.0
1662468295000,85,5.0
1662468298000,80,-5.0
1662468300000,77,-3.0
1662468309000,74,-3.0
1662468313000,77,3.0
1662468314000,80,3.0
1662468315000,80,0.0
1662468326000,76,-4.0
1662468341000,80,4.0
1662468342000,80,0.0
1662468344000,77,-3.0
1662468345000,74,-3.0
1662468350000,77,3.0
1662468359000,80,3.0
1662468364000,77,-3.0
1662468370000,81,4.0
1662468371000,84,3.0
1662468375000,81,-3.0
1662468376000,78,-3.0
1662468384000,75,-3.0
1662468386000,72,-3.0
1662468389000,76,4.0
1662468394000,73,-3.0
1662468400000,76,3.0
1662468415000,79,3.0
1662468428000,82,3.0
1662468430000,85,3.0
1662468431000,89,4.0
1662468432000,92,3.0
1662468433000,96,4.0
1662468435000,99,3.0
1662468444000,96,-3.0
1662468445000,92,-4.0
1662468446000,89,-3.0
1662468448000,82,-7.0
1662468449000,83,1.0
1662468455000,79,-4.0
1662468459000,76,-3.0
1662468468000,73,-3.0
1662468474000,76,3.0
1662468484000,79,3.0
1662468492000,76,-3.0
