timestamp,heart_rate,RR_intervals
1662378851000,94,
1662378852000,93,-1.0
1662378855000,90,-3.0
1662378856000,87,-3.0
1662378857000,84,-3.0
1662378858000,81,-3.0
1662378862000,88,7.0
1662378864000,91,3.0
1662378867000,88,-3.0
1662378869000,85,-3.0
1662378873000,88,3.0
1662378875000,93,5.0
1662378880000,90,-3.0
1662378882000,87,-3.0
1662378890000,90,3.0
1662378891000,87,-3.0
1662378892000,82,-5.0
1662378894000,78,-4.0
1662378896000,75,-3.0
1662378900000,79,4.0
1662378902000,82,3.0
1662378905000,78,-4.0
1662378908000,75,-3.0
1662378913000,78,3.0
1662378919000,82,4.0
1662378922000,86,4.0
1662378926000,82,-4.0
1662378931000,85,3.0
1662378936000,82,-3.0
1662378938000,78,-4.0
1662378940000,75,-3.0
1662378943000,78,3.0
1662378944000,82,4.0
1662378947000,79,-3.0
1662378953000,83,4.0
1662378955000,87,4.0
1662378957000,84,-3.0
1662378959000,80,-4.0
1662378961000,74,-6.0
1662378962000,74,0.0
1662378964000,77,3.0
1662378965000,81,4.0
1662378966000,84,3.0
1662378969000,88,4.0
1662378972000,82,-6.0
1662378977000,85,3.0
1662378990000,82,-3.0
1662378993000,74,-8.0
1662378997000,82,8.0
1662378999000,87,5.0
1662379002000,84,-3.0
1662379004000,81,-3.0
1662379012000,86,5.0
1662379014000,93,7.0
1662379015000,96,3.0
1662379018000,90,-6.0
1662379020000,85,-5.0
1662379022000,82,-3.0
1662379025000,89,7.0
1662379029000,85,-4.0
1662379031000,88,3.0
1662379036000,92,4.0
1662379044000,95,3.0
1662379046000,98,3.0
1662379051000,93,-5.0
1662379053000,90,-3.0
1662379054000,86,-4.0
1662379056000,91,5.0
1662379057000,88,-3.0
1662379059000,85,-3.0
1662379061000,82,-3.0
1662379072000,85,3.0
1662379074000,81,-4.0
1662379076000,77,-4.0
1662379077000,80,3.0
1662379079000,86,6.0
1662379080000,86,0.0
1662379085000,82,-4.0
1662379087000,79,-3.0
1662379103000,83,4.0
1662379105000,88,5.0
1662379107000,82,-6.0
1662379108000,79,-3.0
1662379109000,76,-3.0
1662379110000,76,0.0
1662379112000,81,5.0
1662379119000,78,-3.0
1662379122000,81,3.0
1662379123000,84,3.0
1662379134000,81,-3.0
1662379138000,78,-3.0
1662379140000,81,3.0
1662379141000,84,3.0
1662379142000,87,3.0
1662379144000,83,-4.0
1662379145000,78,-5.0
1662379147000,75,-3.0
1662379150000,79,4.0
1662379152000,84,5.0
1662379153000,84,0.0
1662379156000,80,-4.0
1662379161000,83,3.0
1662379164000,80,-3.0
1662379179000,77,-3.0
1662379184000,81,4.0
1662379185000,84,3.0
1662379195000,87,3.0
1662379200000,83,-4.0
1662379202000,78,-5.0
1662379213000,75,-3.0
1662379221000,82,7.0
1662379222000,81,-1.0
1662379225000,84,3.0
1662379230000,90,6.0
1662379235000,86,-4.0
1662379237000,83,-3.0
1662379239000,78,-5.0
1662379242000,85,7.0
1662379243000,88,3.0
1662379244000,88,0.0
1662379246000,83,-5.0
1662379248000,78,-5.0
1662379254000,75,-3.0
1662379255000,78,3.0
1662379257000,83,5.0
1662379260000,80,-3.0
1662379262000,76,-4.0
1662379269000,80,4.0
1662379270000,83,3.0
1662379272000,80,-3.0
1662379273000,77,-3.0
1662379278000,74,-3.0
1662379279000,77,3.0
1662379280000,82,5.0
1662379282000,86,4.0
1662379284000,89,3.0
1662379288000,92,3.0
1662379290000,96,4.0
1662379292000,102,6.0
1662379296000,99,-3.0
1662379297000,96,-3.0
1662379298000,96,0.0
1662379300000,92,-4.0
1662379303000,95,3.0
