timestamp,heart_rate,RR_intervals
1662639464000,77,
1662639470000,74,-3.0
1662639497000,78,4.0
1662639501000,75,-3.0
1662639504000,78,3.0
1662639532000,77,-1.0
1662639536000,74,-3.0
1662639551000,68,-6.0
1662639553000,65,-3.0
1662639556000,69,4.0
1662639564000,72,3.0
1662639566000,75,3.0
1662639569000,72,-3.0
1662639580000,75,3.0
1662639587000,71,-4.0
1662639592000,77,6.0
1662639606000,81,4.0
1662639612000,88,7.0
1662639653000,85,-3.0
1662639667000,82,-3.0
1662639680000,77,-5.0
1662639682000,73,-4.0
1662639685000,70,-3.0
1662639687000,66,-4.0
1662639708000,66,0.0
1662639713000,70,4.0
1662639714000,73,3.0
1662639715000,77,4.0
1662639716000,77,0.0
1662639718000,74,-3.0
1662639719000,69,-5.0
1662639720000,69,0.0
1662639731000,66,-3.0
1662639732000,63,-3.0
1662639743000,60,-3.0
1662639745000,64,4.0
1662639756000,58,-6.0
1662639757000,58,0.0
1662639771000,62,4.0
1662639772000,65,3.0
1662639774000,61,-4.0
1662639777000,58,-3.0
1662639802000,55,-3.0
1662639816000,58,3.0
1662639833000,58,0.0
1662639836000,63,5.0
1662639837000,66,3.0
1662639838000,71,5.0
1662639839000,71,0.0
1662639843000,68,-3.0
1662639844000,64,-4.0
1662639845000,64,0.0
1662639850000,61,-3.0
1662639876000,69,8.0
1662639878000,73,4.0
1662639892000,69,-4.0
1662639895000,72,3.0
1662639906000,68,-4.0
1662639908000,63,-5.0
1662639910000,60,-3.0
1662639916000,56,-4.0
1662639956000,64,8.0
1662639961000,61,-3.0
1662639962000,61,0.0
1662639973000,58,-3.0
1662640000000,55,-3.0
1662640004000,58,3.0
1662640067000,61,3.0
1662640070000,65,4.0
1662640074000,60,-5.0
1662640078000,57,-3.0
1662640124000,54,-3.0
1662640127000,57,3.0
1662640134000,61,4.0
1662640135000,61,0.0
1662640137000,57,-4.0
1662640154000,60,3.0
1662640159000,55,-5.0
1662640160000,55,0.0
1662640166000,58,3.0
1662640178000,55,-3.0
1662640180000,58,3.0
1662640188000,55,-3.0
1662640190000,58,3.0
1662640242000,63,5.0
1662640243000,63,0.0
1662640250000,60,-3.0
1662640255000,57,-3.0
1662640274000,60,3.0
1662640279000,56,-4.0
1662640287000,61,5.0
1662640288000,61,0.0
1662640293000,58,-3.0
1662640299000,54,-4.0
1662640304000,57,3.0
1662640306000,54,-3.0
1662640315000,58,4.0
1662640328000,61,3.0
1662640330000,58,-3.0
1662640336000,61,3.0
1662640337000,58,-3.0
1662640347000,55,-3.0
1662640349000,58,3.0
1662640351000,62,4.0
1662640354000,66,4.0
1662640359000,61,-5.0
1662640372000,58,-3.0
1662640384000,61,3.0
1662640389000,58,-3.0
1662640394000,61,3.0
1662640400000,57,-4.0
1662640404000,54,-3.0
1662640406000,57,3.0
1662640429000,60,3.0
1662640433000,67,7.0
1662640434000,72,5.0
1662640436000,77,5.0
1662640437000,81,4.0
1662640439000,84,3.0
1662640441000,91,7.0
1662640458000,94,3.0
1662640496000,91,-3.0
1662640501000,91,0.0
