timestamp,heart_rate,RR_intervals
1662709965000,94,
1662709967000,91,-3.0
1662709969000,87,-4.0
1662709971000,84,-3.0
1662709973000,90,6.0
1662709975000,94,4.0
1662709977000,89,-5.0
1662709980000,85,-4.0
1662709981000,79,-6.0
1662709982000,80,1.0
1662709984000,86,6.0
1662709985000,89,3.0
1662709986000,89,0.0
1662709996000,86,-3.0
1662709999000,89,3.0
1662710000000,85,-4.0
1662710006000,88,3.0
1662710007000,91,3.0
1662710008000,95,4.0
1662710020000,91,-4.0
1662710022000,87,-4.0
1662710023000,83,-4.0
1662710025000,80,-3.0
1662710028000,86,6.0
1662710029000,89,3.0
1662710033000,86,-3.0
1662710035000,82,-4.0
1662710038000,77,-5.0
1662710040000,80,3.0
1662710041000,83,3.0
1662710043000,86,3.0
1662710045000,83,-3.0
1662710047000,80,-3.0
1662710049000,77,-3.0
1662710051000,81,4.0
1662710052000,84,3.0
1662710053000,84,0.0
1662710054000,81,-3.0
1662710056000,75,-6.0
1662710057000,72,-3.0
1662710059000,69,-3.0
1662710062000,72,3.0
1662710064000,77,5.0
1662710068000,73,-4.0
1662710076000,70,-3.0
1662710079000,76,6.0
1662710081000,80,4.0
1662710084000,76,-4.0
1662710086000,73,-3.0
1662710090000,77,4.0
1662710091000,80,3.0
1662710092000,84,4.0
1662710096000,81,-3.0
1662710100000,77,-4.0
1662710102000,73,-4.0
1662710105000,79,6.0
1662710106000,78,-1.0
1662710108000,73,-5.0
1662710109000,70,-3.0
1662710110000,67,-3.0
1662710111000,64,-3.0
1662710116000,69,5.0
1662710117000,72,3.0
1662710118000,77,5.0
1662710119000,77,0.0
1662710121000,73,-4.0
1662710123000,69,-4.0
1662710126000,74,5.0
1662710128000,84,10.0
1662710139000,89,5.0
1662710140000,89,0.0
1662710143000,85,-4.0
1662710144000,81,-4.0
1662710147000,85,4.0
1662710149000,89,4.0
1662710153000,84,-5.0
1662710155000,80,-4.0
1662710158000,83,3.0
1662710160000,86,3.0
1662710163000,83,-3.0
1662710164000,79,-4.0
1662710174000,76,-3.0
1662710176000,71,-5.0
1662710179000,74,3.0
1662710182000,79,5.0
1662710188000,76,-3.0
1662710190000,73,-3.0
1662710193000,79,6.0
1662710194000,79,0.0
1662710199000,76,-3.0
1662710200000,79,3.0
1662710201000,82,3.0
1662710202000,82,0.0
1662710204000,79,-3.0
1662710207000,83,4.0
1662710210000,77,-6.0
1662710211000,74,-3.0
1662710215000,78,4.0
1662710221000,75,-3.0
1662710222000,72,-3.0
1662710223000,69,-3.0
1662710224000,66,-3.0
1662710225000,66,0.0
1662710227000,70,4.0
1662710229000,74,4.0
1662710231000,71,-3.0
1662710233000,66,-5.0
1662710234000,63,-3.0
1662710238000,67,4.0
1662710239000,74,7.0
1662710245000,71,-3.0
1662710259000,68,-3.0
1662710264000,71,3.0
1662710269000,76,5.0
1662710270000,79,3.0
1662710273000,76,-3.0
1662710279000,82,6.0
1662710281000,89,7.0
1662710284000,86,-3.0
1662710285000,82,-4.0
1662710286000,76,-6.0
1662710289000,85,9.0
1662710290000,88,3.0
1662710291000,88,0.0
1662710294000,91,3.0
1662710309000,88,-3.0
1662710320000,92,4.0
1662710333000,86,-6.0
1662710334000,82,-4.0
1662710335000,82,0.0
1662710339000,76,-6.0
1662710341000,73,-3.0
1662710342000,69,-4.0
1662710343000,66,-3.0
1662710344000,63,-3.0
1662710354000,60,-3.0
1662710362000,57,-3.0
1662710366000,60,3.0
1662710367000,64,4.0
1662710370000,68,4.0
1662710371000,74,6.0
1662710372000,81,7.0
1662710373000,88,7.0
1662710377000,91,3.0
1662710383000,87,-4.0
1662710385000,81,-6.0
1662710386000,81,0.0
1662710387000,84,3.0
1662710388000,88,4.0
1662710391000,86,-2.0
1662710393000,82,-4.0
1662710395000,79,-3.0
1662710396000,75,-4.0
1662710399000,80,5.0
1662710403000,76,-4.0
1662710405000,73,-3.0
1662710409000,76,3.0
1662710412000,73,-3.0
1662710418000,77,4.0
1662710419000,81,4.0
1662710422000,74,-7.0
1662710424000,71,-3.0
1662710427000,80,9.0
1662710436000,83,3.0
1662710440000,78,-5.0
1662710441000,74,-4.0
1662710444000,71,-3.0
1662710451000,68,-3.0
1662710453000,72,4.0
1662710458000,68,-4.0
1662710460000,65,-3.0
1662710462000,74,9.0
1662710464000,82,8.0
1662710467000,79,-3.0
1662710470000,82,3.0
1662710472000,85,3.0
1662710473000,88,3.0
1662710480000,93,5.0
1662710481000,93,0.0
1662710484000,87,-6.0
1662710487000,83,-4.0
1662710490000,80,-3.0
1662710492000,77,-3.0
1662710494000,74,-3.0
1662710502000,70,-4.0
1662710503000,65,-5.0
1662710507000,62,-3.0
1662710511000,67,5.0
1662710513000,64,-3.0
1662710516000,58,-6.0
1662710521000,55,-3.0
1662710526000,59,4.0
1662710535000,62,3.0
1662710539000,59,-3.0
1662710544000,62,3.0
1662710549000,68,6.0
1662710550000,71,3.0
1662710552000,75,4.0
1662710553000,78,3.0
1662710555000,82,4.0
1662710557000,85,3.0
1662710559000,90,5.0
1662710561000,86,-4.0
1662710563000,83,-3.0
1662710565000,80,-3.0
1662710566000,79,-1.0
1662710568000,75,-4.0
1662710570000,84,9.0
1662710572000,87,3.0
1662710577000,82,-5.0
1662710578000,76,-6.0
1662710579000,76,0.0
1662710581000,80,4.0
1662710587000,77,-3.0
1662710592000,81,4.0
1662710596000,76,-5.0
1662710597000,73,-3.0
1662710598000,70,-3.0
1662710600000,76,6.0
1662710602000,82,6.0
1662710604000,89,7.0
1662710609000,85,-4.0
1662710611000,79,-6.0
1662710612000,75,-4.0
1662710613000,75,0.0
1662710614000,79,4.0
1662710615000,82,3.0
1662710616000,86,4.0
1662710617000,85,-1.0
1662710618000,82,-3.0
1662710619000,79,-3.0
1662710620000,73,-6.0
1662710625000,77,4.0
1662710626000,82,5.0
1662710627000,81,-1.0
1662710629000,78,-3.0
1662710631000,74,-4.0
1662710632000,70,-4.0
1662710636000,75,5.0
1662710638000,81,6.0
1662710640000,78,-3.0
1662710641000,74,-4.0
1662710642000,71,-3.0
1662710643000,68,-3.0
1662710645000,72,4.0
1662710647000,75,3.0
1662710650000,72,-3.0
1662710652000,68,-4.0
1662710656000,73,5.0
1662710658000,77,4.0
1662710660000,70,-7.0
1662710666000,76,6.0
1662710668000,79,3.0
1662710677000,82,3.0
1662710679000,78,-4.0
1662710681000,74,-4.0
1662710685000,77,3.0
