timestamp,heart_rate,RR_intervals
1662462306000,83,
1662462307000,83,0.0
1662462311000,86,3.0
1662462326000,89,3.0
1662462327000,93,4.0
1662462328000,93,0.0
1662462333000,86,-7.0
1662462334000,83,-3.0
1662462339000,80,-3.0
1662462355000,83,3.0
1662462368000,79,-4.0
1662462375000,82,3.0
1662462379000,86,4.0
1662462381000,89,3.0
1662462385000,85,-4.0
1662462386000,81,-4.0
1662462392000,84,3.0
1662462395000,87,3.0
1662462398000,82,-5.0
1662462405000,85,3.0
1662462423000,88,3.0
1662462424000,92,4.0
1662462429000,89,-3.0
1662462432000,85,-4.0
1662462434000,82,-3.0
1662462437000,85,3.0
1662462438000,90,5.0
1662462439000,95,5.0
1662462441000,98,3.0
1662462442000,95,-3.0
1662462444000,91,-4.0
1662462445000,87,-4.0
1662462447000,84,-3.0
1662462454000,78,-6.0
1662462455000,78,0.0
1662462462000,81,3.0
1662462464000,84,3.0
1662462467000,80,-4.0
1662462473000,85,5.0
1662462476000,88,3.0
1662462477000,85,-3.0
1662462479000,82,-3.0
1662462480000,79,-3.0
1662462481000,76,-3.0
1662462485000,79,3.0
1662462486000,83,4.0
1662462488000,86,3.0
1662462490000,82,-4.0
1662462491000,79,-3.0
1662462495000,82,3.0
1662462506000,88,6.0
1662462508000,95,7.0
1662462510000,101,6.0
1662462512000,104,3.0
1662462515000,99,-5.0
1662462516000,96,-3.0
1662462519000,99,3.0
1662462527000,95,-4.0
1662462529000,92,-3.0
1662462531000,88,-4.0
1662462534000,82,-6.0
1662462538000,78,-4.0
1662462545000,81,3.0
1662462558000,84,3.0
1662462559000,87,3.0
1662462563000,92,5.0
1662462566000,87,-5.0
1662462568000,82,-5.0
1662462572000,86,4.0
1662462573000,90,4.0
1662462575000,84,-6.0
1662462576000,80,-4.0
1662462578000,76,-4.0
1662462582000,81,5.0
1662462583000,86,5.0
1662462584000,91,5.0
1662462587000,94,3.0
1662462594000,89,-5.0
1662462596000,85,-4.0
1662462597000,82,-3.0
1662462600000,78,-4.0
1662462603000,81,3.0
1662462604000,84,3.0
1662462608000,81,-3.0
1662462613000,87,6.0
1662462615000,91,4.0
1662462617000,86,-5.0
1662462620000,81,-5.0
1662462621000,78,-3.0
1662462625000,82,4.0
1662462626000,85,3.0
1662462632000,82,-3.0
1662462634000,85,3.0
1662462637000,89,4.0
1662462638000,89,0.0
1662462641000,92,3.0
1662462645000,87,-5.0
1662462646000,87,0.0
1662462647000,84,-3.0
1662462650000,81,-3.0
1662462652000,77,-4.0
1662462655000,81,4.0
1662462659000,85,4.0
1662462660000,89,4.0
1662462662000,86,-3.0
1662462667000,80,-6.0
1662462678000,77,-3.0
1662462682000,83,6.0
1662462694000,89,6.0
1662462695000,89,0.0
1662462701000,93,4.0
1662462702000,96,3.0
1662462707000,89,-7.0
1662462708000,86,-3.0
1662462710000,81,-5.0
1662462719000,78,-3.0
1662462745000,75,-3.0
1662462751000,80,5.0
1662462753000,75,-5.0
1662462755000,78,3.0
1662462757000,75,-3.0
1662462759000,78,3.0
1662462761000,75,-3.0
1662462767000,78,3.0
1662462769000,74,-4.0
1662462771000,77,3.0
1662462779000,80,3.0
1662462780000,76,-4.0
1662462783000,79,3.0
1662462790000,75,-4.0
1662462796000,78,3.0
1662462801000,74,-4.0
1662462803000,71,-3.0
1662462808000,74,3.0
1662462814000,71,-3.0
1662462816000,77,6.0
1662462819000,80,3.0
1662462822000,73,-7.0
1662462823000,75,2.0
1662462827000,79,4.0
1662462837000,83,4.0
1662462841000,86,3.0
1662462843000,83,-3.0
1662462846000,79,-4.0
1662462848000,76,-3.0
1662462850000,79,3.0
1662462859000,76,-3.0
1662462860000,73,-3.0
1662462868000,76,3.0
1662462874000,80,4.0
1662462876000,77,-3.0
1662462879000,73,-4.0
1662462883000,76,3.0
1662462885000,72,-4.0
1662462887000,75,3.0
1662462889000,72,-3.0
1662462892000,76,4.0
1662462897000,73,-3.0
1662462905000,78,5.0
1662462911000,74,-4.0
1662462913000,78,4.0
1662462915000,82,4.0
1662462917000,85,3.0
1662462920000,82,-3.0
1662462922000,78,-4.0
1662462927000,75,-3.0
1662462936000,72,-3.0
1662462939000,75,3.0
1662462952000,80,5.0
1662462955000,76,-4.0
1662462956000,76,0.0
1662462959000,73,-3.0
1662462964000,76,3.0
1662462965000,79,3.0
