timestamp,heart_rate,RR_intervals
1662635128000,100,
1662635132000,97,-3.0
1662635133000,94,-3.0
1662635134000,90,-4.0
1662635135000,90,0.0
1662635136000,94,4.0
1662635137000,98,4.0
1662635138000,98,0.0
1662635140000,95,-3.0
1662635141000,92,-3.0
1662635142000,89,-3.0
1662635147000,93,4.0
1662635151000,88,-5.0
1662635153000,82,-6.0
1662635154000,82,0.0
1662635157000,77,-5.0
1662635162000,80,3.0
1662635166000,76,-4.0
1662635173000,82,6.0
1662635174000,86,4.0
1662635177000,90,4.0
1662635180000,84,-6.0
1662635182000,80,-4.0
1662635185000,83,3.0
1662635191000,79,-4.0
1662635192000,79,0.0
1662635193000,83,4.0
1662635196000,79,-4.0
1662635198000,75,-4.0
1662635201000,78,3.0
1662635202000,82,4.0
1662635204000,89,7.0
1662635206000,86,-3.0
1662635212000,90,4.0
1662635214000,96,6.0
1662635221000,92,-4.0
1662635225000,96,4.0
1662635228000,99,3.0
1662635230000,95,-4.0
1662635231000,91,-4.0
1662635232000,91,0.0
1662635237000,95,4.0
1662635239000,98,3.0
1662635241000,93,-5.0
1662635243000,89,-4.0
1662635249000,85,-4.0
1662635251000,82,-3.0
1662635256000,85,3.0
1662635259000,79,-6.0
1662635260000,76,-3.0
1662635273000,80,4.0
1662635274000,86,6.0
1662635279000,83,-3.0
1662635280000,80,-3.0
1662635285000,83,3.0
1662635293000,88,5.0
1662635294000,91,3.0
1662635296000,94,3.0
1662635298000,101,7.0
1662635299000,104,3.0
1662635300000,104,0.0
1662635304000,98,-6.0
1662635305000,98,0.0
1662635306000,101,3.0
1662635309000,98,-3.0
1662635317000,101,3.0
1662635318000,105,4.0
1662635319000,105,0.0
1662635325000,102,-3.0
1662635326000,97,-5.0
1662635329000,89,-8.0
1662635330000,89,0.0
1662635332000,83,-6.0
1662635335000,87,4.0
1662635337000,92,5.0
1662635338000,92,0.0
1662635341000,88,-4.0
1662635343000,92,4.0
1662635344000,97,5.0
1662635345000,100,3.0
1662635346000,100,0.0
1662635356000,95,-5.0
1662635357000,92,-3.0
1662635359000,89,-3.0
1662635363000,94,5.0
1662635364000,97,3.0
1662635365000,97,0.0
1662635367000,94,-3.0
1662635368000,91,-3.0
1662635372000,96,5.0
1662635373000,99,3.0
1662635377000,96,-3.0
1662635378000,92,-4.0
1662635385000,88,-4.0
1662635387000,83,-5.0
1662635391000,86,3.0
1662635392000,92,6.0
1662635395000,88,-4.0
1662635397000,85,-3.0
1662635399000,89,4.0
1662635400000,93,4.0
1662635401000,96,3.0
1662635402000,96,0.0
1662635405000,100,4.0
1662635407000,104,4.0
1662635410000,101,-3.0
1662635414000,105,4.0
1662635419000,101,-4.0
1662635422000,104,3.0
1662635426000,101,-3.0
1662635428000,95,-6.0
1662635430000,92,-3.0
1662635432000,97,5.0
1662635434000,100,3.0
1662635435000,105,5.0
1662635436000,105,0.0
1662635451000,101,-4.0
1662635452000,98,-3.0
1662635453000,89,-9.0
1662635454000,86,-3.0
1662635456000,83,-3.0
1662635458000,87,4.0
1662635463000,83,-4.0
1662635467000,86,3.0
1662635469000,89,3.0
1662635475000,86,-3.0
1662635480000,90,4.0
1662635482000,87,-3.0
1662635483000,84,-3.0
1662635487000,87,3.0
1662635488000,92,5.0
1662635494000,88,-4.0
1662635496000,85,-3.0
1662635500000,92,7.0
