timestamp,heart_rate,RR_intervals
1662535044000,93.0,
1662535065000,98.0,5.0
1662535068000,94.0,-4.0
1662535069000,91.0,-3.0
1662535070000,85.0,-6.0
1662535072000,81.0,-4.0
1662535078000,85.0,4.0
1662535079000,88.0,3.0
1662535081000,93.0,5.0
1662535086000,90.0,-3.0
1662535097000,93.0,3.0
1662535099000,97.0,4.0
1662535101000,93.0,-4.0
1662535103000,88.0,-5.0
1662535108000,91.0,3.0
1662535117000,88.0,-3.0
1662535119000,85.0,-3.0
1662535125000,82.0,-3.0
1662535133000,85.0,3.0
1662535138000,88.0,3.0
1662535141000,92.0,4.0
1662535143000,95.0,3.0
1662535150000,98.0,3.0
1662535153000,101.0,3.0
1662535155000,104.0,3.0
1662535156000,100.0,-4.0
1662535158000,97.0,-3.0
1662535161000,100.0,3.0
1662535168000,96.0,-4.0
1662535169000,92.0,-4.0
1662535170000,92.0,0.0
1662535171000,89.0,-3.0
1662535173000,83.0,-6.0
1662535176000,78.0,-5.0
1662535177000,74.0,-4.0
1662535179000,69.0,-5.0
1662535186000,66.0,-3.0
1662535189000,71.0,5.0
1662535193000,67.0,-4.0
1662535195000,64.0,-3.0
1662535197000,60.0,-4.0
1662535200000,57.0,-3.0
1662535222000,54.0,-3.0
1662535246000,57.0,3.0
1662535270000,61.0,4.0
1662535272000,64.0,3.0
1662535274000,72.0,8.0
1662535276000,76.0,4.0
1662535278000,80.0,4.0
1662535280000,84.0,4.0
1662535281000,87.0,3.0
1662535283000,94.0,7.0
1662535288000,90.0,-4.0
1662535290000,86.0,-4.0
1662535293000,83.0,-3.0
1662535313000,86.0,3.0
1662535319000,89.0,3.0
1662535326000,92.0,3.0
1662535332000,95.0,3.0
1662535337000,92.0,-3.0
1662535347000,89.0,-3.0
1662535355000,86.0,-3.0
1662535366000,89.0,3.0
1662535369000,92.0,3.0
1662535374000,95.0,3.0
1662535379000,92.0,-3.0
1662535386000,96.0,4.0
1662535389000,93.0,-3.0
1662535390000,89.0,-4.0
1662535393000,85.0,-4.0
1662535395000,78.0,-7.0
1662535396000,78.0,0.0
1662535401000,75.0,-3.0
1662535407000,70.0,-5.0
1662535408000,67.0,-3.0
1662535409000,64.0,-3.0
1662535411000,60.0,-4.0
1662535414000,57.0,-3.0
1662535430000,54.0,-3.0
1662535436000,51.0,-3.0
1662535453000,54.0,3.0
1662535464000,51.0,-3.0
1662535469000,54.0,3.0
1662535470000,57.0,3.0
1662535472000,60.0,3.0
1662535474000,64.0,4.0
1662535476000,69.0,5.0
1662535478000,75.0,6.0
1662535479000,80.0,5.0
1662535481000,86.0,6.0
1662535489000,82.0,-4.0
1662535490000,78.0,-4.0
1662535492000,75.0,-3.0
1662535498000,78.0,3.0
1662535500000,81.0,3.0
1662535503000,85.0,4.0
1662535506000,89.0,4.0
1662535510000,86.0,-3.0
1662535512000,90.0,4.0
1662535513000,93.0,3.0
1662535514000,93.0,0.0
1662535516000,96.0,3.0
1662535520000,93.0,-3.0
1662535533000,91.0,-2.0
1662535565000,88.0,-3.0
1662535567000,84.0,-4.0
1662535572000,89.0,5.0
1662535575000,92.0,3.0
1662535578000,88.0,-4.0
1662535598000,91.0,3.0
1662535607000,88.0,-3.0
1662535610000,84.0,-4.0
1662535613000,78.0,-6.0
1662535616000,75.0,-3.0
1662535618000,71.0,-4.0
1662535620000,68.0,-3.0
1662535623000,65.0,-3.0
1662535625000,62.0,-3.0
1662535629000,54.0,-8.0
1662535630000,54.0,0.0
1662535641000,51.0,-3.0
1662535685000,54.0,3.0
1662535736000,57.0,3.0
1662535774000,60.0,3.0
1662535781000,57.0,-3.0
1662535799000,54.0,-3.0
1662535832000,57.0,3.0
1662536347000,71.0,14.0
1662536348000,71.0,0.0
1662536350000,68.0,-3.0
1662536351000,65.0,-3.0
1662536353000,62.0,-3.0
1662536358000,65.0,3.0
1662536385000,69.0,4.0
1662536403000,73.0,4.0
1662536437000,70.0,-3.0
1662536473000,67.0,-3.0
1662536489000,70.0,3.0
1662536510000,67.0,-3.0
1662536522000,71.0,4.0
