timestamp,heart_rate,RR_intervals
1662620966000,120,
1662620975000,117,-3.0
1662620980000,120,3.0
1662620984000,116,-4.0
1662620986000,119,3.0
1662620990000,116,-3.0
1662620993000,119,3.0
1662620995000,122,3.0
1662620998000,119,-3.0
1662621008000,123,4.0
1662621010000,126,3.0
1662621013000,123,-3.0
1662621014000,116,-7.0
1662621015000,113,-3.0
1662621017000,116,3.0
1662621021000,122,6.0
1662621025000,119,-3.0
1662621027000,115,-4.0
1662621030000,119,4.0
1662621035000,113,-6.0
1662621036000,113,0.0
1662621038000,118,5.0
1662621042000,114,-4.0
1662621047000,117,3.0
1662621049000,121,4.0
1662621051000,115,-6.0
1662621053000,111,-4.0
1662621056000,116,5.0
1662621057000,119,3.0
1662621059000,122,3.0
1662621072000,126,4.0
1662621081000,122,-4.0
1662621082000,118,-4.0
1662621087000,115,-3.0
1662621090000,118,3.0
1662621093000,121,3.0
1662621095000,115,-6.0
1662621098000,118,3.0
1662621101000,115,-3.0
1662621106000,112,-3.0
1662621108000,116,4.0
1662621115000,119,3.0
1662621122000,122,3.0
1662621131000,125,3.0
1662621134000,129,4.0
1662621140000,125,-4.0
1662621142000,122,-3.0
1662621147000,119,-3.0
1662621150000,122,3.0
1662621152000,116,-6.0
1662621153000,116,0.0
1662621158000,120,4.0
1662621161000,116,-4.0
1662621162000,110,-6.0
1662621163000,105,-5.0
1662621166000,110,5.0
1662621167000,115,5.0
1662621168000,119,4.0
1662621180000,122,3.0
1662621181000,125,3.0
1662621183000,122,-3.0
1662621184000,118,-4.0
1662621185000,113,-5.0
1662621186000,111,-2.0
1662621189000,116,5.0
1662621190000,119,3.0
1662621192000,122,3.0
1662621199000,125,3.0
1662621204000,128,3.0
1662621210000,131,3.0
1662621217000,128,-3.0
1662621232000,132,4.0
1662621236000,128,-4.0
1662621246000,124,-4.0
1662621247000,124,0.0
1662621249000,128,4.0
1662621252000,131,3.0
1662621260000,128,-3.0
1662621271000,131,3.0
1662621273000,128,-3.0
1662621274000,125,-3.0
1662621283000,122,-3.0
1662621290000,125,3.0
1662621291000,120,-5.0
1662621292000,117,-3.0
1662621294000,114,-3.0
1662621296000,117,3.0
1662621297000,120,3.0
1662621298000,123,3.0
1662621301000,118,-5.0
1662621302000,114,-4.0
1662621303000,114,0.0
1662621304000,117,3.0
1662621306000,121,4.0
1662621308000,124,3.0
1662621310000,119,-5.0
1662621311000,116,-3.0
1662621314000,119,3.0
1662621315000,122,3.0
1662621316000,125,3.0
1662621320000,121,-4.0
1662621325000,125,4.0
1662621330000,121,-4.0
