timestamp,heart_rate,RR_intervals
1662721708000,98,
1662721710000,103,5.0
1662721714000,100,-3.0
1662721717000,97,-3.0
1662721720000,101,4.0
1662721722000,105,4.0
1662721732000,100,-5.0
1662721735000,103,3.0
1662721738000,99,-4.0
1662721745000,96,-3.0
1662721746000,93,-3.0
1662721747000,90,-3.0
1662721748000,90,0.0
1662721750000,93,3.0
1662721751000,97,4.0
1662721752000,100,3.0
1662721755000,92,-8.0
1662721757000,89,-3.0
1662721758000,93,4.0
1662721759000,98,5.0
1662721760000,102,4.0
1662721761000,102,0.0
1662721763000,98,-4.0
1662721767000,102,4.0
1662721772000,96,-6.0
1662721774000,100,4.0
1662721775000,106,6.0
1662721776000,109,3.0
1662721778000,104,-5.0
1662721779000,98,-6.0
1662721781000,95,-3.0
1662721783000,98,3.0
1662721785000,101,3.0
1662721788000,104,3.0
1662721789000,101,-3.0
1662721791000,98,-3.0
1662721793000,102,4.0
1662721794000,105,3.0
1662721795000,105,0.0
1662721796000,99,-6.0
1662721797000,93,-6.0
1662721798000,94,1.0
1662721799000,97,3.0
1662721801000,102,5.0
1662721802000,106,4.0
1662721803000,109,3.0
1662721804000,104,-5.0
1662721805000,100,-4.0
1662721806000,97,-3.0
1662721809000,102,5.0
1662721810000,105,3.0
1662721814000,101,-4.0
1662721815000,97,-4.0
1662721816000,97,0.0
1662721818000,100,3.0
1662721820000,103,3.0
1662721826000,99,-4.0
1662721836000,104,5.0
1662721842000,107,3.0
1662721846000,104,-3.0
1662721848000,101,-3.0
1662721851000,105,4.0
1662721852000,108,3.0
1662721853000,108,0.0
1662721854000,105,-3.0
1662721856000,100,-5.0
1662721859000,106,6.0
1662721863000,103,-3.0
1662721865000,100,-3.0
1662721867000,103,3.0
1662721868000,106,3.0
1662721871000,102,-4.0
1662721872000,97,-5.0
1662721873000,97,0.0
1662721878000,103,6.0
1662721880000,107,4.0
1662721886000,100,-7.0
1662721887000,100,0.0
1662721891000,97,-3.0
1662721895000,102,5.0
1662721900000,98,-4.0
1662721902000,102,4.0
1662721903000,107,5.0
1662721904000,107,0.0
1662721905000,104,-3.0
1662721912000,101,-3.0
1662721914000,98,-3.0
1662721918000,94,-4.0
1662721921000,101,7.0
1662721923000,105,4.0
1662721927000,102,-3.0
1662721932000,99,-3.0
1662721936000,103,4.0
