timestamp,heart_rate,RR_intervals
1662712443000,92,
1662712445000,88,-4.0
1662712447000,82,-6.0
1662712448000,79,-3.0
1662712450000,72,-7.0
1662712453000,69,-3.0
1662712456000,73,4.0
1662712457000,77,4.0
1662712460000,73,-4.0
1662712462000,76,3.0
1662712467000,73,-3.0
1662712470000,76,3.0
1662712486000,79,3.0
1662712489000,76,-3.0
1662712496000,79,3.0
1662712497000,82,3.0
1662712499000,78,-4.0
1662712504000,81,3.0
1662712509000,78,-3.0
1662712513000,81,3.0
1662712516000,85,4.0
1662712517000,90,5.0
1662712518000,93,3.0
1662712519000,90,-3.0
1662712520000,87,-3.0
1662712521000,84,-3.0
1662712524000,92,8.0
1662712525000,92,0.0
1662712527000,87,-5.0
1662712531000,83,-4.0
1662712535000,86,3.0
1662712537000,89,3.0
1662712542000,86,-3.0
1662712543000,90,4.0
1662712545000,93,3.0
1662712548000,90,-3.0
1662712551000,93,3.0
1662712552000,90,-3.0
1662712553000,85,-5.0
1662712558000,82,-3.0
1662712567000,85,3.0
1662712569000,82,-3.0
1662712574000,79,-3.0
1662712578000,83,4.0
1662712579000,83,0.0
1662712586000,86,3.0
1662712589000,83,-3.0
1662712590000,80,-3.0
1662712592000,76,-4.0
1662712603000,80,4.0
1662712605000,77,-3.0
1662712608000,81,4.0
1662712615000,78,-3.0
1662712617000,75,-3.0
1662712625000,79,4.0
1662712627000,84,5.0
1662712637000,89,5.0
1662712638000,89,0.0
1662712639000,86,-3.0
1662712641000,83,-3.0
1662712655000,80,-3.0
1662712658000,83,3.0
1662712659000,86,3.0
1662712662000,82,-4.0
1662712673000,77,-5.0
1662712678000,80,3.0
1662712684000,86,6.0
1662712687000,82,-4.0
1662712691000,79,-3.0
1662712694000,82,3.0
1662712695000,87,5.0
1662712697000,92,5.0
1662712699000,88,-4.0
1662712701000,82,-6.0
1662712703000,78,-4.0
1662712706000,83,5.0
1662712709000,86,3.0
1662712711000,89,3.0
1662712712000,92,3.0
1662712714000,97,5.0
1662712717000,93,-4.0
1662712719000,89,-4.0
1662712720000,86,-3.0
1662712727000,89,3.0
1662712730000,86,-3.0
1662712734000,82,-4.0
1662712735000,79,-3.0
1662712736000,76,-3.0
1662712737000,73,-3.0
1662712738000,73,0.0
1662712740000,79,6.0
1662712741000,82,3.0
1662712746000,79,-3.0
1662712753000,76,-3.0
1662712756000,73,-3.0
1662712758000,77,4.0
1662712759000,82,5.0
1662712760000,79,-3.0
1662712762000,76,-3.0
1662712771000,81,5.0
1662712775000,72,-9.0
1662712776000,72,0.0
1662712780000,76,4.0
1662712784000,73,-3.0
1662712786000,76,3.0
1662712788000,79,3.0
1662712799000,85,6.0
1662712800000,84,-1.0
1662712808000,80,-4.0
1662712811000,83,3.0
1662712813000,79,-4.0
1662712819000,82,3.0
1662712825000,87,5.0
1662712826000,91,4.0
1662712828000,88,-3.0
1662712833000,84,-4.0
1662712835000,80,-4.0
1662712836000,84,4.0
1662712839000,78,-6.0
1662712840000,75,-3.0
1662712841000,71,-4.0
1662712843000,68,-3.0
1662712846000,72,4.0
1662712851000,68,-4.0
1662712853000,65,-3.0
1662712856000,68,3.0
1662712858000,71,3.0
1662712861000,74,3.0
1662712863000,71,-3.0
1662712881000,68,-3.0
1662712886000,72,4.0
1662712889000,69,-3.0
1662712898000,65,-4.0
1662712899000,68,3.0
1662712908000,71,3.0
1662712915000,80,9.0
1662712916000,84,4.0
1662712917000,88,4.0
1662712918000,91,3.0
1662712919000,91,0.0
1662712922000,95,4.0
1662712923000,98,3.0
1662712924000,102,4.0
1662712925000,102,0.0
1662712927000,99,-3.0
1662712928000,95,-4.0
1662712929000,92,-3.0
1662712930000,92,0.0
1662712932000,87,-5.0
1662712934000,83,-4.0
1662712935000,79,-4.0
1662712936000,79,0.0
1662712939000,82,3.0
1662712949000,85,3.0
1662712954000,88,3.0
1662712955000,88,0.0
1662712956000,82,-6.0
1662712958000,76,-6.0
1662712960000,73,-3.0
1662712963000,76,3.0
1662712964000,82,6.0
1662712968000,74,-8.0
1662712969000,74,0.0
1662712971000,78,4.0
1662712973000,82,4.0
1662712977000,76,-6.0
1662712980000,81,5.0
1662712983000,84,3.0
1662712985000,88,4.0
1662712989000,92,4.0
1662712991000,84,-8.0
1662712994000,80,-4.0
1662712997000,74,-6.0
1662713002000,80,6.0
1662713003000,80,0.0
1662713007000,75,-5.0
1662713009000,69,-6.0
1662713012000,74,5.0
1662713014000,77,3.0
1662713016000,73,-4.0
1662713021000,76,3.0
1662713023000,79,3.0
1662713024000,83,4.0
1662713060000,87,4.0
1662713062000,84,-3.0
1662713064000,81,-3.0
1662713066000,84,3.0
1662713069000,81,-3.0
1662713071000,78,-3.0
1662713072000,73,-5.0
1662713077000,68,-5.0
1662713081000,65,-3.0
1662713084000,68,3.0
1662713091000,65,-3.0
1662713093000,68,3.0
1662713095000,71,3.0
1662713096000,74,3.0
1662713099000,69,-5.0
1662713107000,66,-3.0
1662713113000,69,3.0
1662713114000,66,-3.0
1662713126000,69,3.0
1662713128000,73,4.0
1662713132000,70,-3.0
1662713135000,75,5.0
1662713136000,79,4.0
1662713138000,87,8.0
1662713140000,93,6.0
1662713141000,97,4.0
1662713143000,101,4.0
1662713144000,98,-3.0
1662713145000,95,-3.0
1662713147000,92,-3.0
1662713148000,89,-3.0
1662713149000,86,-3.0
1662713150000,83,-3.0
1662713157000,86,3.0
1662713158000,89,3.0
1662713160000,92,3.0
1662713162000,88,-4.0
1662713165000,85,-3.0
1662713170000,82,-3.0
1662713178000,85,3.0
1662713184000,88,3.0
1662713186000,91,3.0
1662713191000,88,-3.0
1662713194000,84,-4.0
1662713206000,87,3.0
1662713211000,81,-6.0
1662713215000,86,5.0
1662713217000,89,3.0
1662713219000,96,7.0
1662713220000,99,3.0
1662713223000,96,-3.0
1662713226000,99,3.0
1662713231000,96,-3.0
1662713238000,99,3.0
1662713246000,91,-8.0
1662713247000,91,0.0
1662713251000,88,-3.0
1662713257000,85,-3.0
1662713268000,82,-3.0
1662713271000,86,4.0
1662713275000,83,-3.0
1662713279000,78,-5.0
1662713290000,82,4.0
1662713291000,85,3.0
1662713294000,89,4.0
1662713305000,86,-3.0
1662713308000,89,3.0
1662713309000,86,-3.0
1662713312000,79,-7.0
1662713313000,72,-7.0
1662713332000,69,-3.0
1662713339000,72,3.0
1662713344000,68,-4.0
1662713353000,65,-3.0
1662713357000,68,3.0
1662713365000,65,-3.0
1662713368000,68,3.0
1662713380000,72,4.0
1662713386000,69,-3.0
1662713388000,66,-3.0
1662713392000,69,3.0
1662713402000,66,-3.0
1662713415000,69,3.0
1662713425000,72,3.0
1662713429000,69,-3.0
1662713433000,72,3.0
1662713438000,68,-4.0
1662713451000,72,4.0
1662713454000,75,3.0
1662713465000,72,-3.0
1662713487000,68,-4.0
1662713500000,71,3.0
1662713504000,74,3.0
1662713513000,77,3.0
1662713520000,74,-3.0
1662713525000,77,3.0
1662713540000,80,3.0
1662713549000,75,-5.0
1662713554000,79,4.0
1662713572000,82,3.0
1662713578000,79,-3.0
1662713596000,76,-3.0
1662713605000,71,-5.0
1662713607000,68,-3.0
1662713638000,64,-4.0
1662713643000,67,3.0
1662713647000,64,-3.0
1662713659000,67,3.0
1662713661000,70,3.0
1662713677000,73,3.0
1662713681000,76,3.0
1662713684000,73,-3.0
1662713686000,69,-4.0
1662713691000,73,4.0
1662713693000,70,-3.0
1662713699000,74,4.0
1662713721000,71,-3.0
1662713724000,74,3.0
1662713731000,70,-4.0
1662713750000,75,5.0
1662713755000,72,-3.0
1662713759000,69,-3.0
1662713777000,66,-3.0
1662713781000,70,4.0
1662713784000,67,-3.0
1662713797000,63,-4.0
1662713800000,67,4.0
1662713803000,70,3.0
1662713804000,73,3.0
1662713805000,73,0.0
1662713809000,70,-3.0
1662713812000,73,3.0
