timestamp,heart_rate,RR_intervals
1662477141000,58.0,-4.0
1662477160000,61.0,3.0
1662477168000,64.0,3.0
1662477172000,61.0,-3.0
1662477178000,58.0,-3.0
1662477193000,61.0,3.0
1662477194000,64.0,3.0
1662477200000,61.0,-3.0
1662477202000,64.0,3.0
1662477218000,61.0,-3.0
1662477230000,58.0,-3.0
1662477240000,61.0,3.0
1662477241000,65.0,4.0
1662477242000,64.0,-1.0
1662477247000,67.0,3.0
1662477249000,63.0,-4.0
1662477252000,60.0,-3.0
1662477255000,63.0,3.0
1662477257000,60.0,-3.0
1662477265000,64.0,4.0
1662477267000,69.0,5.0
1662477279000,64.0,-5.0
1662477280000,61.0,-3.0
1662477281000,61.0,0.0
1662477282000,64.0,3.0
1662477287000,67.0,3.0
1662477293000,63.0,-4.0
1662477301000,60.0,-3.0
1662477307000,63.0,3.0
1662477311000,60.0,-3.0
1662477314000,64.0,4.0
1662477317000,72.0,8.0
1662477322000,68.0,-4.0
1662477324000,64.0,-4.0
1662477326000,61.0,-3.0
1662477327000,64.0,3.0
1662477333000,61.0,-3.0
1662477341000,64.0,3.0
1662477358000,67.0,3.0
1662477363000,63.0,-4.0
1662477367000,67.0,4.0
1662477378000,64.0,-3.0
1662477380000,61.0,-3.0
1662477389000,64.0,3.0
1662477391000,67.0,3.0
1662477394000,70.0,3.0
1662477396000,74.0,4.0
1662477397000,78.0,4.0
1662477398000,82.0,4.0
1662477400000,85.0,3.0
1662477402000,79.0,-6.0
1662477404000,76.0,-3.0
1662477407000,73.0,-3.0
1662477408000,70.0,-3.0
1662477411000,75.0,5.0
1662477413000,79.0,4.0
1662477414000,76.0,-3.0
1662477422000,72.0,-4.0
1662477444000,69.0,-3.0
1662477449000,72.0,3.0
1662477459000,67.0,-5.0
1662477498000,71.0,4.0
1662477504000,68.0,-3.0
1662477509000,65.0,-3.0
1662477524000,62.0,-3.0
1662477527000,67.0,5.0
1662477534000,64.0,-3.0
1662477545000,67.0,3.0
1662477546000,74.0,7.0
1662477547000,77.0,3.0
1662477548000,83.0,6.0
1662477549000,87.0,4.0
1662477550000,91.0,4.0
1662477551000,95.0,4.0
1662477552000,95.0,0.0
