timestamp,heart_rate,RR_intervals
1662539633000,62,
1662539635000,65,3.0
1662539685000,62,-3.0
1662539700000,59,-3.0
1662539702000,62,3.0
1662539765000,59,-3.0
1662539808000,71,12.0
1662539845000,74,3.0
1662539855000,77,3.0
1662539861000,80,3.0
1662539862000,88,8.0
1662539863000,88,0.0
1662539887000,92,4.0
1662539895000,95,3.0
1662539903000,96,1.0
1662539923000,99,3.0
1662539932000,95,-4.0
1662539939000,92,-3.0
1662539955000,89,-3.0
1662539968000,86,-3.0
1662539975000,79,-7.0
1662539978000,76,-3.0
1662539979000,73,-3.0
1662539981000,70,-3.0
1662539983000,67,-3.0
1662539992000,75,8.0
1662539993000,75,0.0
1662539997000,71,-4.0
1662540002000,68,-3.0
1662540003000,65,-3.0
1662540004000,65,0.0
1662540037000,71,6.0
1662540038000,71,0.0
1662540045000,66,-5.0
1662540047000,63,-3.0
1662540052000,66,3.0
1662540053000,70,4.0
1662540055000,74,4.0
1662540062000,70,-4.0
1662540064000,65,-5.0
1662540071000,68,3.0
1662540079000,71,3.0
1662540086000,77,6.0
1662540087000,80,3.0
1662540088000,80,0.0
1662540091000,77,-3.0
1662540093000,74,-3.0
1662540095000,70,-4.0
1662540098000,65,-5.0
1662540124000,68,3.0
1662540133000,64,-4.0
1662540143000,61,-3.0
1662540154000,58,-3.0
1662540185000,53,-5.0
1662540187000,56,3.0
1662540194000,59,3.0
1662540197000,59,0.0
1662540212000,62,3.0
1662540216000,59,-3.0
1662540222000,62,3.0
1662540226000,65,3.0
1662540227000,69,4.0
1662540229000,72,3.0
1662540234000,68,-4.0
1662540236000,65,-3.0
1662540241000,70,5.0
1662540244000,73,3.0
1662540247000,67,-6.0
1662540248000,67,0.0
1662540254000,71,4.0
1662540261000,67,-4.0
1662540271000,70,3.0
1662540276000,67,-3.0
1662540279000,70,3.0
1662540281000,73,3.0
1662540290000,70,-3.0
1662540292000,65,-5.0
1662540295000,62,-3.0
1662540309000,65,3.0
1662540319000,62,-3.0
1662540356000,67,5.0
1662540358000,71,4.0
1662540367000,74,3.0
1662540379000,76,2.0
1662540384000,73,-3.0
1662540392000,77,4.0
1662540397000,71,-6.0
1662540398000,67,-4.0
1662540399000,64,-3.0
1662540400000,64,0.0
1662540413000,61,-3.0
1662540418000,64,3.0
1662540424000,67,3.0
1662540426000,71,4.0
1662540428000,74,3.0
1662540432000,70,-4.0
1662540438000,73,3.0
1662540442000,70,-3.0
1662540443000,67,-3.0
1662540450000,71,4.0
1662540454000,68,-3.0
1662540456000,63,-5.0
1662540462000,68,5.0
1662540463000,71,3.0
1662540464000,71,0.0
1662540475000,74,3.0
1662540479000,71,-3.0
1662540485000,67,-4.0
1662540509000,64,-3.0
1662540512000,60,-4.0
1662540514000,63,3.0
1662540541000,60,-3.0
1662540580000,63,3.0
1662540583000,60,-3.0
1662540586000,63,3.0
1662540588000,69,6.0
1662540592000,66,-3.0
1662540606000,63,-3.0
1662540635000,66,3.0
1662540643000,63,-3.0
1662540655000,68,5.0
1662540656000,68,0.0
1662540662000,65,-3.0
1662540679000,69,4.0
1662540682000,66,-3.0
1662540704000,69,3.0
1662540712000,66,-3.0
1662540719000,70,4.0
1662540720000,73,3.0
1662540721000,73,0.0
1662540723000,68,-5.0
1662540725000,64,-4.0
1662540738000,67,3.0
1662540746000,64,-3.0
1662540754000,67,3.0
1662540773000,64,-3.0
1662540782000,67,3.0
1662540809000,70,3.0
1662540828000,73,3.0
1662540836000,70,-3.0
1662540867000,67,-3.0
1662540872000,70,3.0
1662540873000,67,-3.0
1662540877000,72,5.0
1662540879000,75,3.0
1662540882000,78,3.0
1662540884000,82,4.0
1662540885000,86,4.0
1662540886000,86,0.0
1662540889000,92,6.0
1662540892000,96,4.0
1662540894000,99,3.0
1662540897000,104,5.0
1662540901000,109,5.0
1662540906000,110,1.0
