timestamp,heart_rate,RR_intervals
1662735118000,137,
1662735123000,133,-4.0
1662735124000,128,-5.0
1662735125000,125,-3.0
1662735126000,125,0.0
1662735131000,128,3.0
1662735134000,121,-7.0
1662735135000,121,0.0
1662735141000,124,3.0
1662735146000,127,3.0
1662735148000,123,-4.0
1662735149000,114,-9.0
1662735150000,110,-4.0
1662735151000,107,-3.0
1662735153000,110,3.0
1662735154000,115,5.0
1662735155000,120,5.0
1662735160000,113,-7.0
1662735161000,113,0.0
1662735164000,117,4.0
1662735166000,120,3.0
1662735176000,123,3.0
1662735178000,118,-5.0
1662735186000,121,3.0
1662735189000,125,4.0
1662735192000,128,3.0
1662735199000,125,-3.0
1662735205000,119,-6.0
1662735206000,116,-3.0
1662735210000,113,-3.0
1662735214000,116,3.0
1662735215000,119,3.0
1662735228000,113,-6.0
1662735231000,119,6.0
1662735232000,119,0.0
1662735234000,113,-6.0
1662735235000,116,3.0
1662735236000,119,3.0
1662735237000,119,0.0
1662735238000,123,4.0
1662735244000,120,-3.0
1662735245000,116,-4.0
1662735246000,112,-4.0
1662735248000,116,4.0
1662735249000,120,4.0
1662735250000,123,3.0
1662735252000,118,-5.0
1662735254000,114,-4.0
1662735257000,111,-3.0
1662735262000,114,3.0
1662735263000,119,5.0
1662735264000,118,-1.0
1662735265000,110,-8.0
1662735266000,107,-3.0
1662735267000,107,0.0
1662735271000,114,7.0
1662735272000,121,7.0
1662735273000,124,3.0
1662735276000,121,-3.0
1662735277000,118,-3.0
1662735278000,115,-3.0
1662735281000,120,5.0
1662735282000,123,3.0
1662735287000,125,2.0
1662735288000,122,-3.0
1662735289000,117,-5.0
1662735290000,118,1.0
1662735297000,122,4.0
1662735299000,116,-6.0
1662735300000,112,-4.0
1662735301000,108,-4.0
1662735302000,109,1.0
1662735304000,112,3.0
1662735308000,115,3.0
1662735314000,112,-3.0
1662735315000,115,3.0
1662735320000,120,5.0
1662735321000,120,0.0
1662735329000,116,-4.0
1662735337000,120,4.0
1662735345000,117,-3.0
1662735346000,114,-3.0
1662735353000,111,-3.0
1662735365000,114,3.0
1662735375000,111,-3.0
1662735382000,114,3.0
1662735387000,118,4.0
1662735395000,115,-3.0
1662735396000,110,-5.0
1662735401000,113,3.0
1662735402000,116,3.0
1662735403000,119,3.0
1662735404000,119,0.0
1662735405000,115,-4.0
1662735407000,112,-3.0
1662735410000,109,-3.0
1662735413000,105,-4.0
1662735414000,102,-3.0
1662735422000,99,-3.0
1662735423000,99,0.0
1662735425000,102,3.0
1662735427000,105,3.0
1662735432000,102,-3.0
1662735440000,105,3.0
1662735443000,101,-4.0
1662735446000,104,3.0
1662735451000,100,-4.0
1662735452000,100,0.0
1662735454000,104,4.0
1662735466000,101,-3.0
1662735476000,104,3.0
1662735480000,107,3.0
1662735484000,113,6.0
1662735485000,116,3.0
1662735486000,119,3.0
1662735488000,122,3.0
1662735492000,125,3.0
1662735495000,126,1.0
1662735497000,120,-6.0
1662735502000,117,-3.0
1662735503000,113,-4.0
1662735504000,114,1.0
1662735505000,118,4.0
1662735509000,121,3.0
1662735513000,118,-3.0
1662735514000,113,-5.0
1662735515000,113,0.0
1662735522000,106,-7.0
1662735526000,110,4.0
1662735538000,113,3.0
1662735542000,110,-3.0
1662735543000,105,-5.0
1662735544000,99,-6.0
1662735547000,106,7.0
1662735548000,109,3.0
1662735551000,113,4.0
1662735553000,110,-3.0
1662735555000,106,-4.0
1662735558000,109,3.0
1662735560000,112,3.0
1662735564000,109,-3.0
1662735568000,112,3.0
1662735582000,115,3.0
1662735586000,110,-5.0
1662735587000,107,-3.0
1662735592000,110,3.0
1662735595000,113,3.0
1662735597000,109,-4.0
1662735598000,106,-3.0
1662735599000,106,0.0
1662735602000,102,-4.0
1662735626000,99,-3.0
1662735629000,102,3.0
1662735631000,98,-4.0
1662735632000,95,-3.0
1662735636000,98,3.0
1662735638000,102,4.0
1662735646000,99,-3.0
1662735650000,96,-3.0
1662735652000,101,5.0
1662735657000,106,5.0
1662735658000,110,4.0
1662735660000,114,4.0
1662735665000,117,3.0
1662735669000,116,-1.0
1662735674000,121,5.0
1662735679000,114,-7.0
1662735686000,110,-4.0
1662735690000,107,-3.0
1662735695000,110,3.0
1662735699000,106,-4.0
1662735701000,109,3.0
1662735702000,112,3.0
1662735703000,116,4.0
1662735704000,119,3.0
1662735713000,115,-4.0
1662735715000,120,5.0
1662735717000,123,3.0
1662735719000,115,-8.0
1662735720000,110,-5.0
1662735722000,104,-6.0
1662735723000,104,0.0
1662735726000,111,7.0
1662735730000,106,-5.0
1662735731000,106,0.0
1662735733000,101,-5.0
1662735736000,106,5.0
1662735737000,109,3.0
1662735738000,112,3.0
1662735739000,112,0.0
1662735741000,109,-3.0
1662735745000,106,-3.0
1662735747000,110,4.0
1662735750000,106,-4.0
1662735754000,110,4.0
1662735755000,113,3.0
1662735756000,116,3.0
1662735759000,112,-4.0
1662735764000,107,-5.0
1662735766000,110,3.0
1662735774000,113,3.0
1662735780000,108,-5.0
1662735787000,100,-8.0
1662735788000,101,1.0
1662735792000,106,5.0
1662735804000,99,-7.0
1662735806000,95,-4.0
1662735808000,91,-4.0
1662735811000,94,3.0
1662735815000,91,-3.0
1662735821000,95,4.0
1662735834000,98,3.0
1662735837000,102,4.0
1662735840000,98,-4.0
1662735841000,95,-3.0
1662735845000,99,4.0
1662735846000,102,3.0
1662735852000,99,-3.0
1662735855000,96,-3.0
1662735861000,99,3.0
1662735862000,102,3.0
1662735865000,96,-6.0
