timestamp,heart_rate,RR_intervals
1662641140000,138.0,
1662641141000,138.0,0.0
1662641143000,135.0,-3.0
1662641144000,131.0,-4.0
1662641145000,132.0,1.0
1662641146000,136.0,4.0
1662641147000,136.0,0.0
1662641150000,130.0,-6.0
1662641151000,126.0,-4.0
1662641152000,126.0,0.0
1662641153000,129.0,3.0
1662641156000,132.0,3.0
1662641160000,136.0,4.0
1662641163000,133.0,-3.0
1662641172000,136.0,3.0
1662641184000,139.0,3.0
1662641187000,136.0,-3.0
1662641196000,133.0,-3.0
1662641202000,136.0,3.0
1662641207000,132.0,-4.0
1662641208000,128.0,-4.0
1662641209000,125.0,-3.0
1662641213000,131.0,6.0
1662641215000,134.0,3.0
1662641217000,131.0,-3.0
1662641218000,128.0,-3.0
1662641219000,125.0,-3.0
1662641222000,128.0,3.0
1662641224000,132.0,4.0
1662641226000,137.0,5.0
1662641231000,140.0,3.0
1662641234000,132.0,-8.0
1662641235000,129.0,-3.0
1662641236000,124.0,-5.0
1662641237000,125.0,1.0
1662641240000,128.0,3.0
1662641241000,131.0,3.0
1662641242000,135.0,4.0
1662641243000,139.0,4.0
1662641254000,134.0,-5.0
1662641255000,129.0,-5.0
1662641256000,125.0,-4.0
1662641257000,121.0,-4.0
1662641259000,126.0,5.0
1662641260000,129.0,3.0
1662641262000,132.0,3.0
1662641277000,127.0,-5.0
1662641284000,130.0,3.0
1662641287000,134.0,4.0
1662641289000,131.0,-3.0
1662641292000,128.0,-3.0
1662641298000,134.0,6.0
1662641301000,131.0,-3.0
1662641304000,127.0,-4.0
1662641307000,131.0,4.0
1662641311000,128.0,-3.0
1662641312000,122.0,-6.0
1662641316000,126.0,4.0
1662641317000,129.0,3.0
1662641318000,133.0,4.0
1662641321000,136.0,3.0
1662641326000,132.0,-4.0
1662641347000,124.0,-8.0
1662641350000,128.0,4.0
1662641356000,125.0,-3.0
1662641360000,130.0,5.0
1662641372000,127.0,-3.0
1662641376000,130.0,3.0
1662641381000,133.0,3.0
1662641391000,130.0,-3.0
1662641394000,135.0,5.0
1662641396000,139.0,4.0
1662641399000,136.0,-3.0
1662641401000,129.0,-7.0
1662641402000,129.0,0.0
1662641407000,126.0,-3.0
1662641409000,132.0,6.0
1662641410000,136.0,4.0
1662641411000,140.0,4.0
1662641413000,137.0,-3.0
1662641414000,132.0,-5.0
1662641415000,132.0,0.0
1662641420000,129.0,-3.0
1662641422000,132.0,3.0
1662641425000,128.0,-4.0
1662641426000,123.0,-5.0
1662641427000,116.0,-7.0
1662641428000,111.0,-5.0
1662641429000,114.0,3.0
1662641431000,120.0,6.0
1662641432000,123.0,3.0
1662641433000,127.0,4.0
1662641435000,132.0,5.0
1662641436000,132.0,0.0
1662641445000,129.0,-3.0
1662641446000,132.0,3.0
1662641448000,128.0,-4.0
1662641451000,125.0,-3.0
1662641455000,129.0,4.0
1662641457000,132.0,3.0
1662641461000,127.0,-5.0
1662641463000,124.0,-3.0
1662641464000,127.0,3.0
1662641468000,124.0,-3.0
1662641472000,128.0,4.0
1662641473000,132.0,4.0
1662641474000,129.0,-3.0
1662641476000,124.0,-5.0
1662641477000,121.0,-3.0
1662641479000,124.0,3.0
1662641483000,127.0,3.0
1662641487000,124.0,-3.0
1662641491000,120.0,-4.0
1662641493000,125.0,5.0
1662641494000,130.0,5.0
1662641497000,121.0,-9.0
1662641499000,116.0,-5.0
1662641500000,116.0,0.0
1662641503000,123.0,7.0
1662641504000,126.0,3.0
1662641505000,129.0,3.0
1662641511000,132.0,3.0
1662641514000,135.0,3.0
1662641517000,130.0,-5.0
1662641518000,126.0,-4.0
1662641519000,126.0,0.0
1662641525000,119.0,-7.0
1662641526000,120.0,1.0
1662641534000,116.0,-4.0
1662641546000,113.0,-3.0
1662641547000,116.0,3.0
1662641548000,123.0,7.0
1662641549000,127.0,4.0
1662641552000,121.0,-6.0
1662641553000,117.0,-4.0
1662641563000,114.0,-3.0
1662641566000,117.0,3.0
1662641567000,121.0,4.0
1662641568000,120.0,-1.0
1662641570000,114.0,-6.0
1662641571000,114.0,0.0
1662641573000,111.0,-3.0
1662641585000,107.0,-4.0
1662641590000,114.0,7.0
1662641592000,117.0,3.0
1662641600000,114.0,-3.0
1662641602000,117.0,3.0
1662641603000,120.0,3.0
1662641604000,120.0,0.0
1662641606000,125.0,5.0
1662641607000,128.0,3.0
1662641609000,131.0,3.0
1662641610000,134.0,3.0
1662641615000,137.0,3.0
1662641618000,130.0,-7.0
1662641623000,129.0,-1.0
1662641626000,133.0,4.0
1662641630000,130.0,-3.0
1662641631000,125.0,-5.0
1662641632000,125.0,0.0
1662641638000,128.0,3.0
1662641652000,131.0,3.0
1662641655000,128.0,-3.0
1662641656000,125.0,-3.0
1662641657000,121.0,-4.0
1662641661000,126.0,5.0
1662641665000,122.0,-4.0
1662641672000,127.0,5.0
1662641674000,130.0,3.0
1662641676000,126.0,-4.0
1662641677000,123.0,-3.0
1662641678000,120.0,-3.0
1662641679000,117.0,-3.0
1662641681000,112.0,-5.0
1662641682000,116.0,4.0
1662641683000,121.0,5.0
1662641684000,124.0,3.0
1662641685000,128.0,4.0
1662641686000,128.0,0.0
1662641688000,125.0,-3.0
1662641697000,122.0,-3.0
1662641701000,119.0,-3.0
1662641703000,116.0,-3.0
1662641705000,119.0,3.0
1662641706000,124.0,5.0
1662641717000,127.0,3.0
1662641718000,124.0,-3.0
1662641721000,116.0,-8.0
1662641723000,119.0,3.0
1662641724000,124.0,5.0
1662641729000,127.0,3.0
1662641731000,122.0,-5.0
1662641732000,117.0,-5.0
1662641739000,121.0,4.0
1662641740000,125.0,4.0
1662641742000,129.0,4.0
1662641748000,133.0,4.0
1662641749000,136.0,3.0
1662641752000,139.0,3.0
1662641754000,142.0,3.0
1662641762000,138.0,-4.0
1662641764000,133.0,-5.0
1662641765000,130.0,-3.0
1662641772000,133.0,3.0
1662641774000,137.0,4.0
1662641776000,129.0,-8.0
1662641777000,126.0,-3.0
1662641778000,123.0,-3.0
1662641779000,123.0,0.0
1662641780000,127.0,4.0
1662641782000,130.0,3.0
1662641785000,133.0,3.0
1662641788000,130.0,-3.0
1662641794000,127.0,-3.0
1662641796000,130.0,3.0
1662641797000,133.0,3.0
1662641798000,136.0,3.0
1662641799000,136.0,0.0
1662641801000,132.0,-4.0
1662641802000,128.0,-4.0
1662641807000,132.0,4.0
1662641823000,127.0,-5.0
1662641824000,123.0,-4.0
1662641827000,127.0,4.0
1662641833000,123.0,-4.0
1662641839000,116.0,-7.0
1662641841000,112.0,-4.0
1662641845000,117.0,5.0
1662641846000,120.0,3.0
1662641847000,120.0,0.0
1662641854000,124.0,4.0
1662641861000,121.0,-3.0
1662641866000,118.0,-3.0
1662641867000,121.0,3.0
1662641869000,116.0,-5.0
1662641870000,120.0,4.0
1662641875000,117.0,-3.0
1662641879000,121.0,4.0
1662641880000,115.0,-6.0
1662641881000,109.0,-6.0
1662641882000,111.0,2.0
1662641884000,115.0,4.0
1662641885000,122.0,7.0
1662641886000,125.0,3.0
1662641887000,125.0,0.0
1662641889000,121.0,-4.0
1662641891000,117.0,-4.0
1662641892000,120.0,3.0
1662641895000,124.0,4.0
1662641898000,119.0,-5.0
1662641904000,115.0,-4.0
1662641906000,120.0,5.0
1662641907000,127.0,7.0
1662641908000,126.0,-1.0
1662641909000,121.0,-5.0
1662641910000,125.0,4.0
1662641912000,121.0,-4.0
1662641914000,117.0,-4.0
1662641918000,120.0,3.0
1662641919000,123.0,3.0
1662641920000,128.0,5.0
1662641921000,132.0,4.0
1662641922000,135.0,3.0
1662641924000,139.0,4.0
1662641927000,142.0,3.0
1662641930000,145.0,3.0
1662641934000,139.0,-6.0
1662641935000,136.0,-3.0
1662641936000,137.0,1.0
1662641938000,140.0,3.0
1662641943000,135.0,-5.0
1662641945000,138.0,3.0
1662641952000,141.0,3.0
1662641964000,137.0,-4.0
1662641965000,137.0,0.0
1662641967000,132.0,-5.0
1662641968000,128.0,-4.0
1662641969000,125.0,-3.0
1662641970000,125.0,0.0
1662641972000,130.0,5.0
1662641973000,134.0,4.0
1662641975000,139.0,5.0
1662641977000,142.0,3.0
1662641982000,139.0,-3.0
1662641988000,136.0,-3.0
1662641989000,133.0,-3.0
1662641990000,130.0,-3.0
1662641991000,125.0,-5.0
1662641992000,126.0,1.0
1662641997000,134.0,8.0
1662642003000,131.0,-3.0
1662642008000,126.0,-5.0
1662642009000,123.0,-3.0
1662642010000,128.0,5.0
1662642011000,131.0,3.0
1662642013000,134.0,3.0
1662642014000,131.0,-3.0
1662642015000,127.0,-4.0
1662642016000,123.0,-4.0
1662642017000,124.0,1.0
1662642019000,127.0,3.0
1662642021000,130.0,3.0
1662642024000,134.0,4.0
1662642029000,127.0,-7.0
1662642031000,124.0,-3.0
1662642033000,130.0,6.0
1662642034000,135.0,5.0
1662642036000,138.0,3.0
1662642040000,129.0,-9.0
1662642041000,129.0,0.0
1662642042000,132.0,3.0
1662642044000,129.0,-3.0
1662642053000,126.0,-3.0
1662642054000,121.0,-5.0
1662642055000,118.0,-3.0
1662642063000,121.0,3.0
1662642071000,124.0,3.0
1662642076000,120.0,-4.0
1662642077000,116.0,-4.0
1662642082000,120.0,4.0
1662642086000,117.0,-3.0
1662642087000,114.0,-3.0
1662642091000,120.0,6.0
1662642092000,124.0,4.0
1662642093000,124.0,0.0
1662642095000,121.0,-3.0
1662642096000,114.0,-7.0
1662642097000,111.0,-3.0
1662642098000,107.0,-4.0
1662642099000,108.0,1.0
1662642103000,112.0,4.0
1662642109000,108.0,-4.0
1662642113000,111.0,3.0
1662642117000,107.0,-4.0
1662642118000,104.0,-3.0
1662642120000,101.0,-3.0
1662642121000,107.0,6.0
1662642122000,111.0,4.0
1662642123000,115.0,4.0
1662642125000,120.0,5.0
1662642128000,117.0,-3.0
1662642132000,120.0,3.0
1662642134000,123.0,3.0
1662642137000,119.0,-4.0
1662642139000,116.0,-3.0
1662642145000,119.0,3.0
1662642148000,122.0,3.0
1662642150000,128.0,6.0
1662642154000,124.0,-4.0
1662642156000,119.0,-5.0
