timestamp,heart_rate,RR_intervals
1662548581000,89,
1662548583000,92,3.0
1662548585000,89,-3.0
1662548586000,86,-3.0
1662548590000,82,-4.0
1662548591000,79,-3.0
1662548592000,76,-3.0
1662548593000,73,-3.0
1662548597000,76,3.0
1662548606000,73,-3.0
1662548614000,76,3.0
1662548615000,79,3.0
1662548617000,82,3.0
1662548623000,79,-3.0
1662548630000,76,-3.0
1662548634000,73,-3.0
1662548636000,76,3.0
1662548647000,79,3.0
1662548653000,82,3.0
1662548656000,86,4.0
1662548659000,83,-3.0
1662548662000,87,4.0
1662548664000,92,5.0
1662548668000,96,4.0
1662548672000,99,3.0
1662548673000,102,3.0
1662548675000,105,3.0
1662548677000,99,-6.0
1662548679000,96,-3.0
1662548681000,90,-6.0
1662548686000,93,3.0
1662548687000,90,-3.0
1662548688000,83,-7.0
1662548689000,80,-3.0
1662548690000,76,-4.0
1662548691000,73,-3.0
1662548694000,70,-3.0
1662548698000,67,-3.0
1662548702000,72,5.0
1662548703000,75,3.0
1662548705000,82,7.0
1662548706000,82,0.0
1662548707000,79,-3.0
1662548712000,76,-3.0
1662548719000,79,3.0
1662548722000,76,-3.0
1662548731000,71,-5.0
1662548733000,68,-3.0
1662548735000,73,5.0
1662548737000,81,8.0
1662548739000,84,3.0
1662548742000,89,5.0
1662548743000,96,7.0
1662548745000,100,4.0
1662548746000,96,-4.0
1662548748000,89,-7.0
1662548752000,94,5.0
1662548757000,89,-5.0
1662548758000,83,-6.0
1662548760000,80,-3.0
1662548767000,77,-3.0
1662548771000,71,-6.0
1662548772000,68,-3.0
1662548776000,74,6.0
1662548777000,78,4.0
1662548778000,81,3.0
1662548779000,81,0.0
1662548783000,78,-3.0
1662548786000,75,-3.0
1662548790000,79,4.0
1662548791000,83,4.0
1662548793000,77,-6.0
1662548794000,74,-3.0
1662548796000,77,3.0
1662548797000,81,4.0
1662548798000,88,7.0
1662548804000,85,-3.0
1662548806000,80,-5.0
1662548808000,83,3.0
1662548809000,86,3.0
1662548813000,83,-3.0
1662548816000,79,-4.0
1662548823000,75,-4.0
1662548824000,72,-3.0
1662548826000,75,3.0
1662548827000,81,6.0
1662548828000,84,3.0
1662548837000,87,3.0
1662548838000,91,4.0
1662548840000,94,3.0
1662548845000,100,6.0
1662548846000,100,0.0
1662548849000,95,-5.0
1662548850000,95,0.0
1662548852000,99,4.0
1662548855000,96,-3.0
1662548856000,93,-3.0
1662548857000,90,-3.0
1662548858000,84,-6.0
1662548859000,81,-3.0
1662548862000,86,5.0
1662548864000,89,3.0
1662548867000,86,-3.0
1662548870000,83,-3.0
1662548877000,79,-4.0
1662548880000,76,-3.0
1662548881000,79,3.0
1662548888000,82,3.0
1662548898000,74,-8.0
1662548899000,71,-3.0
1662548900000,68,-3.0
1662548904000,72,4.0
1662548906000,75,3.0
1662548908000,80,5.0
1662548910000,84,4.0
1662548916000,77,-7.0
1662548917000,77,0.0
1662548918000,81,4.0
1662548919000,85,4.0
1662548920000,85,0.0
1662548923000,80,-5.0
1662548926000,75,-5.0
1662548928000,69,-6.0
1662548931000,64,-5.0
1662548933000,60,-4.0
1662548939000,57,-3.0
1662548942000,54,-3.0
1662548954000,57,3.0
1662548956000,54,-3.0
1662548964000,57,3.0
1662548968000,53,-4.0
1662549019000,56,3.0
1662549030000,62,6.0
1662549035000,59,-3.0
1662549042000,62,3.0
1662549048000,59,-3.0
1662549055000,64,5.0
1662549057000,68,4.0
1662549060000,65,-3.0
1662549062000,70,5.0
1662549063000,74,4.0
1662549064000,79,5.0
1662549065000,82,3.0
1662549066000,87,5.0
1662549067000,93,6.0
1662549068000,96,3.0
1662549069000,101,5.0
1662549070000,105,4.0
1662549071000,109,4.0
1662549072000,112,3.0
1662549076000,109,-3.0
1662549085000,106,-3.0
1662549086000,103,-3.0
1662549087000,99,-4.0
1662549090000,91,-8.0
1662549091000,88,-3.0
1662549095000,91,3.0
1662549096000,85,-6.0
1662549097000,82,-3.0
1662549099000,78,-4.0
1662549104000,73,-5.0
1662549107000,69,-4.0
1662549109000,66,-3.0
1662549114000,72,6.0
1662549116000,76,4.0
1662549120000,73,-3.0
1662549122000,70,-3.0
1662549128000,65,-5.0
1662549129000,62,-3.0
1662549132000,59,-3.0
1662549133000,62,3.0
1662549135000,66,4.0
1662549138000,63,-3.0
1662549141000,59,-4.0
1662549144000,62,3.0
1662549146000,65,3.0
1662549149000,60,-5.0
1662549156000,57,-3.0
1662549163000,61,4.0
1662549165000,66,5.0
1662549167000,70,4.0
1662549170000,74,4.0
1662549171000,77,3.0
1662549173000,74,-3.0
1662549174000,71,-3.0
1662549175000,71,0.0
1662549176000,75,4.0
1662549178000,72,-3.0
1662549181000,66,-6.0
1662549182000,69,3.0
1662549183000,73,4.0
1662549184000,76,3.0
1662549187000,72,-4.0
1662549190000,69,-3.0
1662549192000,65,-4.0
1662549196000,61,-4.0
1662549198000,58,-3.0
1662549213000,55,-3.0
1662549221000,51,-4.0
1662549230000,54,3.0
1662549235000,57,3.0
1662549237000,62,5.0
1662549239000,65,3.0
1662549240000,68,3.0
1662549242000,72,4.0
1662549244000,77,5.0
1662549245000,81,4.0
1662549246000,78,-3.0
1662549247000,75,-3.0
1662549248000,72,-3.0
1662549252000,78,6.0
1662549253000,78,0.0
1662549256000,74,-4.0
1662549259000,68,-6.0
1662549260000,65,-3.0
1662549270000,68,3.0
1662549277000,72,4.0
1662549280000,77,5.0
1662549284000,74,-3.0
1662549286000,70,-4.0
1662549288000,67,-3.0
1662549291000,70,3.0
1662549294000,66,-4.0
1662549296000,62,-4.0
1662549300000,65,3.0
1662549305000,61,-4.0
1662549310000,64,3.0
1662549314000,61,-3.0
1662549320000,64,3.0
1662549321000,67,3.0
1662549323000,72,5.0
1662549325000,75,3.0
1662549326000,80,5.0
1662549327000,84,4.0
1662549328000,84,0.0
1662549334000,80,-4.0
1662549336000,77,-3.0
1662549338000,69,-8.0
1662549340000,66,-3.0
1662549344000,63,-3.0
1662549346000,60,-3.0
1662549358000,57,-3.0
1662549362000,54,-3.0
1662549395000,57,3.0
1662549437000,54,-3.0
1662549449000,57,3.0
1662549472000,62,5.0
1662549483000,59,-3.0
1662549486000,62,3.0
1662549489000,59,-3.0
1662549533000,63,4.0
1662549534000,70,7.0
1662549538000,66,-4.0
1662549550000,63,-3.0
1662549570000,66,3.0
1662549574000,63,-3.0
1662549581000,60,-3.0
1662549586000,65,5.0
1662549592000,62,-3.0
1662549605000,58,-4.0
1662549621000,61,3.0
1662549630000,57,-4.0
1662549633000,54,-3.0
1662549643000,57,3.0
1662549648000,60,3.0
1662549657000,57,-3.0
1662549676000,60,3.0
1662549687000,63,3.0
1662549691000,60,-3.0
1662549692000,63,3.0
1662549693000,66,3.0
1662549695000,69,3.0
1662549700000,74,5.0
1662549705000,71,-3.0
1662549707000,68,-3.0
1662549713000,65,-3.0
1662549725000,62,-3.0
1662549741000,59,-3.0
1662549749000,56,-3.0
1662549761000,59,3.0
1662549773000,63,4.0
1662549777000,60,-3.0
1662549805000,66,6.0
1662549807000,69,3.0
1662549810000,66,-3.0
1662549812000,63,-3.0
1662549825000,60,-3.0
1662549836000,57,-3.0
1662549839000,62,5.0
1662549840000,65,3.0
1662549845000,62,-3.0
1662549857000,59,-3.0
1662549861000,63,4.0
1662549863000,67,4.0
1662549870000,64,-3.0
1662549873000,61,-3.0
1662549883000,57,-4.0
1662549885000,61,4.0
1662549892000,68,7.0
1662549894000,72,4.0
1662549896000,75,3.0
1662549898000,80,5.0
1662549900000,84,4.0
1662549903000,87,3.0
1662549907000,83,-4.0
1662549913000,80,-3.0
1662549915000,74,-6.0
1662549916000,70,-4.0
1662549918000,66,-4.0
1662549922000,62,-4.0
1662549925000,66,4.0
1662549926000,69,3.0
1662549930000,65,-4.0
1662549931000,61,-4.0
1662549937000,58,-3.0
1662549942000,55,-3.0
1662549953000,52,-3.0
1662549960000,49,-3.0
1662549964000,52,3.0
1662550000000,55,3.0
1662550014000,58,3.0
1662550017000,61,3.0
1662550023000,57,-4.0
1662550035000,54,-3.0
1662550047000,51,-3.0
1662550050000,54,3.0
1662550060000,58,4.0
1662550064000,61,3.0
1662550071000,58,-3.0
1662550074000,55,-3.0
1662550078000,58,3.0
1662550080000,62,4.0
1662550081000,65,3.0
1662550083000,72,7.0
1662550085000,75,3.0
1662550093000,78,3.0
1662550100000,75,-3.0
1662550102000,69,-6.0
1662550106000,66,-3.0
1662550109000,62,-4.0
1662550111000,58,-4.0
1662550119000,55,-3.0
1662550134000,52,-3.0
1662550145000,55,3.0
1662550151000,52,-3.0
1662550167000,49,-3.0
1662550178000,46,-3.0
1662550182000,50,4.0
1662550184000,53,3.0
1662550186000,57,4.0
1662550198000,61,4.0
1662550203000,64,3.0
1662550259000,61,-3.0
1662550264000,64,3.0
1662550268000,61,-3.0
1662550289000,64,3.0
1662550290000,64,0.0
