timestamp,heart_rate,RR_intervals
1662384195000,112,
1662384196000,110,-2.0
1662384198000,113,3.0
1662384199000,120,7.0
1662384200000,123,3.0
1662384201000,123,0.0
1662384202000,120,-3.0
1662384203000,117,-3.0
1662384205000,113,-4.0
1662384208000,118,5.0
1662384212000,115,-3.0
1662384213000,111,-4.0
1662384214000,106,-5.0
1662384215000,106,0.0
1662384217000,109,3.0
1662384218000,112,3.0
1662384219000,115,3.0
1662384221000,112,-3.0
1662384222000,106,-6.0
1662384223000,101,-5.0
1662384224000,98,-3.0
1662384227000,102,4.0
1662384229000,107,5.0
1662384233000,110,3.0
1662384236000,113,3.0
1662384244000,107,-6.0
1662384245000,107,0.0
1662384249000,110,3.0
1662384254000,102,-8.0
1662384258000,107,5.0
1662384259000,110,3.0
1662384262000,106,-4.0
1662384263000,103,-3.0
1662384264000,100,-3.0
1662384265000,100,0.0
1662384267000,105,5.0
1662384268000,110,5.0
1662384270000,113,3.0
1662384271000,109,-4.0
1662384275000,113,4.0
1662384279000,110,-3.0
1662384287000,114,4.0
1662384289000,111,-3.0
1662384294000,114,3.0
1662384300000,117,3.0
1662384301000,121,4.0
1662384305000,110,-11.0
1662384306000,106,-4.0
1662384307000,110,4.0
1662384314000,114,4.0
1662384318000,111,-3.0
1662384319000,108,-3.0
1662384320000,108,0.0
1662384323000,111,3.0
1662384326000,106,-5.0
1662384329000,103,-3.0
1662384336000,106,3.0
1662384342000,111,5.0
1662384344000,114,3.0
1662384351000,118,4.0
1662384353000,121,3.0
1662384354000,117,-4.0
1662384360000,111,-6.0
1662384364000,114,3.0
1662384366000,108,-6.0
1662384367000,105,-3.0
1662384376000,100,-5.0
1662384377000,100,0.0
1662384378000,103,3.0
1662384379000,107,4.0
1662384380000,107,0.0
1662384382000,104,-3.0
1662384384000,98,-6.0
1662384388000,109,11.0
1662384389000,114,5.0
1662384392000,117,3.0
1662384395000,114,-3.0
1662384400000,118,4.0
1662384404000,115,-3.0
1662384406000,112,-3.0
1662384409000,117,5.0
1662384410000,120,3.0
1662384413000,116,-4.0
1662384414000,113,-3.0
1662384421000,108,-5.0
1662384424000,111,3.0
1662384427000,107,-4.0
1662384429000,103,-4.0
1662384432000,106,3.0
1662384433000,109,3.0
1662384436000,113,4.0
1662384437000,117,4.0
1662384439000,112,-5.0
1662384440000,105,-7.0
1662384444000,108,3.0
1662384446000,111,3.0
1662384450000,106,-5.0
1662384454000,109,3.0
1662384457000,112,3.0
1662384458000,115,3.0
1662384459000,120,5.0
1662384468000,117,-3.0
1662384474000,113,-4.0
1662384475000,106,-7.0
1662384477000,100,-6.0
1662384478000,101,1.0
1662384489000,98,-3.0
1662384492000,103,5.0
1662384493000,109,6.0
1662384505000,114,5.0
1662384507000,106,-8.0
1662384508000,106,0.0
1662384519000,102,-4.0
1662384520000,108,6.0
1662384523000,105,-3.0
1662384524000,102,-3.0
1662384525000,102,0.0
1662384529000,105,3.0
1662384539000,102,-3.0
1662384545000,109,7.0
1662384546000,106,-3.0
1662384548000,100,-6.0
1662384549000,100,0.0
1662384554000,109,9.0
1662384555000,112,3.0
1662384559000,115,3.0
1662384561000,110,-5.0
1662384562000,110,0.0
1662384567000,113,3.0
1662384568000,116,3.0
1662384572000,113,-3.0
1662384573000,109,-4.0
1662384575000,106,-3.0
1662384578000,110,4.0
1662384579000,113,3.0
1662384581000,116,3.0
1662384583000,110,-6.0
1662384584000,105,-5.0
1662384595000,99,-6.0
1662384596000,99,0.0
1662384603000,96,-3.0
1662384613000,91,-5.0
1662384614000,91,0.0
1662384615000,94,3.0
1662384620000,90,-4.0
1662384622000,95,5.0
1662384623000,98,3.0
