timestamp,heart_rate,RR_intervals
1662465275000,91,
1662465280000,88,-3.0
1662465305000,84,-4.0
1662465308000,87,3.0
1662465315000,84,-3.0
1662465321000,87,3.0
1662465330000,91,4.0
1662465334000,87,-4.0
1662465336000,84,-3.0
1662465341000,87,3.0
1662465348000,84,-3.0
1662465354000,87,3.0
1662465356000,90,3.0
1662465361000,87,-3.0
1662465368000,83,-4.0
1662465387000,87,4.0
1662465388000,91,4.0
1662465389000,91,0.0
1662465392000,86,-5.0
1662465394000,89,3.0
1662465405000,85,-4.0
1662465411000,82,-3.0
1662465423000,85,3.0
1662465433000,89,4.0
1662465440000,89,0.0
1662465446000,85,-4.0
1662465450000,89,4.0
1662465463000,85,-4.0
1662465474000,82,-3.0
1662465501000,85,3.0
1662465504000,82,-3.0
1662465526000,85,3.0
1662465534000,82,-3.0
1662465543000,85,3.0
1662465545000,88,3.0
1662465546000,92,4.0
1662465548000,97,5.0
1662465549000,100,3.0
1662465550000,100,0.0
1662465553000,94,-6.0
1662465554000,90,-4.0
1662465557000,87,-3.0
1662465561000,84,-3.0
1662465562000,81,-3.0
1662465563000,81,0.0
1662465566000,77,-4.0
1662465610000,80,3.0
1662465626000,77,-3.0
1662465642000,81,4.0
1662465654000,84,3.0
1662465661000,93,9.0
1662465666000,98,5.0
1662465671000,94,-4.0
1662465672000,87,-7.0
1662465674000,84,-3.0
1662465677000,91,7.0
1662465678000,91,0.0
1662465682000,88,-3.0
1662465684000,84,-4.0
1662465690000,87,3.0
1662465701000,90,3.0
1662465703000,93,3.0
1662465709000,90,-3.0
1662465712000,87,-3.0
1662465718000,89,2.0
1662465719000,92,3.0
1662465720000,99,7.0
1662465723000,96,-3.0
1662465725000,93,-3.0
1662465728000,90,-3.0
1662465731000,86,-4.0
1662465739000,83,-3.0
1662465750000,86,3.0
1662465761000,83,-3.0
1662465764000,87,4.0
1662465769000,84,-3.0
1662465774000,88,4.0
1662465779000,82,-6.0
1662465785000,85,3.0
1662465790000,81,-4.0
1662465797000,85,4.0
1662465803000,88,3.0
1662465804000,91,3.0
1662465806000,95,4.0
1662465812000,92,-3.0
1662465860000,82,-10.0
1662465865000,87,5.0
1662465866000,90,3.0
1662465867000,90,0.0
1662465879000,86,-4.0
1662465881000,81,-5.0
1662465886000,83,2.0
1662465912000,86,3.0
1662465931000,83,-3.0
1662465943000,80,-3.0
1662465949000,83,3.0
1662465962000,86,3.0
1662465964000,89,3.0
1662465965000,92,3.0
1662465966000,95,3.0
1662465973000,90,-5.0
1662465976000,87,-3.0
1662465978000,83,-4.0
1662465981000,79,-4.0
1662465984000,76,-3.0
1662465998000,73,-3.0
1662466024000,76,3.0
1662466034000,79,3.0
1662466044000,76,-3.0
1662466068000,80,4.0
1662466070000,84,4.0
1662466073000,81,-3.0
1662466077000,78,-3.0
1662466101000,81,3.0
1662466106000,78,-3.0
1662466121000,81,3.0
1662466136000,85,4.0
1662466144000,82,-3.0
1662466153000,79,-3.0
1662466172000,83,4.0
1662466176000,80,-3.0
1662466183000,83,3.0
1662466195000,80,-3.0
1662466224000,83,3.0
1662466237000,80,-3.0
1662466253000,77,-3.0
1662466269000,80,3.0
1662466277000,84,4.0
1662466285000,81,-3.0
1662466295000,78,-3.0
1662466306000,81,3.0
1662466355000,78,-3.0
1662466375000,81,3.0
1662466405000,85,4.0
1662466414000,82,-3.0
1662466420000,79,-3.0
1662466434000,82,3.0
1662466441000,79,-3.0
1662466448000,83,4.0
1662466453000,80,-3.0
1662466471000,77,-3.0
1662466481000,80,3.0
1662466539000,83,3.0
1662466548000,80,-3.0
1662466561000,77,-3.0
1662466566000,80,3.0
1662466590000,77,-3.0
1662466592000,74,-3.0
1662466595000,78,4.0
1662466611000,81,3.0
1662466634000,78,-3.0
1662466636000,75,-3.0
1662466640000,79,4.0
1662466641000,82,3.0
1662466647000,79,-3.0
1662466648000,75,-4.0
1662466651000,72,-3.0
1662466663000,75,3.0
1662466670000,78,3.0
1662466674000,81,3.0
1662466688000,78,-3.0
1662466690000,75,-3.0
1662466712000,78,3.0
1662466729000,75,-3.0
1662466745000,78,3.0
1662466749000,75,-3.0
1662466751000,72,-3.0
1662466755000,76,4.0
1662466767000,79,3.0
1662466787000,83,4.0
1662466793000,80,-3.0
1662466801000,83,3.0
1662466808000,86,3.0
1662466824000,91,5.0
1662466825000,97,6.0
1662466826000,100,3.0
1662466867000,103,3.0
1662466871000,100,-3.0
1662466884000,97,-3.0
1662466892000,100,3.0
1662466911000,98,-2.0
1662466913000,99,1.0
1662466916000,101,2.0
