timestamp,heart_rate,RR_intervals
1662732839000,91,
1662732841000,87,-4.0
1662732850000,90,3.0
1662732852000,93,3.0
1662732856000,88,-5.0
1662732858000,91,3.0
1662732863000,88,-3.0
1662732871000,91,3.0
1662732875000,88,-3.0
1662732877000,91,3.0
1662732880000,94,3.0
1662732882000,98,4.0
1662732883000,101,3.0
1662732884000,104,3.0
1662732887000,101,-3.0
1662732888000,98,-3.0
1662732889000,94,-4.0
1662732890000,94,0.0
1662732906000,98,4.0
1662732908000,93,-5.0
1662732913000,96,3.0
1662732915000,91,-5.0
1662732916000,91,0.0
1662732918000,94,3.0
1662732923000,91,-3.0
1662732925000,88,-3.0
1662732928000,91,3.0
1662732932000,87,-4.0
1662732936000,92,5.0
1662732937000,92,0.0
1662732939000,95,3.0
1662732944000,92,-3.0
1662732948000,96,4.0
1662732954000,91,-5.0
1662732961000,94,3.0
1662732969000,97,3.0
1662732973000,102,5.0
1662732975000,105,3.0
1662732976000,109,4.0
1662732977000,109,0.0
1662732978000,105,-4.0
1662732980000,98,-7.0
1662732995000,95,-3.0
1662732997000,91,-4.0
1662733000000,96,5.0
1662733001000,99,3.0
1662733004000,96,-3.0
1662733006000,93,-3.0
1662733013000,90,-3.0
1662733018000,94,4.0
1662733020000,90,-4.0
1662733027000,89,-1.0
1662733032000,92,3.0
1662733035000,87,-5.0
1662733041000,84,-3.0
1662733043000,89,5.0
1662733056000,85,-4.0
1662733058000,90,5.0
1662733060000,95,5.0
1662733063000,91,-4.0
1662733066000,96,5.0
1662733077000,89,-7.0
1662733081000,92,3.0
1662733085000,88,-4.0
1662733093000,92,4.0
1662733097000,88,-4.0
1662733103000,85,-3.0
1662733112000,89,4.0
1662733116000,83,-6.0
1662733117000,80,-3.0
1662733118000,80,0.0
1662733120000,83,3.0
1662733123000,86,3.0
1662733126000,90,4.0
1662733127000,90,0.0
1662733128000,93,3.0
1662733130000,98,5.0
1662733144000,93,-5.0
1662733146000,88,-5.0
1662733150000,84,-4.0
1662733154000,81,-3.0
1662733160000,78,-3.0
1662733166000,81,3.0
1662733177000,84,3.0
1662733181000,81,-3.0
1662733187000,78,-3.0
1662733201000,75,-3.0
1662733209000,81,6.0
1662733212000,84,3.0
1662733216000,81,-3.0
1662733222000,85,4.0
1662733227000,91,6.0
1662733228000,96,5.0
1662733229000,100,4.0
1662733233000,103,3.0
1662733238000,95,-8.0
1662733240000,89,-6.0
1662733241000,86,-3.0
1662733242000,85,-1.0
1662733258000,89,4.0
1662733259000,93,4.0
1662733260000,93,0.0
1662733262000,90,-3.0
1662733264000,84,-6.0
1662733268000,87,3.0
1662733274000,84,-3.0
1662733286000,87,3.0
1662733287000,91,4.0
1662733288000,90,-1.0
1662733290000,84,-6.0
1662733297000,87,3.0
1662733301000,84,-3.0
1662733318000,79,-5.0
1662733325000,82,3.0
1662733326000,85,3.0
1662733328000,89,4.0
1662733330000,92,3.0
1662733331000,96,4.0
1662733332000,96,0.0
1662733333000,92,-4.0
1662733337000,95,3.0
1662733340000,91,-4.0
1662733341000,85,-6.0
1662733342000,85,0.0
1662733346000,82,-3.0
1662733352000,79,-3.0
1662733369000,74,-5.0
1662733372000,77,3.0
1662733397000,74,-3.0
1662733402000,77,3.0
1662733404000,82,5.0
1662733406000,85,3.0
1662733409000,91,6.0
1662733410000,96,5.0
1662733413000,99,3.0
1662733416000,102,3.0
1662733418000,99,-3.0
1662733421000,96,-3.0
1662733423000,90,-6.0
1662733427000,93,3.0
1662733428000,89,-4.0
1662733433000,84,-5.0
1662733446000,81,-3.0
1662733451000,86,5.0
1662733453000,90,4.0
1662733456000,84,-6.0
1662733458000,80,-4.0
1662733459000,83,3.0
1662733469000,87,4.0
1662733473000,91,4.0
1662733479000,88,-3.0
1662733484000,83,-5.0
1662733486000,79,-4.0
1662733489000,83,4.0
1662733492000,86,3.0
1662733494000,83,-3.0
1662733497000,80,-3.0
1662733504000,85,5.0
1662733505000,85,0.0
1662733519000,89,4.0
1662733520000,92,3.0
1662733521000,96,4.0
1662733523000,99,3.0
1662733530000,95,-4.0
1662733534000,87,-8.0
1662733536000,84,-3.0
1662733555000,81,-3.0
1662733565000,78,-3.0
1662733568000,75,-3.0
1662733570000,78,3.0
1662733572000,81,3.0
1662733575000,76,-5.0
1662733576000,72,-4.0
1662733577000,72,0.0
1662733580000,77,5.0
1662733581000,77,0.0
1662733585000,80,3.0
1662733588000,83,3.0
1662733592000,86,3.0
1662733593000,82,-4.0
1662733600000,79,-3.0
1662733604000,83,4.0
1662733608000,79,-4.0
1662733612000,76,-3.0
1662733625000,79,3.0
1662733630000,74,-5.0
1662733634000,77,3.0
1662733637000,80,3.0
1662733639000,76,-4.0
1662733650000,79,3.0
1662733651000,82,3.0
1662733652000,82,0.0
1662733655000,76,-6.0
1662733668000,73,-3.0
1662733672000,77,4.0
1662733676000,73,-4.0
1662733682000,76,3.0
1662733688000,73,-3.0
1662733694000,77,4.0
1662733699000,73,-4.0
1662733703000,76,3.0
1662733708000,79,3.0
1662733711000,76,-3.0
1662733731000,79,3.0
1662733747000,76,-3.0
1662733752000,80,4.0
1662733778000,83,3.0
1662733783000,79,-4.0
1662733790000,82,3.0
1662733792000,86,4.0
1662733795000,83,-3.0
1662733813000,79,-4.0
1662733818000,82,3.0
1662733821000,79,-3.0
1662733827000,82,3.0
1662733850000,79,-3.0
1662733856000,82,3.0
1662733858000,79,-3.0
1662733860000,82,3.0
1662733861000,86,4.0
1662733868000,80,-6.0
1662733869000,80,0.0
1662733876000,77,-3.0
1662733878000,74,-3.0
1662733882000,77,3.0
1662733886000,80,3.0
1662733890000,84,4.0
1662733892000,81,-3.0
1662733894000,78,-3.0
1662733898000,72,-6.0
1662733899000,72,0.0
1662733902000,75,3.0
1662733909000,78,3.0
1662733914000,74,-4.0
1662733916000,77,3.0
1662733918000,74,-3.0
1662733923000,77,3.0
1662733955000,80,3.0
1662733964000,77,-3.0
1662733975000,80,3.0
1662733978000,77,-3.0
1662733987000,80,3.0
1662733988000,83,3.0
1662733993000,80,-3.0
1662733995000,84,4.0
1662733997000,87,3.0
1662734001000,83,-4.0
1662734002000,80,-3.0
1662734004000,83,3.0
1662734005000,86,3.0
1662734011000,83,-3.0
1662734012000,83,0.0
1662734032000,87,4.0
1662734033000,101,14.0
1662734034000,111,10.0
1662734035000,111,0.0
1662734037000,130,19.0
1662734038000,141,11.0
1662734039000,147,6.0
1662734040000,154,7.0
1662734042000,159,5.0
1662734043000,162,3.0
1662734045000,168,6.0
1662734046000,168,0.0
1662734047000,173,5.0
1662734048000,173,0.0
1662734067000,174,1.0
