timestamp,heart_rate,RR_intervals
1662365997000,87.0,
1662365998000,82.0,-5.0
1662366000000,79.0,-3.0
1662366004000,83.0,4.0
1662366009000,88.0,5.0
1662366013000,85.0,-3.0
1662366028000,88.0,3.0
1662366042000,85.0,-3.0
1662366046000,88.0,3.0
1662366053000,85.0,-3.0
1662366058000,88.0,3.0
1662366062000,82.0,-6.0
1662366068000,86.0,4.0
1662366070000,89.0,3.0
1662366073000,85.0,-4.0
1662366080000,88.0,3.0
1662366091000,91.0,3.0
1662366095000,88.0,-3.0
1662366128000,85.0,-3.0
1662366129000,85.0,0.0
1662366131000,81.0,-4.0
1662366135000,84.0,3.0
1662366136000,87.0,3.0
1662366140000,84.0,-3.0
1662366143000,87.0,3.0
1662366145000,90.0,3.0
1662366146000,93.0,3.0
1662366150000,96.0,3.0
1662366161000,91.0,-5.0
1662366162000,87.0,-4.0
1662366163000,84.0,-3.0
1662366165000,81.0,-3.0
1662366169000,85.0,4.0
1662366171000,88.0,3.0
1662366173000,91.0,3.0
1662366179000,88.0,-3.0
1662366184000,92.0,4.0
1662366199000,87.0,-5.0
1662366200000,84.0,-3.0
1662366202000,80.0,-4.0
1662366205000,83.0,3.0
1662366208000,86.0,3.0
1662366212000,83.0,-3.0
1662366222000,86.0,3.0
1662366232000,89.0,3.0
1662366239000,86.0,-3.0
1662366244000,91.0,5.0
1662366248000,86.0,-5.0
1662366250000,83.0,-3.0
1662366253000,80.0,-3.0
1662366264000,83.0,3.0
1662366280000,86.0,3.0
1662366286000,89.0,3.0
1662366295000,85.0,-4.0
1662366297000,88.0,3.0
1662366299000,91.0,3.0
1662366301000,88.0,-3.0
1662366303000,84.0,-4.0
1662366305000,80.0,-4.0
1662366309000,85.0,5.0
1662366311000,89.0,4.0
1662366314000,83.0,-6.0
1662366321000,88.0,5.0
1662366322000,91.0,3.0
1662366323000,91.0,0.0
1662366324000,86.0,-5.0
1662366326000,83.0,-3.0
1662366327000,80.0,-3.0
1662366332000,83.0,3.0
1662366334000,88.0,5.0
1662366337000,85.0,-3.0
1662366340000,82.0,-3.0
1662366345000,88.0,6.0
1662366350000,84.0,-4.0
1662366351000,81.0,-3.0
1662366359000,85.0,4.0
1662366361000,88.0,3.0
1662366364000,85.0,-3.0
1662366367000,82.0,-3.0
1662366371000,85.0,3.0
1662366385000,88.0,3.0
1662366408000,84.0,-4.0
1662366417000,88.0,4.0
1662366419000,91.0,3.0
1662366425000,94.0,3.0
1662366428000,91.0,-3.0
1662366430000,88.0,-3.0
1662366440000,85.0,-3.0
1662366445000,91.0,6.0
1662366454000,88.0,-3.0
1662366456000,85.0,-3.0
1662366460000,82.0,-3.0
1662366462000,79.0,-3.0
1662366464000,82.0,3.0
1662366467000,86.0,4.0
1662366482000,83.0,-3.0
1662366495000,87.0,4.0
1662366497000,91.0,4.0
1662366509000,88.0,-3.0
1662366518000,85.0,-3.0
1662366519000,82.0,-3.0
1662366520000,82.0,0.0
1662366521000,85.0,3.0
