timestamp,heart_rate,RR_intervals
1662715297000,100,
1662715298000,100,0.0
1662715311000,105,5.0
1662715325000,100,-5.0
1662715327000,97,-3.0
1662715329000,93,-4.0
1662715332000,84,-9.0
1662715333000,81,-3.0
1662715336000,77,-4.0
1662715339000,81,4.0
1662715344000,85,4.0
1662715345000,88,3.0
1662715346000,92,4.0
1662715347000,92,0.0
1662715348000,89,-3.0
1662715350000,84,-5.0
1662715357000,87,3.0
1662715359000,81,-6.0
1662715361000,77,-4.0
1662715367000,80,3.0
1662715368000,87,7.0
1662715374000,84,-3.0
1662715377000,80,-4.0
1662715379000,84,4.0
1662715384000,81,-3.0
1662715385000,78,-3.0
1662715389000,83,5.0
1662715390000,86,3.0
1662715391000,90,4.0
1662715392000,93,3.0
1662715396000,90,-3.0
1662715397000,87,-3.0
1662715398000,87,0.0
1662715400000,91,4.0
1662715402000,94,3.0
1662715405000,88,-6.0
1662715409000,85,-3.0
1662715410000,81,-4.0
1662715411000,78,-3.0
1662715412000,78,0.0
1662715416000,75,-3.0
1662715420000,70,-5.0
1662715424000,76,6.0
1662715425000,80,4.0
1662715426000,80,0.0
1662715430000,73,-7.0
1662715435000,69,-4.0
1662715439000,74,5.0
1662715443000,71,-3.0
1662715447000,75,4.0
1662715448000,81,6.0
1662715450000,85,4.0
1662715458000,89,4.0
1662715459000,94,5.0
1662715460000,93,-1.0
1662715461000,89,-4.0
1662715462000,86,-3.0
1662715463000,82,-4.0
1662715465000,79,-3.0
1662715466000,76,-3.0
1662715468000,72,-4.0
1662715471000,68,-4.0
1662715484000,71,3.0
1662715491000,75,4.0
1662715492000,79,4.0
1662715493000,83,4.0
1662715494000,83,0.0
1662715497000,84,1.0
1662715499000,89,5.0
1662715500000,86,-3.0
1662715504000,92,6.0
1662715505000,91,-1.0
1662715507000,88,-3.0
1662715508000,85,-3.0
1662715510000,89,4.0
1662715512000,95,6.0
1662715515000,92,-3.0
1662715516000,88,-4.0
1662715517000,88,0.0
1662715519000,84,-4.0
1662715521000,87,3.0
1662715522000,91,4.0
1662715523000,90,-1.0
1662715525000,87,-3.0
1662715527000,83,-4.0
1662715531000,87,4.0
1662715539000,91,4.0
1662715544000,88,-3.0
1662715549000,85,-3.0
1662715550000,80,-5.0
1662715554000,87,7.0
1662715556000,90,3.0
1662715557000,86,-4.0
1662715559000,81,-5.0
1662715560000,77,-4.0
1662715562000,73,-4.0
1662715566000,76,3.0
1662715572000,73,-3.0
1662715577000,79,6.0
1662715578000,78,-1.0
1662715580000,73,-5.0
1662715581000,73,0.0
1662715583000,77,4.0
1662715592000,74,-3.0
1662715594000,78,4.0
1662715597000,82,4.0
1662715599000,87,5.0
1662715600000,87,0.0
1662715603000,83,-4.0
1662715604000,79,-4.0
1662715610000,75,-4.0
1662715616000,72,-3.0
1662715618000,69,-3.0
1662715621000,72,3.0
1662715635000,77,5.0
1662715636000,80,3.0
1662715637000,85,5.0
1662715638000,88,3.0
1662715639000,92,4.0
1662715640000,95,3.0
1662715641000,98,3.0
1662715642000,101,3.0
1662715644000,98,-3.0
1662715647000,95,-3.0
1662715648000,92,-3.0
1662715649000,86,-6.0
1662715651000,81,-5.0
1662715654000,77,-4.0
1662715656000,72,-5.0
1662715658000,69,-3.0
1662715660000,66,-3.0
1662715670000,63,-3.0
1662715676000,68,5.0
1662715685000,65,-3.0
1662715689000,69,4.0
1662715694000,63,-6.0
1662715704000,58,-5.0
1662715705000,60,2.0
1662715716000,63,3.0
1662715719000,59,-4.0
1662715720000,59,0.0
1662715724000,62,3.0
1662715727000,58,-4.0
1662715732000,61,3.0
1662715733000,64,3.0
1662715734000,64,0.0
1662715735000,61,-3.0
1662715738000,57,-4.0
1662715740000,61,4.0
1662715741000,64,3.0
1662715753000,69,5.0
1662715754000,73,4.0
1662715755000,78,5.0
1662715757000,82,4.0
1662715759000,86,4.0
1662715761000,91,5.0
1662715763000,97,6.0
1662715765000,94,-3.0
1662715766000,90,-4.0
1662715767000,86,-4.0
1662715769000,82,-4.0
1662715771000,85,3.0
