timestamp,heart_rate,RR_intervals
1662390032000,102,
1662390033000,99,-3.0
1662390045000,94,-5.0
1662390055000,90,-4.0
1662390056000,87,-3.0
1662390061000,90,3.0
1662390063000,87,-3.0
1662390066000,84,-3.0
1662390068000,87,3.0
1662390070000,91,4.0
1662390074000,86,-5.0
1662390075000,83,-3.0
1662390077000,89,6.0
1662390079000,94,5.0
1662390085000,90,-4.0
1662390091000,86,-4.0
1662390092000,83,-3.0
1662390096000,88,5.0
1662390101000,84,-4.0
1662390103000,80,-4.0
1662390105000,83,3.0
1662390112000,86,3.0
1662390113000,89,3.0
1662390125000,93,4.0
1662390140000,90,-3.0
1662390143000,87,-3.0
1662390144000,90,3.0
1662390149000,86,-4.0
1662390150000,82,-4.0
1662390152000,79,-3.0
1662390153000,84,5.0
1662390154000,87,3.0
1662390155000,93,6.0
1662390157000,97,4.0
1662390158000,94,-3.0
1662390160000,91,-3.0
1662390162000,88,-3.0
1662390163000,84,-4.0
1662390164000,84,0.0
1662390165000,87,3.0
1662390167000,91,4.0
1662390169000,94,3.0
1662390172000,90,-4.0
1662390173000,90,0.0
1662390180000,95,5.0
1662390186000,89,-6.0
1662390187000,86,-3.0
1662390188000,83,-3.0
1662390189000,83,0.0
1662390191000,86,3.0
1662390198000,89,3.0
1662390202000,86,-3.0
1662390203000,83,-3.0
1662390210000,91,8.0
1662390211000,91,0.0
1662390212000,88,-3.0
1662390215000,85,-3.0
1662390219000,89,4.0
1662390223000,85,-4.0
1662390227000,88,3.0
1662390232000,92,4.0
1662390234000,95,3.0
1662390239000,98,3.0
1662390241000,102,4.0
1662390256000,97,-5.0
1662390257000,93,-4.0
1662390259000,88,-5.0
1662390263000,94,6.0
1662390267000,87,-7.0
1662390268000,84,-3.0
1662390270000,79,-5.0
1662390272000,85,6.0
1662390273000,88,3.0
1662390274000,92,4.0
1662390277000,88,-4.0
1662390278000,84,-4.0
1662390282000,88,4.0
1662390284000,93,5.0
1662390288000,96,3.0
1662390290000,99,3.0
1662390297000,102,3.0
1662390301000,95,-7.0
1662390302000,95,0.0
1662390312000,92,-3.0
1662390314000,89,-3.0
1662390316000,86,-3.0
1662390319000,89,3.0
1662390320000,92,3.0
1662390321000,92,0.0
1662390322000,89,-3.0
1662390323000,85,-4.0
1662390329000,88,3.0
1662390330000,92,4.0
1662390332000,96,4.0
1662390334000,88,-8.0
1662390335000,85,-3.0
1662390338000,88,3.0
1662390339000,91,3.0
1662390340000,95,4.0
1662390341000,95,0.0
1662390342000,90,-5.0
1662390345000,87,-3.0
1662390346000,84,-3.0
1662390347000,87,3.0
1662390348000,96,9.0
1662390349000,104,8.0
1662390350000,108,4.0
1662390351000,108,0.0
1662390352000,104,-4.0
1662390354000,97,-7.0
1662390355000,93,-4.0
1662390356000,89,-4.0
1662390357000,89,0.0
1662390359000,92,3.0
1662390361000,95,3.0
1662390365000,92,-3.0
1662390374000,89,-3.0
1662390377000,86,-3.0
1662390379000,89,3.0
1662390387000,96,7.0
