timestamp,heart_rate,RR_intervals
1662473345000,72,
1662473346000,76,4.0
1662473347000,73,-3.0
1662473349000,76,3.0
1662473355000,80,4.0
1662473367000,77,-3.0
1662473371000,74,-3.0
1662473377000,71,-3.0
1662473384000,74,3.0
1662473391000,77,3.0
1662473399000,80,3.0
1662473414000,76,-4.0
1662473416000,79,3.0
1662473425000,76,-3.0
1662473430000,79,3.0
1662473446000,75,-4.0
1662473447000,79,4.0
1662473453000,82,3.0
1662473460000,85,3.0
1662473509000,82,-3.0
1662473596000,85,3.0
1662473598000,88,3.0
1662473602000,91,3.0
1662473619000,88,-3.0
1662473624000,85,-3.0
1662473627000,82,-3.0
1662473635000,79,-3.0
1662473639000,76,-3.0
1662473654000,80,4.0
1662473658000,77,-3.0
1662473671000,77,0.0
1662473687000,80,3.0
1662473709000,83,3.0
1662473735000,80,-3.0
1662473770000,77,-3.0
1662473812000,80,3.0
1662473825000,76,-4.0
1662473838000,73,-3.0
1662473849000,70,-3.0
1662473853000,74,4.0
1662473901000,77,3.0
1662473917000,76,-1.0
1662473927000,79,3.0
1662473942000,76,-3.0
1662473953000,79,3.0
1662473957000,76,-3.0
1662473963000,73,-3.0
1662473968000,70,-3.0
1662473975000,67,-3.0
1662473980000,70,3.0
1662473988000,73,3.0
1662474012000,77,4.0
1662474044000,74,-3.0
1662474084000,77,3.0
1662474106000,78,1.0
1662474112000,75,-3.0
1662474115000,78,3.0
1662474133000,82,4.0
1662474135000,85,3.0
1662474168000,88,3.0
1662474188000,85,-3.0
1662474195000,80,-5.0
1662474198000,77,-3.0
1662474203000,74,-3.0
1662474217000,77,3.0
1662474234000,73,-4.0
1662474235000,76,3.0
1662474242000,73,-3.0
1662474246000,69,-4.0
1662474250000,66,-3.0
1662474253000,63,-3.0
1662474256000,66,3.0
1662474258000,69,3.0
1662474261000,72,3.0
1662474285000,69,-3.0
1662474290000,72,3.0
1662474305000,75,3.0
1662474321000,78,3.0
1662474358000,81,3.0
1662474365000,84,3.0
1662474379000,87,3.0
1662474380000,84,-3.0
1662474390000,81,-3.0
1662474394000,78,-3.0
1662474396000,81,3.0
1662474407000,77,-4.0
1662474411000,81,4.0
1662474418000,85,4.0
1662474420000,81,-4.0
1662474424000,78,-3.0
1662474425000,81,3.0
1662474431000,84,3.0
1662474438000,81,-3.0
1662474446000,78,-3.0
1662474452000,81,3.0
1662474456000,77,-4.0
1662474462000,80,3.0
1662474490000,83,3.0
1662474500000,80,-3.0
1662474505000,77,-3.0
1662474509000,74,-3.0
1662474523000,78,4.0
1662474528000,75,-3.0
1662474572000,78,3.0
1662474578000,81,3.0
1662474593000,78,-3.0
1662474612000,81,3.0
1662474618000,78,-3.0
1662474635000,75,-3.0
1662474642000,72,-3.0
1662474652000,75,3.0
1662474660000,78,3.0
1662474666000,83,5.0
1662474667000,80,-3.0
1662474672000,77,-3.0
1662474683000,74,-3.0
1662474704000,71,-3.0
1662474712000,68,-3.0
1662474713000,71,3.0
1662474717000,68,-3.0
