timestamp,heart_rate,RR_intervals
1662551263000,124,
1662551276000,118,-6.0
1662551280000,114,-4.0
1662551290000,110,-4.0
1662551291000,105,-5.0
1662551292000,102,-3.0
1662551294000,105,3.0
1662551295000,109,4.0
1662551296000,112,3.0
1662551297000,115,3.0
1662551302000,111,-4.0
1662551303000,106,-5.0
1662551304000,107,1.0
1662551305000,110,3.0
1662551308000,116,6.0
1662551310000,123,7.0
1662551311000,123,0.0
1662551312000,117,-6.0
1662551320000,114,-3.0
1662551327000,111,-3.0
1662551328000,114,3.0
1662551330000,122,8.0
1662551335000,119,-3.0
1662551347000,114,-5.0
1662551348000,109,-5.0
1662551351000,113,4.0
1662551353000,116,3.0
1662551357000,113,-3.0
1662551359000,110,-3.0
1662551360000,105,-5.0
1662551361000,108,3.0
1662551362000,111,3.0
1662551363000,118,7.0
1662551365000,121,3.0
1662551377000,117,-4.0
1662551378000,114,-3.0
1662551379000,114,0.0
1662551384000,122,8.0
1662551385000,119,-3.0
1662551386000,113,-6.0
1662551387000,115,2.0
1662551393000,118,3.0
1662551394000,124,6.0
1662551395000,122,-2.0
1662551397000,119,-3.0
1662551400000,124,5.0
1662551402000,118,-6.0
1662551403000,118,0.0
1662551407000,122,4.0
1662551409000,126,4.0
1662551414000,129,3.0
1662551416000,125,-4.0
1662551417000,122,-3.0
1662551418000,122,0.0
1662551424000,125,3.0
1662551428000,121,-4.0
1662551444000,117,-4.0
1662551445000,110,-7.0
1662551451000,107,-3.0
1662551456000,103,-4.0
1662551457000,103,0.0
1662551469000,106,3.0
1662551475000,111,5.0
1662551476000,116,5.0
1662551477000,116,0.0
1662551487000,113,-3.0
1662551500000,106,-7.0
1662551501000,107,1.0
1662551507000,111,4.0
1662551510000,107,-4.0
1662551513000,103,-4.0
1662551516000,106,3.0
1662551518000,110,4.0
1662551523000,119,9.0
1662551525000,124,5.0
1662551528000,120,-4.0
1662551529000,121,1.0
1662551542000,126,5.0
1662551545000,121,-5.0
1662551546000,121,0.0
1662551564000,115,-6.0
1662551565000,112,-3.0
1662551570000,107,-5.0
1662551573000,99,-8.0
1662551574000,104,5.0
1662551575000,109,5.0
1662551576000,115,6.0
1662551579000,111,-4.0
1662551585000,110,-1.0
1662551590000,116,6.0
1662551591000,116,0.0
1662551592000,109,-7.0
1662551593000,106,-3.0
1662551595000,110,4.0
