Timestamp,x,y,z,Distance,Speed,a,b,c,Angle Change,Angular Speed,Car Dist 1,Car Dist 2,Car Dist 3,Car Dist 4,Heart Rate
1662735272257,48.2,0.3,23.8,,,0.0,0.0,0.0,,,46.44925075130587,51.99427503173377,56.72128415022687,57.96482786791073,122.21151143277608
1662735272932,13.1,1.5,-14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.886155744159249,10.497951973589773,13.216270295262735,22.310037127378173,123.90919751013853
1662735273934,13.2,1.4,-14.8,0.141421356237309,0.1411390780811467,0.0,0.0,0.0,0.0,0.0,8.13197376779806,10.193998574440407,12.976144187557614,22.205078468410946,124.39959971347852
1662735274937,13.3,1.5,-15.2,0.412310562561765,0.4110773305700549,0.0,0.0,0.0,0.0,0.0,8.783761914355381,9.372504197022002,12.337614441901009,22.516310575747855,123.34376633468568
1662735275938,13.6,1.6,-15.9,0.7615773105863913,0.7608164940922991,0.0,0.0,0.0,0.0,0.0,8.672897865804508,10.229698979828378,11.879203237704187,23.16895823667506,121.16274567865808
1662735276927,13.6,1.6,-16.2,0.29999999999999893,0.3033367037411516,0.0,0.0,0.0,0.0,0.0,8.264384323720982,11.588591949006442,11.76115048375479,23.347224973192304,118.24364500412987
1662735277929,13.9,1.6,-16.5,0.4242640687119295,0.42341723424344263,0.0,0.0,0.0,0.0,0.0,8.605272321114713,12.124736456495333,14.042430931346518,23.58055596032146,115.14348868665557
1662735278933,13.7,1.5,-16.5,0.20000000000000107,0.1992031872509971,0.0,0.0,0.0,0.0,0.0,9.049390758023458,12.029340082299909,16.325038786121862,21.605075568378986,114.662994560734
1662735279935,13.8,1.5,-16.6,0.14142135623731153,0.14113907808114923,0.0,0.0,0.0,0.0,0.0,9.299636465830178,12.150860652820905,19.379724429795594,20.80539360162091,116.65837722667887
1662735280938,13.7,1.8,-16.7,0.141421356237309,0.14099836115384748,0.0,0.0,0.0,0.0,0.0,9.25245876515701,12.078923219454209,19.71005572534231,21.87455044301328,119.7984609089643
1662735281927,13.8,1.9,-16.7,0.10000000000000142,0.10111223458038567,0.0,0.0,0.0,0.0,0.0,9.342521887332271,12.181551670918173,18.54913092930708,21.017280222921674,122.80417684285901
1662735282931,13.8,2.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.342510252629122,12.282978664632765,17.286743423491213,20.068773037743117,125.07146459935859
1662735283933,13.8,2.0,-16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.358808918734837,12.54964490329916,16.218235814224236,19.291852779907217,126.42310687104687
1662735284921,13.8,2.0,-16.8,0.10000000000000142,0.10121457489878687,0.0,0.0,0.0,0.0,0.0,9.586495000024481,13.106346560386925,15.643576637557452,18.92078099138365,126.87359930087464
1662735285926,13.7,2.0,-16.8,0.10000000000000142,0.09950248756219048,0.0,0.0,0.0,0.0,0.0,9.937219999720304,13.898063493387776,15.770127011514381,16.105800727084876,126.44222643924155
1662735286930,13.8,1.9,-16.7,0.14142135623731153,0.1408579245391549,0.0,0.0,0.0,0.0,0.0,10.717299324028327,12.810630678365479,15.249910402160268,17.227037059728335,125.124668707484
1662735287931,13.8,2.0,-16.8,0.10000000000000142,0.09990009990010133,0.0,0.0,0.0,0.0,0.0,11.795039860095233,11.940793706690366,17.167445907234743,19.65035648895792,122.32844516552338
1662735288919,13.8,2.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.590511139863363,13.566140633018358,18.273395550023565,19.583140628987632,117.22874141330752
1662735289922,13.7,2.0,-16.8,0.10000000000000142,0.0997008973080772,0.0,0.0,0.0,0.0,0.0,14.445892917858549,15.640000212866571,15.773868292239557,18.90492230316086,117.79566060734709
1662735290922,13.7,2.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.046219548773006,16.785569228776147,18.273425251551224,20.56720085441225,120.24210761297864
1662735291925,13.7,1.9,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.554344843213084,19.084133342571885,19.84218811927818,21.02882633440271,122.23870537961899
1662735292928,13.7,1.9,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.179183503051512,16.579370339700922,23.539985552399223,24.1912128100106,123.68492518531477
1662735293931,13.7,2.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.77754465296994,12.278410121201874,21.064220464405544,22.123579486758498,124.48902280971048
1662735294932,13.7,2.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.015606453333907,14.128468534603062,15.441768818492488,17.99337844762889,124.55990500015645
1662735295921,13.7,2.0,-16.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.579590992616868,12.107454934859323,14.480615530039808,15.705473105799738,123.82288086440643
1662735296926,13.6,2.0,-16.9,0.14142135623730775,0.14071776740030623,0.0,0.0,0.0,0.0,0.0,8.542599226941645,11.392769392198787,11.856837083614153,15.912528331401813,122.1612195029691
1662735297928,13.7,2.0,-16.8,0.14142135623730775,0.14113907808114545,0.0,0.0,0.0,0.0,0.0,8.632795730352942,10.447682114465431,11.95366683784928,16.81841826562812,119.55423906817133
1662735298926,13.7,2.0,-16.1,0.6999999999999993,0.7014028056112217,0.0,0.0,0.0,0.0,0.0,8.553871178927643,10.850425843510818,11.851842832495635,14.49643495727983,116.2624787360944
1662735299929,13.5,2.0,-15.3,0.8246211251235326,0.8221546611401124,0.0,0.0,0.0,0.0,0.0,8.298838501379636,11.075283123322341,11.586775780190658,13.756634412621999,112.32974486643187
1662735300918,13.6,2.0,-14.3,1.004987562112089,1.01616538130646,0.0,0.0,0.0,0.0,0.0,8.380616847571543,11.364953077717425,11.678490293512002,14.326747747332746,108.15697159772648
1662735301922,13.4,2.0,-13.4,0.9219544457292889,0.9182813204474989,0.0,0.0,0.0,0.0,0.0,8.218081191780051,11.05887027762767,11.47578373246239,14.504084839913315,108.8366801844894
1662735302927,12.7,2.0,-12.7,0.989949493661168,0.9850243718021573,0.0,0.0,0.0,0.0,0.0,7.716337481044331,9.971567767720984,10.907581611543872,13.329259964562494,110.59478541827991
1662735303926,13.1,2.0,-11.5,1.2649110640673513,1.26617724130866,0.0,0.0,0.0,0.0,0.0,8.366207739546812,10.007983716400473,11.976240193300622,12.887279932636417,111.90621550123004
1662735304929,12.9,2.0,-10.5,1.0198039027185568,1.0167536417931773,0.0,0.0,0.0,0.0,0.0,8.821507942936117,9.428682159033748,11.582881581211875,13.8411624663257,113.19093549952532
1662735305920,12.1,2.0,-10.4,0.8062257748298556,0.8135477041673619,0.0,0.0,0.0,0.0,0.0,7.677158482586913,9.941276813941858,10.20377371169167,13.917638717669194,114.31486902496879
1662735306924,11.9,2.0,-10.5,0.22360679774997816,0.22271593401392248,0.0,0.0,0.0,0.0,0.0,6.6833452672953255,11.965206552394777,12.041613723693805,12.54638873796896,115.02838037630151
1662735307926,11.4,2.0,-10.6,0.5099019513592784,0.5088841829932919,0.0,0.0,0.0,0.0,0.0,6.554977684575884,9.558007376287557,13.699990700463466,15.730116160756252,115.03510761204515
1662735308925,11.4,2.0,-10.4,0.1999999999999993,0.2002002002001995,0.0,0.0,0.0,0.0,0.0,7.632337636379319,8.291249075735399,13.35320276924905,15.677359612057915,114.16526522932836
