Timestamp,x,y,z,Distance,Speed,a,b,c,Angle Change,Angular Speed,Car Dist 1,Car Dist 2,Car Dist 3,Car Dist 4,Heart Rate
1662468161500,48.4,0.3,23.7,,,0.0,0.0,0.0,,,50.041849144961766,50.45748891505078,50.84143796547175,52.80083893169237,98.4544312805568
1662468162144,9.6,1.1,-16.2,0.0,0.0,26.7,142.3,356.3,0.0,0.0,12.402367716794332,14.401467436650684,20.420548887335283,25.02545000813606,99.08545802396087
1662468163158,10.2,1.2,-16.4,0.6324555320336753,0.6237234043724609,19.8,247.4,359.4,112.0,110.45364891518737,10.227786111541642,12.841623439301591,18.889838535205776,23.60454526252679,99.9682553560838
1662468164157,11.4,1.2,-16.5,1.2041594578792307,1.2053648227019327,25.4,295.0,355.5,53.19999999999999,53.25325325325324,7.761279913460421,11.273695130456396,16.57697102697347,21.245293938710148,100.38869295755488
1662468165158,12.3,1.2,-16.5,0.9000000000000004,0.8991008991008995,31.0,263.8,355.8,36.79999999999999,36.763236763236755,7.0143764272944225,10.375176202737284,13.49396740316305,17.6941471293722,100.00492447698593
1662468166143,12.3,1.2,-16.7,0.1999999999999993,0.2030456852791871,27.6,218.1,357.2,49.100000000000016,49.84771573604063,9.384535799655762,10.766156915905304,11.5421912338846,13.50455460956737,98.49444653766528
1662468167145,12.3,1.2,-16.7,0.0,0.0,23.6,214.6,357.2,7.5,7.485029940119761,6.93608439759726,10.6271922794209,14.000634140568634,16.308443520421992,95.45407403497319
1662468168157,12.4,1.2,-16.7,0.09999999999999964,0.09881422924901151,21.0,230.5,353.7,18.500000000000007,18.280632411067202,10.23456171710227,11.07109967754264,15.92596671170981,16.2891969298745,91.42134518748215
1662468169156,13.0,1.2,-16.3,0.7211102550927968,0.7218320871799768,56.1,321.1,1.5,125.70000000000002,125.82582582582585,14.759401517862933,15.14761958230739,16.864491935715677,18.28324187022051,88.5306785131715
1662468170156,13.7,1.3,-16.3,0.6999999999999993,0.6999999999999993,69.4,52.4,20.8,104.59999999999997,104.59999999999997,16.205067388958334,18.465207051690175,19.185612390301916,20.867055945969657,86.79678479592934
