Timestamp,x,y,z,Distance,Speed,a,b,c,Angle Change,Angular Speed,Car Dist 1,Car Dist 2,Car Dist 3,Car Dist 4,Heart Rate
1662456681022,48.4,0.3,23.7,,,0.0,0.0,0.0,,,50.04184888840775,50.457488296327284,50.84145519805822,52.80083893169237,103.25790509800447
1662456681680,13.9,1.2,-14.3,0.0,0.0,21.8,121.6,183.0,0.0,0.0,16.025278679282604,18.472218306821436,23.476072282822887,25.69405211152412,103.33176811981203
1662456682683,14.1,1.2,-14.2,0.22360679774997896,0.22293798379858323,18.2,167.3,192.9,49.30000000000002,49.15254237288138,14.214197512753497,17.096985037823035,22.243170305317005,24.08042714427375,103.43569041865882
1662456683685,14.1,1.2,-14.2,0.0,0.0,17.8,250.7,182.9,83.79999999999998,83.63273453093811,11.306972603345098,14.80171277189213,19.770290154150395,21.52975782411686,103.52978845525325
1662456684689,14.0,1.2,-14.2,0.09999999999999964,0.09960159362549766,19.3,266.7,182.9,17.5,17.43027888446215,8.80083276011643,12.524681496628967,16.34630015822064,18.448140154428575,103.61515908526302
1662456685691,14.0,1.2,-14.2,0.0,0.0,18.2,255.2,182.4,12.600000000000001,12.574850299401199,10.383947467895092,12.30410757657266,12.346249263564154,16.05055151664294,103.69228994286341
1662456686680,14.0,1.2,-14.2,0.0,0.0,17.7,257.9,181.4,3.1999999999999886,3.235591506572284,8.977594920798335,13.070195623418778,15.717507358791469,16.010943817840843,103.76132204807729
1662456687683,14.0,1.2,-14.2,0.0,0.0,23.3,253.3,179.4,10.199999999999967,10.169491525423698,9.951893111727214,12.049782683412834,16.684261720035234,18.564788749201778,103.82494817584602
1662456688698,14.0,1.2,-14.3,0.10000000000000142,0.09852216748768614,24.3,246.2,179.5,8.100000000000023,7.980295566502487,14.657167976683452,15.642060903167172,15.709809859119654,19.03115514234919,103.88363490807912
1662456689699,15.0,2.1,-12.2,2.325940669922603,2.3236170528697335,6.2,10.2,224.9,142.1,141.95804195804197,17.764610082929973,18.850272094355056,19.037370706178226,21.259958269501894,103.93672983540398
1662456690702,15.0,2.1,-12.2,0.0,0.0,6.0,17.7,228.5,7.7,7.676969092721835,16.679602746796807,18.795715036623193,19.960252286526064,21.87635119753764,103.98599826503302
1662456691690,15.0,2.1,-12.2,0.0,0.0,5.6,18.3,229.9,1.0000000000000018,1.012145748987856,14.23528271021631,17.955651490964197,18.55038367677468,21.01718612969931,104.03141473615403
1662456692692,15.0,2.1,-12.2,0.0,0.0,6.6,18.5,229.2,1.1999999999999993,1.197604790419161,13.194847573091703,16.76392210468265,21.19125910567713,23.533963451239607,104.0742871687027
1662456693697,15.0,2.1,-12.2,0.0,0.0,5.2,19.5,228.7,2.3999999999999995,2.388059701492537,16.363164490635555,17.253406212405938,19.78824081413486,20.365305617105033,104.11356735177426
1662456694713,15.0,2.1,-12.2,0.0,0.0,4.8,20.6,228.5,1.5000000000000018,1.4763779527559073,14.821995900390467,17.234953168270476,19.885017890587005,21.99603778636509,104.14897394472487
1662456695701,15.0,2.4,-12.0,0.1999999999999993,0.20242914979757012,69.1,182.9,349.6,226.60000000000002,229.3522267206478,10.775207952243168,16.783410402208048,24.04783947166923,28.490749918233547,104.17875983797221
1662456696677,14.9,2.0,-12.2,0.22360679774997816,0.22910532556350222,34.4,6.0,356.1,211.6,216.80327868852459,9.79847697509729,18.47711394421609,29.10835946569226,35.76812978374436,104.20321222638664
1662456697691,14.9,2.0,-12.2,0.0,0.0,20.1,354.6,357.5,25.699999999999974,25.345167652859935,13.009559289326134,22.102241217981515,34.61551086042645,38.764843548523665,104.22288348040772
1662456698682,14.9,2.0,-12.2,0.0,0.0,18.6,356.3,358.8,3.1999999999999886,3.2290615539858614,18.20794198098437,26.771330900272215,30.953114314762075,40.65059165498661,104.23597084060282
1662456699686,14.9,2.0,-12.2,0.0,0.0,11.0,341.6,359.1,22.29999999999999,22.211155378486044,24.15120069170543,25.806200029662413,32.28246583580556,34.84548800533214,104.2425417109608
1662456700689,13.8,1.8,-14.2,2.2825424421026654,2.2757152962140235,13.2,44.4,358.8,64.99999999999996,64.80558325024921,25.448459594254082,25.860150111941014,31.995166740369303,33.322284777618805,104.241882699411
1662456701692,13.8,1.8,-14.2,0.0,0.0,13.2,44.4,358.8,0.0,0.0,18.542638746582327,25.858788054396722,29.75868103630662,32.44041635827657,104.23350055420359
1662456702682,13.6,1.8,-14.1,0.22360679774997974,0.22586545227270682,11.7,34.7,357.5,11.199999999999996,11.31313131313131,12.289081522297167,25.655172201136498,26.234783668107895,27.994155646095216,104.21716206435487
1662456703685,13.6,1.8,-14.2,0.09999999999999964,0.09970089730807542,9.4,98.0,351.9,65.6,65.40378863409771,8.881386945272736,20.310522922967525,25.732402014778216,28.017001816766594,104.19194033118407
1662456704688,13.6,1.8,-14.2,0.0,0.0,11.0,95.9,0.8,3.699999999999994,3.688933200398798,8.310476910155577,15.250872942760909,25.731252504424955,28.01724537551331,104.15749230193947
1662456705688,13.4,1.8,-14.1,0.22360679774997816,0.22360679774997816,14.6,298.4,10.2,161.1,161.1,8.151850041013926,12.057514560937587,25.528649166587325,27.807736256003057,104.11346189118855
1662456706678,13.6,1.8,-14.1,0.1999999999999993,0.2020202020202013,9.4,266.6,8.3,36.99999999999996,37.37373737373733,8.351605392904824,11.633678795798893,25.64363147175501,27.93815165922115,104.05985533052566
1662456707680,13.7,1.8,-14.1,0.09999999999999964,0.09980039920159645,9.1,219.0,4.6,47.90000000000002,47.80439121756489,8.450986186977644,11.757593385133891,25.700704358961556,28.00196820277147,103.99495454142863
1662456708684,13.7,1.8,-13.9,0.1999999999999993,0.1992031872509953,9.1,290.7,353.2,71.69999999999999,71.41434262948206,8.434492217175187,11.745997989529744,25.53834805968384,26.68885288272404,103.91868199806444
1662456709682,13.6,1.8,-13.8,0.141421356237309,0.1417047657688467,7.1,324.5,355.5,35.80000000000001,35.87174348697396,8.328007228218407,11.641147795030502,20.412474741561613,25.39343216838978,103.83121363184074
1662456710687,13.6,1.8,-13.7,0.10000000000000142,0.09950248756219048,5.4,296.3,359.2,29.899999999999988,29.75124378109452,8.322514879314806,11.636973526905384,14.958119615889775,19.157848187617432,103.73088939647243
1662456711689,13.5,1.8,-13.7,0.09999999999999964,0.09980039920159645,7.9,300.5,358.7,6.699999999999989,6.686626746506975,8.222792409893048,11.537103015796552,12.123011254125345,15.486435680933523,103.61813213362657
1662456712676,13.5,1.8,-13.7,0.0,0.0,9.6,304.0,357.7,5.199999999999999,5.268490374873353,8.222826426001298,11.155107964370133,11.537213319013386,14.031142048878399,103.49414488424739
1662456713677,13.6,1.8,-13.6,0.141421356237309,0.14128007616114788,29.3,320.2,359.0,35.89999999999999,35.86413586413586,8.318233477912655,11.302643446981355,11.633829102838321,13.906049053918878,103.3548097586544
1662456714679,13.3,1.8,-13.1,0.5830951894845295,0.5819313268308678,23.4,314.9,357.8,11.200000000000014,11.177644710578855,8.013733654006547,11.329443379437494,11.433137603795348,13.945639966271154,103.2011312280643
1662456715680,13.2,1.8,-12.5,0.6082762530298219,0.6076685844453766,6.8,305.4,0.1,26.099999999999998,26.073926073926074,7.949233663952905,11.252972159386774,11.799352968872338,14.229112810016469,103.03291539559882
1662456716681,13.1,1.8,-12.3,0.22360679774997816,0.22338341433564254,6.1,305.0,0.1,1.0999999999999774,1.0989010989010766,7.8715162261960225,11.168040957429982,11.881796741153899,14.276562741494693,102.84951583329932
1662456717684,13.1,1.8,-12.3,0.0,0.0,8.7,303.8,359.6,3.7999999999999883,3.788634097706868,7.871319427107483,11.167815251259556,11.879969311532628,14.276644189939308,102.65001851423132
1662456718687,13.1,1.8,-12.3,0.0,0.0,14.0,297.7,359.9,11.400000000000023,11.365902293120662,7.871034274240918,11.16761072371132,11.879051489305496,14.2753679723932,102.43427127737242
1662456719678,13.2,1.8,-12.3,0.09999999999999964,0.10090817356205817,9.9,259.6,4.6,42.19999999999997,42.58324924318867,7.969951996389329,11.266926297881191,11.94279188250291,14.35340423348431,102.20465354428674
1662456720678,13.2,1.8,-12.4,0.09999999999999964,0.09999999999999964,8.0,305.4,356.3,47.69999999999995,47.69999999999995,7.958211250806056,11.25893805930061,11.866123142171727,14.291266051251725,101.95587884168934
1662456721679,13.2,1.8,-12.6,0.1999999999999993,0.1998001998001991,7.5,311.2,0.0,6.300000000000011,6.293706293706306,7.938964102671067,11.245805479926327,11.71534947465954,14.167887891321557,101.68918267831586
1662456722682,13.2,1.8,-12.6,0.0,0.0,8.3,309.9,359.2,2.100000000000012,2.0937188434696035,7.93856161690885,11.245642441445323,11.713384491733187,14.166658247030835,101.4037172194421
1662456723686,12.5,1.8,-12.2,0.8062257748298545,0.8030137199500542,9.0,307.9,359.3,2.6999999999999993,2.6892430278884456,7.287634996036072,10.577717499264853,11.562666385554765,13.881123368122594,101.09918139013288
1662456724688,12.3,1.8,-11.4,0.8246211251235309,0.822975174773983,7.9,331.5,357.9,24.700000000000024,24.650698602794435,7.250475414899566,10.487304110810303,12.080688890722755,14.272989323113737,100.77492302537316
1662456725677,12.1,1.8,-10.5,0.9219544457292893,0.9322087418900802,8.5,329.9,358.9,2.2000000000000224,2.2244691607684755,7.343717163401248,10.48577871151806,12.71556982326265,14.775236916207804,100.42194338007035
1662456726680,11.6,1.8,-9.6,1.0295630140987002,1.0264835634084748,8.2,332.6,359.3,3.000000000000046,2.9910269192423193,7.287035796202602,10.28397759657638,13.238377431180224,15.124750102842132,100.01018712422321
1662456727682,11.1,1.8,-8.8,0.9433981132056595,0.9415150830395803,7.5,303.3,3.0,30.00000000000001,29.940119760479053,7.312862599144739,10.137623862772458,13.726287942179384,15.454519581684709,99.52417904960964
1662456728689,10.5,1.8,-8.7,0.6082762530298219,0.604047917606576,10.9,280.2,2.8,26.50000000000002,26.315789473684234,6.910530459854054,9.647281529835839,13.574535546789269,15.192224521139655,98.9397071521146
1662456729689,10.6,1.8,-8.7,0.09999999999999964,0.09999999999999964,8.2,204.7,4.1,78.2,78.2,6.743494074635572,9.563945887759807,13.57964592481993,15.165944134330259,98.24335418449479
1662456730679,10.7,1.8,-8.7,0.09999999999999964,0.10101010101010065,18.7,287.9,349.4,93.69999999999999,94.64646464646464,6.152977601627966,9.197928326542836,13.015008245416329,14.516626701668118,97.42164580740595
1662456731677,10.5,1.8,-8.3,0.4472135954999563,0.44810981513021675,15.2,303.8,355.8,19.400000000000034,19.438877755511058,5.358655410341861,8.616990594919027,11.902189609075021,13.516129127850684,96.46024334213006
