Timestamp,x,y,z,Distance,Speed,a,b,c,a Change,b Change,c Change,Angle Change,Angular Speed,Car Dist 1,Car Dist 2,Car Dist 3,Car Dist 4,Heart Rate
1662456385000,,,,,,,,,,,,,,,,,,97.0
1662456386000,,,,,,,,,,,,,,,,,,96.80118402539333
1662456387000,,,,,,,,,,,,,,,,,,96.72871643538807
1662456388000,,,,,,,,,,,,,,,,,,96.77191731827266
1662456389000,,,,,,,,,,,,,,,,,,96.92010676233559
1662456390000,,,,,,,,,,,,,,,,,,97.16260485586531
1662456391000,,,,,,,,,,,,,,,,,,97.48873168715029
1662456392000,,,,,,,,,,,,,,,,,,97.88780734447896
1662456393000,,,,,,,,,,,,,,,,,,98.34915191613982
1662456394000,,,,,,,,,,,,,,,,,,98.86208549042131
1662456395000,,,,,,,,,,,,,,,,,,99.41592815561188
1662456396000,,,,,,,,,,,,,,,,,,100.0
1662456397000,,,,,,,,,,,,,,,,,,100.60362111187413
1662456398000,,,,,,,,,,,,,,,,,,101.21611157952275
1662456399000,,,,,,,,,,,,,,,,,,101.82679149123427
1662456400000,,,,,,,,,,,,,,,,,,102.42498093529721
1662456401000,,,,,,,,,,,,,,,,,,103.0
1662456402000,,,,,,,,,,,,,,,,,,103.5430832602506
1662456403000,,,,,,,,,,,,,,,,,,104.0531232374348
1662456404000,,,,,,,,,,,,,,,,,,104.53092693955804
1662456405000,,,,,,,,,,,,,,,,,,104.97730137462557
1662456406000,,,,,,,,,,,,,,,,,,105.3930535506428
1662456407000,,,,,,,,,,,,,,,,,,105.77899047561503
1662456408000,,,,,,,,,,,,,,,,,,106.1359191575476
1662456409000,,,,,,,,,,,,,,,,,,106.46464660444587
1662456410000,,,,,,,,,,,,,,,,,,106.76597982431518
1662456411000,,,,,,,,,,,,,,,,,,107.04072582516082
1662456412000,,,,,,,,,,,,,,,,,,107.28969161498819
1662456413000,,,,,,,,,,,,,,,,,,107.51368420180258
1662456414000,,,,,,,,,,,,,,,,,,107.71351059360937
1662456415000,,,,,,,,,,,,,,,,,,107.88997779841387
1662456416000,,,,,,,,,,,,,,,,,,108.04389282422143
1662456417000,,,,,,,,,,,,,,,,,,108.1760626790374
1662456418000,,,,,,,,,,,,,,,,,,108.28729437086712
1662456419000,,,,,,,,,,,,,,,,,,108.37839490771587
1662456420000,,,,,,,,,,,,,,,,,,108.45017129758908
1662456421000,,,,,,,,,,,,,,,,,,108.50343054849202
1662456422000,,,,,,,,,,,,,,,,,,108.53897966843009
1662456423000,,,,,,,,,,,,,,,,,,108.55762566540857
1662456424000,,,,,,,,,,,,,,,,,,108.56017554743282
1662456425000,,,,,,,,,,,,,,,,,,108.54743632250819
1662456426000,,,,,,,,,,,,,,,,,,108.52021499864001
1662456427000,,,,,,,,,,,,,,,,,,108.47931858383362
1662456428000,,,,,,,,,,,,,,,,,,108.42555408609435
1662456429000,,,,,,,,,,,,,,,,,,108.35972851342756
1662456430000,,,,,,,,,,,,,,,,,,108.28264887383857
1662456431000,,,,,,,,,,,,,,,,,,108.19512217533274
1662456432000,,,,,,,,,,,,,,,,,,108.09795542591537
1662456433000,,,,,,,,,,,,,,,,,,107.99195563359186
1662456434000,,,,,,,,,,,,,,,,,,107.87792980636749
1662456435000,,,,,,,,,,,,,,,,,,107.75668495224762
1662456436000,,,,,,,,,,,,,,,,,,107.62902807923761
1662456437000,,,,,,,,,,,,,,,,,,107.49576619534275
1662456438000,,,,,,,,,,,,,,,,,,107.35770630856845
1662456439000,,,,,,,,,,,,,,,,,,107.21565542692
1662456440000,,,,,,,,,,,,,,,,,,107.07042055840273
1662456441000,,,,,,,,,,,,,,,,,,106.922808711022
1662456442000,,,,,,,,,,,,,,,,,,106.77362689278317
1662456443000,,,,,,,,,,,,,,,,,,106.62368211169154
1662456444000,,,,,,,,,,,,,,,,,,106.47378137575245
1662456445000,,,,,,,,,,,,,,,,,,106.32473169297126
1662456446000,,,,,,,,,,,,,,,,,,106.17734007135331
1662456447000,,,,,,,,,,,,,,,,,,106.03241351890394
1662456448000,,,,,,,,,,,,,,,,,,105.89075904362848
1662456449000,,,,,,,,,,,,,,,,,,105.75318365353226
1662456450000,,,,,,,,,,,,,,,,,,105.62049435662063
1662456451000,,,,,,,,,,,,,,,,,,105.49349816089895
1662456452000,,,,,,,,,,,,,,,,,,105.37300207437252
1662456453000,,,,,,,,,,,,,,,,,,105.25981310504667
1662456454000,,,,,,,,,,,,,,,,,,105.15473826092682
1662456455000,,,,,,,,,,,,,,,,,,105.05858455001821
1662456456000,,,,,,,,,,,,,,,,,,104.97215898032624
1662456457000,,,,,,,,,,,,,,,,,,104.89626855985622
1662456458000,,,,,,,,,,,,,,,,,,104.83172029661355
1662456459000,,,,,,,,,,,,,,,,,,104.77932119860347
1662456460000,,,,,,,,,,,,,,,,,,104.73987827383138
1662456461000,,,,,,,,,,,,,,,,,,104.71419853030264
1662456462000,,,,,,,,,,,,,,,,,,104.70308897602251
1662456463000,,,,,,,,,,,,,,,,,,104.70735661899639
1662456464000,,,,,,,,,,,,,,,,,,104.72780846722961
1662456465000,,,,,,,,,,,,,,,,,,104.76525152872753
1662456466000,,,,,,,,,,,,,,,,,,104.82049281149544
1662456467000,,,,,,,,,,,,,,,,,,104.8943393235387
1662456468000,,,,,,,,,,,,,,,,,,104.9875980728627
1662456469000,,,,,,,,,,,,,,,,,,105.10107606747268
1662456470000,,,,,,,,,,,,,,,,,,105.23558031537405
1662456471000,,,,,,,,,,,,,,,,,,105.39191782457213
1662456472000,,,,,,,,,,,,,,,,,,105.57089560307224
1662456473000,,,,,,,,,,,,,,,,,,105.77332065887975
1662456474000,,,,,,,,,,,,,,,,,,106.0
1662456475000,,,,,,,,,,,,,,,,,,106.25074509734402
1662456476000,,,,,,,,,,,,,,,,,,106.52138527344577
1662456477000,,,,,,,,,,,,,,,,,,106.80675431374486
1662456478000,,,,,,,,,,,,,,,,,,107.10168600368095
1662456479000,,,,,,,,,,,,,,,,,,107.4010141286937
1662456480000,,,,,,,,,,,,,,,,,,107.69957247422275
1662456481000,,,,,,,,,,,,,,,,,,107.99219482570773
1662456482000,,,,,,,,,,,,,,,,,,108.27371496858831
1662456483000,,,,,,,,,,,,,,,,,,108.53896668830411
1662456484000,,,,,,,,,,,,,,,,,,108.78278377029478
1662456485000,,,,,,,,,,,,,,,,,,109.0
1662456486000,,,,,,,,,,,,,,,,,,109.186896164817
1662456487000,,,,,,,,,,,,,,,,,,109.34554105997361
1662456488000,,,,,,,,,,,,,,,,,,109.47945048265528
1662456489000,,,,,,,,,,,,,,,,,,109.59214023004743
1662456490000,,,,,,,,,,,,,,,,,,109.6871260993355
1662456491000,,,,,,,,,,,,,,,,,,109.76792388770495
1662456492000,,,,,,,,,,,,,,,,,,109.83804939234119
1662456493000,,,,,,,,,,,,,,,,,,109.90101841042969
1662456494000,,,,,,,,,,,,,,,,,,109.96034673915585
1662456495000,,,,,,,,,,,,,,,,,,110.01955017570515
1662456496000,,,,,,,,,,,,,,,,,,110.082144517263
1662456497000,,,,,,,,,,,,,,,,,,110.15164556101485
1662456498000,,,,,,,,,,,,,,,,,,110.23156910414615
1662456499000,,,,,,,,,,,,,,,,,,110.32543094384232
1662456500000,,,,,,,,,,,,,,,,,,110.4367468772888
1662456501000,,,,,,,,,,,,,,,,,,110.56903270167105
1662456502000,,,,,,,,,,,,,,,,,,110.72580421417449
1662456503000,,,,,,,,,,,,,,,,,,110.91057721198457
1662456504000,,,,,,,,,,,,,,,,,,111.12686749228672
1662456505000,,,,,,,,,,,,,,,,,,111.37819085226639
1662456506000,,,,,,,,,,,,,,,,,,111.668063089109
1662456507000,,,,,,,,,,,,,,,,,,112.0
1662456508000,,,,,,,,,,,,,,,,,,112.37718467720471
1662456509000,,,,,,,,,,,,,,,,,,112.80146939330795
1662456510000,,,,,,,,,,,,,,,,,,113.27437371597442
1662456511000,,,,,,,,,,,,,,,,,,113.79741721286877
1662456512000,,,,,,,,,,,,,,,,,,114.37211945165573
1662456513000,,,,,,,,,,,,,,,,,,115.0
1662456514000,,,,,,,,,,,,,,,,,,115.6746563275395
1662456515000,,,,,,,,,,,,,,,,,,116.35799751180511
1662456516000,,,,,,,,,,,,,,,,,,117.00401053230098
1662456517000,,,,,,,,,,,,,,,,,,117.56668236853123
1662456518000,,,,,,,,,,,,,,,,,,118.0
1662456519000,,,,,,,,,,,,,,,,,,118.26898695759537
1662456520000,,,,,,,,,,,,,,,,,,118.38281297774127
1662456521000,,,,,,,,,,,,,,,,,,118.36168434824556
1662456522000,,,,,,,,,,,,,,,,,,118.22580735691615
1662456523000,,,,,,,,,,,,,,,,,,117.99538829156087
1662456524000,,,,,,,,,,,,,,,,,,117.69063343998764
1662456525000,,,,,,,,,,,,,,,,,,117.33174909000431
1662456526000,,,,,,,,,,,,,,,,,,116.93894152941877
1662456527000,,,,,,,,,,,,,,,,,,116.53241704603889
1662456528000,,,,,,,,,,,,,,,,,,116.13238192767257
1662456529000,,,,,,,,,,,,,,,,,,115.75904246212764
1662456530000,,,,,,,,,,,,,,,,,,115.43260493721202
1662456531000,,,,,,,,,,,,,,,,,,115.17327564073358
1662456532000,,,,,,,,,,,,,,,,,,115.00126086050015
1662456533000,,,,,,,,,,,,,,,,,,114.93676688431967
1662456534000,,,,,,,,,,,,,,,,,,115.0
1662456535000,,,,,,,,,,,,,,,,,,115.2042674740357
1662456536000,,,,,,,,,,,,,,,,,,115.53528048766817
1662456537000,,,,,,,,,,,,,,,,,,115.97185120082548
1662456538000,,,,,,,,,,,,,,,,,,116.4927917734357
1662456539000,,,,,,,,,,,,,,,,,,117.07691436542694
1662456540000,,,,,,,,,,,,,,,,,,117.70303113672728
1662456541000,,,,,,,,,,,,,,,,,,118.34995424726478
1662456542000,,,,,,,,,,,,,,,,,,118.9964958569675
1662456543000,,,,,,,,,,,,,,,,,,119.62146812576358
1662456544000,,,,,,,,,,,,,,,,,,120.20368321358107
1662456545000,,,,,,,,,,,,,,,,,,120.72195328034806
1662456546000,,,,,,,,,,,,,,,,,,121.15509048599262
1662456547000,,,,,,,,,,,,,,,,,,121.48190699044284
1662456548000,,,,,,,,,,,,,,,,,,121.68121495362679
1662456549000,,,,,,,,,,,,,,,,,,121.73182653547259
1662456550000,,,,,,,,,,,,,,,,,,121.61255389590825
1662456551000,,,,,,,,,,,,,,,,,,121.30220919486192
1662456552000,,,,,,,,,,,,,,,,,,120.77960459226168
1662456553000,,,,,,,,,,,,,,,,,,120.02355224803553
1662456554000,,,,,,,,,,,,,,,,,,119.01286432211164
1662456555000,,,,,,,,,,,,,,,,,,117.72635297441809
1662456556000,,,,,,,,,,,,,,,,,,116.14283036488288
1662456557000,,,,,,,,,,,,,,,,,,114.24110865343414
1662456558000,,,,,,,,,,,,,,,,,,112.0
1662456559000,,,,,,,,,,,,,,,,,,109.47591053092665
1662456560000,,,,,,,,,,,,,,,,,,107.0356222382331
1662456561000,,,,,,,,,,,,,,,,,,105.12351108035651
1662456562000,,,,,,,,,,,,,,,,,,104.18395301573402
1662456563000,,,,,,,,,,,,,,,,,,104.66132400280279
1662456564000,,,,,,,,,,,,,,,,,,107.0
1662456565000,,,,,,,,,,,,,,,,,,111.0
1662456566000,,,,,,,,,,,,,,,,,,114.47177678203924
1662456567000,,,,,,,,,,,,,,,,,,116.93287275804448
1662456568000,,,,,,,,,,,,,,,,,,118.48869198955562
1662456569000,,,,,,,,,,,,,,,,,,119.24463853811267
1662456570000,,,,,,,,,,,,,,,,,,119.30611646525558
1662456571000,,,,,,,,,,,,,,,,,,118.77852983252431
1662456572000,,,,,,,,,,,,,,,,,,117.76728270145885
1662456573000,,,,,,,,,,,,,,,,,,116.37777913359913
1662456574000,,,,,,,,,,,,,,,,,,114.71542319048517
1662456575000,,,,,,,,,,,,,,,,,,112.88561893365686
1662456576000,,,,,,,,,,,,,,,,,,110.99377042465426
1662456577000,,,,,,,,,,,,,,,,,,109.14528172501724
1662456578000,,,,,,,,,,,,,,,,,,107.44555689628584
1662456579000,,,,,,,,,,,,,,,,,,106.0
1662456580000,,,,,,,,,,,,,,,,,,104.89095659118391
1662456581000,,,,,,,,,,,,,,,,,,104.10853819879861
1662456582000,,,,,,,,,,,,,,,,,,103.61979784528941
1662456583000,,,,,,,,,,,,,,,,,,103.3917885531016
1662456584000,,,,,,,,,,,,,,,,,,103.39156334468048
1662456585000,,,,,,,,,,,,,,,,,,103.58617524247128
1662456586000,,,,,,,,,,,,,,,,,,103.94267726891934
1662456587000,,,,,,,,,,,,,,,,,,104.42812244646993
1662456588000,,,,,,,,,,,,,,,,,,105.00956379756833
1662456589000,,,,,,,,,,,,,,,,,,105.65405434465983
1662456590000,,,,,,,,,,,,,,,,,,106.32864711018973
1662456591000,,,,,,,,,,,,,,,,,,107.0003951166033
1662456592000,,,,,,,,,,,,,,,,,,107.6363513863458
1662456593000,,,,,,,,,,,,,,,,,,108.20356894186257
1662456594000,,,,,,,,,,,,,,,,,,108.66910080559889
1662456595000,,,,,,,,,,,,,,,,,,109.0
1662456596000,,,,,,,,,,,,,,,,,,109.16947818002573
1662456597000,,,,,,,,,,,,,,,,,,109.17538153069381
1662456598000,,,,,,,,,,,,,,,,,,109.02171486953658
1662456599000,,,,,,,,,,,,,,,,,,108.71248301408627
1662456600000,,,,,,,,,,,,,,,,,,108.25169078187518
1662456601000,,,,,,,,,,,,,,,,,,107.6433429904356
1662456602000,,,,,,,,,,,,,,,,,,106.89144445729977
1662456603000,,,,,,,,,,,,,,,,,,106.0
1662456604000,,,,,,,,,,,,,,,,,,104.99047964871893
1662456605000,,,,,,,,,,,,,,,,,,103.95421428424075
1662456606000,,,,,,,,,,,,,,,,,,103.0
1662456607000,,,,,,,,,,,,,,,,,,102.2140183060334
1662456608000,,,,,,,,,,,,,,,,,,101.59199237878617
1662456609000,,,,,,,,,,,,,,,,,,101.10703081130576
1662456610000,,,,,,,,,,,,,,,,,,100.73224219663955
1662456611000,,,,,,,,,,,,,,,,,,100.44073512783491
1662456612000,,,,,,,,,,,,,,,,,,100.20561819793926
1662456613000,,,,,,,,,,,,,,,,,,100.0
1662456614000,,,,,,,,,,,,,,,,,,99.80152922270003
1662456615000,,,,,,,,,,,,,,,,,,99.60601493726419
1662456616000,,,,,,,,,,,,,,,,,,99.41380631055287
1662456617000,,,,,,,,,,,,,,,,,,99.22525250942641
1662456618000,,,,,,,,,,,,,,,,,,99.04070270074521
1662456619000,,,,,,,,,,,,,,,,,,98.8605060513696
1662456620000,,,,,,,,,,,,,,,,,,98.68501172815996
1662456621000,,,,,,,,,,,,,,,,,,98.51456889797666
1662456622000,,,,,,,,,,,,,,,,,,98.34952672768
1662456623000,,,,,,,,,,,,,,,,,,98.19023438413045
1662456624000,,,,,,,,,,,,,,,,,,98.03704103418826
1662456625000,,,,,,,,,,,,,,,,,,97.89029584471389
1662456626000,,,,,,,,,,,,,,,,,,97.75034798256765
1662456627000,,,,,,,,,,,,,,,,,,97.6175466146099
1662456628000,,,,,,,,,,,,,,,,,,97.49224090770105
1662456629000,,,,,,,,,,,,,,,,,,97.3747800287014
1662456630000,,,,,,,,,,,,,,,,,,97.26551314447134
1662456631000,,,,,,,,,,,,,,,,,,97.16478942187126
1662456632000,,,,,,,,,,,,,,,,,,97.07295802776147
1662456633000,,,,,,,,,,,,,,,,,,96.9903681290024
1662456634000,,,,,,,,,,,,,,,,,,96.91736889245435
1662456635000,,,,,,,,,,,,,,,,,,96.8543094849777
1662456636000,,,,,,,,,,,,,,,,,,96.80153907343283
1662456637000,,,,,,,,,,,,,,,,,,96.75940682468011
