Timestamp,x,y,z,Distance,Speed,a,b,c,a Change,b Change,c Change,Angle Change,Angular Speed,Car Dist 1,Car Dist 2,Car Dist 3,Car Dist 4,Heart Rate
1662539633000,,,,,,,,,,,,,,,,,,62.0
1662539634000,,,,,,,,,,,,,,,,,,63.54245529338576
1662539635000,,,,,,,,,,,,,,,,,,65.0
1662539636000,,,,,,,,,,,,,,,,,,66.37409944847633
1662539637000,,,,,,,,,,,,,,,,,,67.6662189674484
1662539638000,,,,,,,,,,,,,,,,,,68.87782388554979
1662539639000,,,,,,,,,,,,,,,,,,70.01037953141413
1662539640000,,,,,,,,,,,,,,,,,,71.06535123367506
1662539641000,,,,,,,,,,,,,,,,,,72.04420432096617
1662539642000,,,,,,,,,,,,,,,,,,72.94840412192109
1662539643000,,,,,,,,,,,,,,,,,,73.77941596517346
1662539644000,,,,,,,,,,,,,,,,,,74.53870517935685
1662539645000,,,,,,,,,,,,,,,,,,75.22773709310492
1662539646000,,,,,,,,,,,,,,,,,,75.84797703505127
1662539647000,,,,,,,,,,,,,,,,,,76.40089033382954
1662539648000,,,,,,,,,,,,,,,,,,76.88794231807333
1662539649000,,,,,,,,,,,,,,,,,,77.31059831641628
1662539650000,,,,,,,,,,,,,,,,,,77.67032365749195
1662539651000,,,,,,,,,,,,,,,,,,77.96858366993403
1662539652000,,,,,,,,,,,,,,,,,,78.2068436823761
1662539653000,,,,,,,,,,,,,,,,,,78.3865690234518
1662539654000,,,,,,,,,,,,,,,,,,78.50922502179473
1662539655000,,,,,,,,,,,,,,,,,,78.57627700603852
1662539656000,,,,,,,,,,,,,,,,,,78.58919030481678
1662539657000,,,,,,,,,,,,,,,,,,78.54943024676314
1662539658000,,,,,,,,,,,,,,,,,,78.4584621605112
1662539659000,,,,,,,,,,,,,,,,,,78.31775137469462
1662539660000,,,,,,,,,,,,,,,,,,78.12876321794697
1662539661000,,,,,,,,,,,,,,,,,,77.8929630189019
1662539662000,,,,,,,,,,,,,,,,,,77.611816106193
1662539663000,,,,,,,,,,,,,,,,,,77.28678780845394
1662539664000,,,,,,,,,,,,,,,,,,76.91934345431827
1662539665000,,,,,,,,,,,,,,,,,,76.51094837241965
1662539666000,,,,,,,,,,,,,,,,,,76.06306789139171
1662539667000,,,,,,,,,,,,,,,,,,75.57716733986805
1662539668000,,,,,,,,,,,,,,,,,,75.0547120464823
1662539669000,,,,,,,,,,,,,,,,,,74.49716733986806
1662539670000,,,,,,,,,,,,,,,,,,73.90599854865894
1662539671000,,,,,,,,,,,,,,,,,,73.28267100148861
1662539672000,,,,,,,,,,,,,,,,,,72.62865002699064
1662539673000,,,,,,,,,,,,,,,,,,71.94540095379868
1662539674000,,,,,,,,,,,,,,,,,,71.23438911054632
1662539675000,,,,,,,,,,,,,,,,,,70.4970798258672
1662539676000,,,,,,,,,,,,,,,,,,69.73493842839494
1662539677000,,,,,,,,,,,,,,,,,,68.94943024676314
1662539678000,,,,,,,,,,,,,,,,,,68.14202060960544
1662539679000,,,,,,,,,,,,,,,,,,67.31417484555544
1662539680000,,,,,,,,,,,,,,,,,,66.46735828324677
1662539681000,,,,,,,,,,,,,,,,,,65.60303625131306
1662539682000,,,,,,,,,,,,,,,,,,64.7226740783879
1662539683000,,,,,,,,,,,,,,,,,,63.827737093104915
1662539684000,,,,,,,,,,,,,,,,,,62.919690624097754
1662539685000,,,,,,,,,,,,,,,,,,62.0
1662539686000,,,,,,,,,,,,,,,,,,61.073447952260544
1662539687000,,,,,,,,,,,,,,,,,,60.158086823589265
1662539688000,,,,,,,,,,,,,,,,,,59.275286359511284
1662539689000,,,,,,,,,,,,,,,,,,58.44641630555173
1662539690000,,,,,,,,,,,,,,,,,,57.69284640723573
1662539691000,,,,,,,,,,,,,,,,,,57.03594641008842
1662539692000,,,,,,,,,,,,,,,,,,56.49708605963494
1662539693000,,,,,,,,,,,,,,,,,,56.09763510140039
1662539694000,,,,,,,,,,,,,,,,,,55.858963280909926
1662539695000,,,,,,,,,,,,,,,,,,55.80244034368867
1662539696000,,,,,,,,,,,,,,,,,,55.94943603526175
1662539697000,,,,,,,,,,,,,,,,,,56.321320101154285
1662539698000,,,,,,,,,,,,,,,,,,56.93946228689143
1662539699000,,,,,,,,,,,,,,,,,,57.82523233799829
1662539700000,,,,,,,,,,,,,,,,,,59.0
1662539701000,,,,,,,,,,,,,,,,,,60.44738412607314
1662539702000,,,,,,,,,,,,,,,,,,62.0
1662539703000,,,,,,,,,,,,,,,,,,63.487294957134665
1662539704000,,,,,,,,,,,,,,,,,,64.87704810851247
1662539705000,,,,,,,,,,,,,,,,,,66.17162150908905
1662539706000,,,,,,,,,,,,,,,,,,67.37337721382005
1662539707000,,,,,,,,,,,,,,,,,,68.48467727766112
1662539708000,,,,,,,,,,,,,,,,,,69.50788375556792
1662539709000,,,,,,,,,,,,,,,,,,70.44535870249608
1662539710000,,,,,,,,,,,,,,,,,,71.29946417340123
1662539711000,,,,,,,,,,,,,,,,,,72.07256222323907
1662539712000,,,,,,,,,,,,,,,,,,72.76701490696522
1662539713000,,,,,,,,,,,,,,,,,,73.38518427953528
1662539714000,,,,,,,,,,,,,,,,,,73.92943239590495
1662539715000,,,,,,,,,,,,,,,,,,74.4021213110299
1662539716000,,,,,,,,,,,,,,,,,,74.80561307986571
1662539717000,,,,,,,,,,,,,,,,,,75.14226975736807
1662539718000,,,,,,,,,,,,,,,,,,75.4144533984926
1662539719000,,,,,,,,,,,,,,,,,,75.62452605819496
1662539720000,,,,,,,,,,,,,,,,,,75.7748497914308
1662539721000,,,,,,,,,,,,,,,,,,75.86778665315575
1662539722000,,,,,,,,,,,,,,,,,,75.90569869832551
1662539723000,,,,,,,,,,,,,,,,,,75.89094798189565
1662539724000,,,,,,,,,,,,,,,,,,75.82589655882187
1662539725000,,,,,,,,,,,,,,,,,,75.71290648405977
1662539726000,,,,,,,,,,,,,,,,,,75.55433981256505
1662539727000,,,,,,,,,,,,,,,,,,75.35255859929333
1662539728000,,,,,,,,,,,,,,,,,,75.10992489920025
1662539729000,,,,,,,,,,,,,,,,,,74.82880076724149
1662539730000,,,,,,,,,,,,,,,,,,74.51154825837266
1662539731000,,,,,,,,,,,,,,,,,,74.16052942754939
1662539732000,,,,,,,,,,,,,,,,,,73.77810632972738
1662539733000,,,,,,,,,,,,,,,,,,73.36664101986226
1662539734000,,,,,,,,,,,,,,,,,,72.92849555290965
1662539735000,,,,,,,,,,,,,,,,,,72.46603198382522
1662539736000,,,,,,,,,,,,,,,,,,71.98161236756461
1662539737000,,,,,,,,,,,,,,,,,,71.47759875908348
1662539738000,,,,,,,,,,,,,,,,,,70.95635321333744
1662539739000,,,,,,,,,,,,,,,,,,70.42023778528215
1662539740000,,,,,,,,,,,,,,,,,,69.87161452987331
1662539741000,,,,,,,,,,,,,,,,,,69.31284550206651
1662539742000,,,,,,,,,,,,,,,,,,68.74629275681738
1662539743000,,,,,,,,,,,,,,,,,,68.17431834908162
1662539744000,,,,,,,,,,,,,,,,,,67.59928433381485
1662539745000,,,,,,,,,,,,,,,,,,67.02355276597274
1662539746000,,,,,,,,,,,,,,,,,,66.44948570051088
1662539747000,,,,,,,,,,,,,,,,,,65.87944519238499
1662539748000,,,,,,,,,,,,,,,,,,65.31579329655062
1662539749000,,,,,,,,,,,,,,,,,,64.76089206796352
1662539750000,,,,,,,,,,,,,,,,,,64.21710356157928
1662539751000,,,,,,,,,,,,,,,,,,63.686789832353554
1662539752000,,,,,,,,,,,,,,,,,,63.17231293524202
1662539753000,,,,,,,,,,,,,,,,,,62.676034925200284
1662539754000,,,,,,,,,,,,,,,,,,62.200317857183975
1662539755000,,,,,,,,,,,,,,,,,,61.747523786148825
1662539756000,,,,,,,,,,,,,,,,,,61.320014767050395
1662539757000,,,,,,,,,,,,,,,,,,60.92015285484436
1662539758000,,,,,,,,,,,,,,,,,,60.55030010448637
1662539759000,,,,,,,,,,,,,,,,,,60.21281857093204
1662539760000,,,,,,,,,,,,,,,,,,59.9100703091371
1662539761000,,,,,,,,,,,,,,,,,,59.644417374057156
1662539762000,,,,,,,,,,,,,,,,,,59.41822182064776
1662539763000,,,,,,,,,,,,,,,,,,59.233845703864716
1662539764000,,,,,,,,,,,,,,,,,,59.093651078663584
1662539765000,,,,,,,,,,,,,,,,,,59.0
1662539766000,,,,,,,,,,,,,,,,,,58.95448074494263
1662539767000,,,,,,,,,,,,,,,,,,58.955586479012055
1662539768000,,,,,,,,,,,,,,,,,,59.00103658984184
1662539769000,,,,,,,,,,,,,,,,,,59.08855046506558
1662539770000,,,,,,,,,,,,,,,,,,59.21584749231685
1662539771000,,,,,,,,,,,,,,,,,,59.38064705922921
1662539772000,,,,,,,,,,,,,,,,,,59.58066855343624
1662539773000,,,,,,,,,,,,,,,,,,59.813631362571535
1662539774000,,,,,,,,,,,,,,,,,,60.07725487426866
1662539775000,,,,,,,,,,,,,,,,,,60.36925847616121
1662539776000,,,,,,,,,,,,,,,,,,60.68736155588272
1662539777000,,,,,,,,,,,,,,,,,,61.02928350106681
1662539778000,,,,,,,,,,,,,,,,,,61.39274369934702
1662539779000,,,,,,,,,,,,,,,,,,61.775461538356964
1662539780000,,,,,,,,,,,,,,,,,,62.1751564057302
1662539781000,,,,,,,,,,,,,,,,,,62.58954768910029
1662539782000,,,,,,,,,,,,,,,,,,63.01635477610085
1662539783000,,,,,,,,,,,,,,,,,,63.453297054365414
1662539784000,,,,,,,,,,,,,,,,,,63.89809391152759
1662539785000,,,,,,,,,,,,,,,,,,64.34846473522094
1662539786000,,,,,,,,,,,,,,,,,,64.80212891307904
1662539787000,,,,,,,,,,,,,,,,,,65.25680583273548
1662539788000,,,,,,,,,,,,,,,,,,65.71021488182383
1662539789000,,,,,,,,,,,,,,,,,,66.16007544797765
1662539790000,,,,,,,,,,,,,,,,,,66.60410691883055
1662539791000,,,,,,,,,,,,,,,,,,67.04002868201609
1662539792000,,,,,,,,,,,,,,,,,,67.46556012516783
1662539793000,,,,,,,,,,,,,,,,,,67.87842063591938
1662539794000,,,,,,,,,,,,,,,,,,68.27632960190428
1662539795000,,,,,,,,,,,,,,,,,,68.65700641075615
1662539796000,,,,,,,,,,,,,,,,,,69.01817045010853
1662539797000,,,,,,,,,,,,,,,,,,69.35754110759501
1662539798000,,,,,,,,,,,,,,,,,,69.67283777084918
1662539799000,,,,,,,,,,,,,,,,,,69.9617798275046
1662539800000,,,,,,,,,,,,,,,,,,70.22208666519484
1662539801000,,,,,,,,,,,,,,,,,,70.4514776715535
1662539802000,,,,,,,,,,,,,,,,,,70.64767223421413
1662539803000,,,,,,,,,,,,,,,,,,70.80838974081036
1662539804000,,,,,,,,,,,,,,,,,,70.93134957897568
1662539805000,,,,,,,,,,,,,,,,,,71.01427113634375
1662539806000,,,,,,,,,,,,,,,,,,71.05487380054811
1662539807000,,,,,,,,,,,,,,,,,,71.05087695922232
1662539808000,,,,,,,,,,,,,,,,,,71.0
1662539809000,,,,,,,,,,,,,,,,,,70.90112081419245
1662539810000,,,,,,,,,,,,,,,,,,70.75775130782202
1662539811000,,,,,,,,,,,,,,,,,,70.57456189058881
1662539812000,,,,,,,,,,,,,,,,,,70.35622297219291
1662539813000,,,,,,,,,,,,,,,,,,70.10740496233443
1662539814000,,,,,,,,,,,,,,,,,,69.83277827071346
1662539815000,,,,,,,,,,,,,,,,,,69.53701330703011
1662539816000,,,,,,,,,,,,,,,,,,69.22478048098444
1662539817000,,,,,,,,,,,,,,,,,,68.90075020227658
1662539818000,,,,,,,,,,,,,,,,,,68.56959288060663
1662539819000,,,,,,,,,,,,,,,,,,68.23597892567467
1662539820000,,,,,,,,,,,,,,,,,,67.9045787471808
1662539821000,,,,,,,,,,,,,,,,,,67.58006275482515
1662539822000,,,,,,,,,,,,,,,,,,67.26710135830776
1662539823000,,,,,,,,,,,,,,,,,,66.97036496732878
1662539824000,,,,,,,,,,,,,,,,,,66.69452399158827
1662539825000,,,,,,,,,,,,,,,,,,66.44424884078634
1662539826000,,,,,,,,,,,,,,,,,,66.2242099246231
1662539827000,,,,,,,,,,,,,,,,,,66.03907765279862
1662539828000,,,,,,,,,,,,,,,,,,65.89352243501303
1662539829000,,,,,,,,,,,,,,,,,,65.7922146809664
1662539830000,,,,,,,,,,,,,,,,,,65.73982480035885
1662539831000,,,,,,,,,,,,,,,,,,65.74102320289046
1662539832000,,,,,,,,,,,,,,,,,,65.80048029826133
1662539833000,,,,,,,,,,,,,,,,,,65.92286649617157
