Timestamp,x,y,z,Distance,Speed,a,b,c,a Change,b Change,c Change,Angle Change,Angular Speed,Car Dist 1,Car Dist 2,Car Dist 3,Car Dist 4,Heart Rate
1662560227000,,,,,,,,,,,,,,,,,,98.0
1662560228000,,,,,,,,,,,,,,,,,,96.0
1662560229000,,,,,,,,,,,,,,,,,,93.84119553609213
1662560230000,,,,,,,,,,,,,,,,,,93.0
1662560231000,,,,,,,,,,,,,,,,,,94.43081562367755
1662560232000,,,,,,,,,,,,,,,,,,97.0
1662560233000,13.6,1.9,-14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.615255227117032,12.089237284787275,19.42171190824318,21.06334234497472,99.38592808148434
1662560234000,13.5616,1.9,-14.2,0.038399999999999324,0.038399999999999324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.57663338610172,15.119135520223939,18.96254832084796,20.31004935716417,101.60308889829304
1662560235000,13.5,1.9,-14.2,0.06160000000000032,0.06160000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.517436049713728,18.264528853139367,18.822808333927593,19.506359939945316,104.0
1662560236000,13.538677354709419,1.9,-14.16132264529058,0.05469803958677528,0.05469803958677528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.579629297379608,17.45406248580385,18.919941625793907,23.09126690296168,106.58428602912856
1662560237000,13.5612,1.9,-14.0224,0.1407365301740024,0.1407365301740024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.686543215842253,16.54105650441731,18.66747655586778,20.915338336088045,108.0
1662560238000,13.5,1.9,-13.666966966966967,0.3606633901175171,0.3606633901175171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.806715558682708,15.648599084582187,16.564637362178626,18.998501353594847,106.98300799537826
1662560239000,13.422122122122122,1.9,-13.105305305305306,0.5670350836088542,0.5670350836088542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.070158761035927,13.631240326219356,15.224964764899038,20.3267818087258,104.0
1662560240000,13.183233532934132,1.9,-12.566467065868263,0.5894187020479077,0.5894187020479077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02449643120288,12.508404995803028,15.54748313476654,17.863888876561834,100.0
1662560241000,12.8836,1.9,-11.9672,0.6700009479791406,0.6700009479791406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.114446097569354,13.329265513142424,15.231067690928484,16.993788717867552,96.0
1662560242000,12.544955044955044,1.9,-11.406193806193805,0.65529257211288,0.65529257211288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.559510975386667,14.436579139018619,14.726292587322511,19.59801981011438,93.0
1662560243000,12.222522522522523,1.9,-10.945045045045045,0.5626907778089438,0.5626907778089438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5152620547787,15.411268468589027,16.8596973276375,23.20375051872811,92.88653164418808
1662560244000,11.906193806193805,1.9,-10.583716283716283,0.480231538466136,0.480231538466136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.355332686773961,17.772894952656696,19.749519609599197,19.93760442001737,94.78108484395715
1662560245000,11.445045045045045,1.9,-10.322522522522522,0.5299814721248085,0.5299814721248085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.174157895864298,13.678613863292512,18.763024231894505,19.870932269212048,97.0
1662560246000,11.122477522477523,1.9,-10.122477522477523,0.3795626544568806,0.3795626544568806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.705291122691701,14.476563036558492,14.642592005655393,16.131324956903512,98.40008279004967
1662560247000,11.0,1.9,-10.0,0.17320937337356795,0.17320937337356795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0822956462584,10.276144359185409,12.790801253733958,17.16102967460102,100.0
1662560248000,10.728671328671329,1.9,-9.922477522477523,0.2821860776264575,0.2821860776264575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.938554035854774,9.948415885268856,14.30183735304531,15.958307292342582,103.0
1662560249000,10.0291,1.9,-9.683900000000001,0.739134140823221,0.739134140823221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.820006122747929,9.441083482692322,14.101180632646605,15.12732548061383,107.05226900488358
1662560250000,9.677477477477478,1.9,-9.5,0.39680928460042614,0.39680928460042614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.587987024385378,9.24839486686917,13.209140527696167,13.763834589198348,111.0
1662560251000,9.994000000000002,1.9,-9.5,0.3165225225225239,0.3165225225225239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.378457412056468,9.51081121984444,13.547775188204861,13.63006758927182,113.8214301224099
1662560252000,10.377755511022045,1.9,-9.461122244488978,0.38571981037193864,0.38571981037193864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.086300067652446,9.754771450979332,13.327206534564455,13.844355300306333,115.48508265271943
1662560253000,10.539117352056168,1.9,-9.321765295887664,0.21320882454858917,0.21320882454858917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.641713662385371,9.646827404053782,12.609868561682486,13.931475870074431,116.20705240742113
1662560254000,10.639221556886227,1.9,-9.35688622754491,0.10608643487803388,0.10608643487803388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.401109224337188,9.275340498422846,11.330548799862637,13.977654995441432,116.2034342030075
1662560255000,10.7782,1.9,-9.7564,0.42299676361838145,0.42299676361838145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.165872167883051,8.912593797672876,9.456398496282532,13.249164488551928,115.69032285597109
1662560256000,10.978278278278278,1.9,-10.078278278278278,0.378994648334497,0.378994648334497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.604129384388743,8.13248839932808,9.059296976563486,12.01088138515178,114.88381318280443
1662560257000,11.1,1.9392392392392392,-10.278478478478478,0.23429958962640207,0.23429958962640207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177127308055635,9.804083943169196,10.837047386954286,10.874695492728089,114.0
1662560258000,10.7463,1.9606999999999999,-10.5179,0.4271139835777801,0.4271139835777801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.663833993882017,9.348357710947205,10.05184304869828,11.013446113869334,113.21713063828942
1662560259000,10.2,1.9,-10.621084337349398,0.5559592588258918,0.5559592588258918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.174182842267604,7.186863910725828,8.277748532065925,12.016032752674283,112.56206248536053
1662560260000,10.120916334661354,1.9395418326693226,-10.460458167330678,0.1790390812595884,0.1790390812595884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1443651814701274,8.655113335783767,10.299827052031977,11.00340580449373,112.02380544314022
1662560261000,9.8428,1.9606999999999999,-10.4786,0.2787074123486271,0.2787074123486271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.085536907113976,8.940076816604982,9.504909579456545,10.20487446771682,111.59136941355543
