|Participant_ID|old_index_02|real_order_clean|real_order_raw|treatment_group|Scenario|Configuration|Config_recoded|baseline_heart_rate_timeseries|baseline_HRV|treatment__scenario|whole_heart_rate_timeseries|whole_HRV|whole_HR_delta_timeseries|duration_whole|whole_HR_raw_timeseries|whole_HR_raw_RRintervals|whole_HR_raw_zeroTimestamps
0|1|0|0|0|information|A|RH|aRH|"[87.         82.         79.63793854 79.         79.2909131  80.18958388
 81.49346272 83.         84.51877949 85.90791852 87.0376678  87.77827805
 88.         87.63397469 86.85490446 85.89838201 85.         84.35069804
 83.9628034  83.80399029 83.8419329  84.04430543 84.37878208 84.81303704
 85.31474453 85.85157872 86.39121383 86.90132405 87.34958358 87.70366661
 87.93124735 88.         87.88882938 87.62156288 87.23325849 86.75897423
 86.2337681  85.6926981  85.17082226 84.70319856 84.32488503 84.07093966
 83.97642046 84.07638545 84.40589263 85.         85.85120946 86.78179841
 87.57148816 88.         87.91299345 87.41988091 86.69601299 85.91674032
 85.25741352 84.89338321 85.         85.66677402 86.6398534  87.57954577
 88.14615876 88.         86.93428649 85.27387274 83.47652261 82.
 81.21173072 81.11778839 81.63390859 82.67582687 84.15927882 86.
 87.93670194 89.         88.39587869 86.73989522 85.         83.9581987
 83.65271813 83.93584041 84.65984763 85.6770219  86.83964532 88.
 89.0348858  89.9191737  90.65225242 91.2335107  91.66233727 91.93812087
 92.06025023 92.02811409 91.84110119 91.49860024 91.         90.35355824
 89.60300896 88.8009552  88.         87.24380098 86.54023406 85.88822976
 85.28671856 84.73463097 84.23089749 83.77444862 83.36421487 82.99912673
 82.67811471 82.40010931 82.16404103 81.96884037 81.81343783 81.69676392
 81.61774913 81.57532398 81.56841895 81.59596455 81.65689128 81.75012965
 81.87461015 82.02926329 82.21301956 82.42480948 82.66356353 82.92821223
 83.21768608 83.53091556 83.8668312  84.22436348 84.60244292 85.
 85.         83.26307463 81.         79.82351274 79.98808208 81.40861038
 84.         87.         87.82997609 86.80306022 85.12461424 84.
 84.30114356 85.56622785 87.         88.1581326  90.         93.
 94.99457713 95.8068924  95.96576148 96.         96.32693429 96.91793341
 97.6328771  98.3316451  98.87411716 99.120173   98.92969238 98.16255502
 96.67864068 94.33782909 91.         87.         84.         81.9950505
 81.         81.09375941 82.01914817 83.43496285 85.         86.4714402
 88.         89.68166989 91.         91.44383554 91.1356423  90.3562912
 89.38665316 88.50759912 88.         88.07381224 88.65533434 89.59995033
 90.76304421 92.         93.1857339  94.27329082 95.23524784 96.04418205
 96.67267054 97.09329039 97.2786187  97.20123256 96.83370903 96.14862523
 95.11855823 93.71608512 91.91378298 89.68422891 87.         84.
 81.43395747 80.         80.12225125 81.34674675 83.         84.49010074
 85.55144373 86.         85.73008777 84.94941416 83.94403346 83.
 82.34950238 82.00926636 81.94215196 82.11101924 82.47872822 83.00813894
 83.66211144 84.40350576 85.19518193 86.         86.78321981 87.51970042
 88.18670073 88.7614796  89.22129592 89.54340857 89.70507642 89.68355835
 89.45611326 89.         88.31727559 87.5091895  86.70178934 86.0211227
 85.5932372  85.54418043 86.         87.01263223 88.33756838 89.6561884
 90.64987229 91.         90.48806794 89.29603823 87.7059894  86.
 84.41408436 83.         81.76915624 80.75582644 80.         79.52880521
 79.31792608 79.33018552 79.52840645 79.8754118  80.33402447 80.8670674
 81.4373635  82.00773568 82.54100688 83.         83.35635009 83.61694064
 83.79746726 83.91362557 83.98111118 84.0156197  84.03284675 84.04848793
 84.07823887 84.13779518 84.24285246 84.40910633 84.65225241 84.98798631
 85.43200363 86.         86.68965948 87.42662    88.11850794 88.67294966
 88.99757156 89.         88.62314052 87.95101521 87.10292533 86.19817213
 85.35605685 84.69588075 84.33694507 84.39855107 85.         86.22313915
 88.         90.00101047 91.         90.02281897 88.         86.03271366
 84.         81.72132638 80.         79.65601441 80.59226881 82.4823888
 85.         87.6172032  89.         88.08002571 85.65754974 83.
 81.15241656 80.27028811 80.28671549 81.13479953 82.74764107 85.05834095
 88.         91.         91.         86.         83.92253777 83.
 80.         77.91613712 77.47156718 78.36892869 80.31086013 83.
 85.96017941 88.         88.12350597 86.83174131 85.         83.39180355
 82.32358376 82.         82.53999405 83.7196373  85.22928351 86.75928649
 88.         88.68156497 88.69327087 87.96419427 86.42341179 84.
 81.         78.84556137 77.76880031 77.61008356 78.20977784 79.40824989
 81.04586645 82.96299424 85.         86.89786142 88.         87.77369254
 86.57919308 85.         83.55334342 82.49138046 82.         82.19543339
 82.91528197 83.92748956 85.         85.9414293  86.72308229 87.35693598
 87.85496739 88.22915354 88.49147144 88.65389812 88.72841059 88.72698587
 88.66160097 88.54423292 88.38685873 88.20145542 88.         87.79262161
 87.5820578  87.36919826 87.15493265 86.94015066 86.72574194 86.51259618
 86.30160306 86.09365223 85.88963339 85.6904362  85.49695033 85.31006546
 85.13067127 84.95965742 84.7979136  84.64632947 84.5057947  84.37719898
 84.26143198 84.15938336]"|4.1102426059781605|informationA|[84.07194281334176, 84.0, 83.94966173222761, 83.94790335570458, 84.02691735049011, 84.21889619664341, 84.55603237422378, 85.07051836329036, 85.79454664390246, 86.76030969611925, 88.0, 89.49206850023015, 91.0, 92.27924917922483, 93.26811636621474, 93.95061330137844, 94.31075172512472, 94.33254337786232, 94.0, 93.30763418057984, 92.29196190317698, 91.0, 89.50685597261266, 88.0, 86.66039226058105, 85.53059025308931, 84.61855080633705, 83.93223074913644, 83.47958691029963, 83.26857611863885, 83.30715520296631, 83.60328099209418, 84.16491031483469, 85.0, 86.09606013343732, 87.35881382913381, 88.67353745811164, 89.92550739139298, 91.0, 91.80183273165476, 92.31398734087892, 92.538986658894, 92.47935351692152, 92.13761074618309, 91.51628117790015, 90.61788764329432, 89.44495297358708, 88.0, 86.37253524549554, 85.0, 84.24201215547035, 83.79896124502301, 83.20642971206415, 82.0, 80.10428257571418, 79.0, 79.97631014070701, 82.0, 83.74551235448067, 85.0402839441832, 86.0, 86.72379611318553, 87.24460931644286, 87.57882700283726, 87.74283656543392, 87.75302539729805, 87.62578089149487, 87.37749044108963, 87.02454143914755, 86.58332127873385, 86.07021735291374, 85.50161705475244, 84.89390777731522, 84.26347691366725, 83.62671185687377, 83.0, 82.40144751130552, 81.85603565982731, 81.39046448979668, 81.03143404544497, 80.80564437100351, 80.73979551070363, 80.86058750877665, 81.19472040945388, 81.76889425696669, 82.60980909554638, 83.74416496942428, 85.1986619228317, 87.0, 89.08112928234242, 91.0, 92.32594021087898, 93.04878913521893, 93.26351378384268, 93.06508116757313, 92.5484582972331, 91.80861218364544]|4.057933878541572|[-1.9595558095429766, -2.0314986228847403, -2.0818368906571294, -2.083595267180158, -2.0045812723946312, -1.8126024262413267, -1.4754662486609647, -0.960980259594379, -0.23695197898227605, 0.7288110732345103, 1.9685013771152597, 3.4605698773454066, 4.96850137711526, 6.247750556340094, 7.236617743330001, 7.919114678493699, 8.279253102239977, 8.301044754977582, 7.96850137711526, 7.276135557695099, 6.260463280292242, 4.96850137711526, 3.475357349727915, 1.9685013771152597, 0.6288936376963079, -0.5009083697954253, -1.4129478165476854, -2.0992678737483033, -2.5519117125851096, -2.7629225042458927, -2.7243434199184264, -2.428217630790556, -1.866588308050055, -1.0314986228847403, 0.0645615105525792, 1.327315206249068, 2.6420388352268986, 3.894008768508243, 4.96850137711526, 5.770334108770015, 6.282488717994184, 6.5074880360092635, 6.44785489403678, 6.106112123298345, 5.484782555015414, 4.586389020409584, 3.413454350702338, 1.9685013771152597, 0.34103662261080103, -1.0314986228847403, -1.7894864674143918, -2.232537377861732, -2.8250689108205904, -4.03149862288474, -5.92721604717056, -7.03149862288474, -6.055188482177726, -4.03149862288474, -2.2859862684040735, -0.9912146787015388, -0.03149862288474026, 0.6922974903007884, 1.2131106935581215, 1.5473283799525177, 1.7113379425491786, 1.7215267744133058, 1.5942822686101294, 1.3459918182048938, 0.9930428162628147, 0.551822655849108, 0.03871873002900372, -0.5298815681322964, -1.1375908455695196, -1.7680217092174928, -2.4047867660109716, -3.0314986228847403, -3.6300511115792204, -4.175462963057427, -4.641034133088056, -5.0000645774397725, -5.2258542518812305, -5.291703112181111, -5.170911114108094, -4.836778213430861, -4.262604365918051, -3.4216895273383585, -2.2873336534604647, -0.8328367000530363, 0.9685013771152597, 3.0496306594576765, 4.96850137711526, 6.294441587994243, 7.017290512334185, 7.232015160957943, 7.033582544688386, 6.516959674348357, 5.7771135607606965]|96977|[84.0, 88.0, 91.0, 94.0, 91.0, 88.0, 85.0, 91.0, 88.0, 85.0, 82.0, 79.0, 82.0, 86.0, 83.0, 87.0, 91.0]|[-4.0, 4.0, 3.0, 3.0, -3.0, -3.0, -3.0, 6.0, -3.0, -3.0, -3.0, -3.0, 3.0, 4.0, -3.0, 4.0, 4.0]|[411000.0, 420000.0, 422000.0, 428000.0, 431000.0, 433000.0, 443000.0, 448000.0, 457000.0, 459000.0, 463000.0, 465000.0, 467000.0, 470000.0, 485000.0, 498000.0, 500000.0]
1|1|1|2|1|information|A|EV|pEV|"[87.         82.         79.63793854 79.         79.2909131  80.18958388
 81.49346272 83.         84.51877949 85.90791852 87.0376678  87.77827805
 88.         87.63397469 86.85490446 85.89838201 85.         84.35069804
 83.9628034  83.80399029 83.8419329  84.04430543 84.37878208 84.81303704
 85.31474453 85.85157872 86.39121383 86.90132405 87.34958358 87.70366661
 87.93124735 88.         87.88882938 87.62156288 87.23325849 86.75897423
 86.2337681  85.6926981  85.17082226 84.70319856 84.32488503 84.07093966
 83.97642046 84.07638545 84.40589263 85.         85.85120946 86.78179841
 87.57148816 88.         87.91299345 87.41988091 86.69601299 85.91674032
 85.25741352 84.89338321 85.         85.66677402 86.6398534  87.57954577
 88.14615876 88.         86.93428649 85.27387274 83.47652261 82.
 81.21173072 81.11778839 81.63390859 82.67582687 84.15927882 86.
 87.93670194 89.         88.39587869 86.73989522 85.         83.9581987
 83.65271813 83.93584041 84.65984763 85.6770219  86.83964532 88.
 89.0348858  89.9191737  90.65225242 91.2335107  91.66233727 91.93812087
 92.06025023 92.02811409 91.84110119 91.49860024 91.         90.35355824
 89.60300896 88.8009552  88.         87.24380098 86.54023406 85.88822976
 85.28671856 84.73463097 84.23089749 83.77444862 83.36421487 82.99912673
 82.67811471 82.40010931 82.16404103 81.96884037 81.81343783 81.69676392
 81.61774913 81.57532398 81.56841895 81.59596455 81.65689128 81.75012965
 81.87461015 82.02926329 82.21301956 82.42480948 82.66356353 82.92821223
 83.21768608 83.53091556 83.8668312  84.22436348 84.60244292 85.
 85.         83.26307463 81.         79.82351274 79.98808208 81.40861038
 84.         87.         87.82997609 86.80306022 85.12461424 84.
 84.30114356 85.56622785 87.         88.1581326  90.         93.
 94.99457713 95.8068924  95.96576148 96.         96.32693429 96.91793341
 97.6328771  98.3316451  98.87411716 99.120173   98.92969238 98.16255502
 96.67864068 94.33782909 91.         87.         84.         81.9950505
 81.         81.09375941 82.01914817 83.43496285 85.         86.4714402
 88.         89.68166989 91.         91.44383554 91.1356423  90.3562912
 89.38665316 88.50759912 88.         88.07381224 88.65533434 89.59995033
 90.76304421 92.         93.1857339  94.27329082 95.23524784 96.04418205
 96.67267054 97.09329039 97.2786187  97.20123256 96.83370903 96.14862523
 95.11855823 93.71608512 91.91378298 89.68422891 87.         84.
 81.43395747 80.         80.12225125 81.34674675 83.         84.49010074
 85.55144373 86.         85.73008777 84.94941416 83.94403346 83.
 82.34950238 82.00926636 81.94215196 82.11101924 82.47872822 83.00813894
 83.66211144 84.40350576 85.19518193 86.         86.78321981 87.51970042
 88.18670073 88.7614796  89.22129592 89.54340857 89.70507642 89.68355835
 89.45611326 89.         88.31727559 87.5091895  86.70178934 86.0211227
 85.5932372  85.54418043 86.         87.01263223 88.33756838 89.6561884
 90.64987229 91.         90.48806794 89.29603823 87.7059894  86.
 84.41408436 83.         81.76915624 80.75582644 80.         79.52880521
 79.31792608 79.33018552 79.52840645 79.8754118  80.33402447 80.8670674
 81.4373635  82.00773568 82.54100688 83.         83.35635009 83.61694064
 83.79746726 83.91362557 83.98111118 84.0156197  84.03284675 84.04848793
 84.07823887 84.13779518 84.24285246 84.40910633 84.65225241 84.98798631
 85.43200363 86.         86.68965948 87.42662    88.11850794 88.67294966
 88.99757156 89.         88.62314052 87.95101521 87.10292533 86.19817213
 85.35605685 84.69588075 84.33694507 84.39855107 85.         86.22313915
 88.         90.00101047 91.         90.02281897 88.         86.03271366
 84.         81.72132638 80.         79.65601441 80.59226881 82.4823888
 85.         87.6172032  89.         88.08002571 85.65754974 83.
 81.15241656 80.27028811 80.28671549 81.13479953 82.74764107 85.05834095
 88.         91.         91.         86.         83.92253777 83.
 80.         77.91613712 77.47156718 78.36892869 80.31086013 83.
 85.96017941 88.         88.12350597 86.83174131 85.         83.39180355
 82.32358376 82.         82.53999405 83.7196373  85.22928351 86.75928649
 88.         88.68156497 88.69327087 87.96419427 86.42341179 84.
 81.         78.84556137 77.76880031 77.61008356 78.20977784 79.40824989
 81.04586645 82.96299424 85.         86.89786142 88.         87.77369254
 86.57919308 85.         83.55334342 82.49138046 82.         82.19543339
 82.91528197 83.92748956 85.         85.9414293  86.72308229 87.35693598
 87.85496739 88.22915354 88.49147144 88.65389812 88.72841059 88.72698587
 88.66160097 88.54423292 88.38685873 88.20145542 88.         87.79262161
 87.5820578  87.36919826 87.15493265 86.94015066 86.72574194 86.51259618
 86.30160306 86.09365223 85.88963339 85.6904362  85.49695033 85.31006546
 85.13067127 84.95965742 84.7979136  84.64632947 84.5057947  84.37719898
 84.26143198 84.15938336]"|4.1102426059781605|informationA|[90.1606085572717, 89.32448552490898, 87.6645383839657, 85.0, 82.0, 82.0, 85.0, 86.78523843897023, 88.0, 90.1405885129653, 92.0, 92.1375197162097, 90.88089765632904, 89.0, 87.20908759979392, 86.0, 85.7041810748788, 86.23391332685841, 87.39668891540882, 89.0, 90.75656407820388, 92.0, 92.16259967402084, 91.4504458911028, 90.26306916263336, 89.0, 87.98613424793844, 87.24782908457786, 86.73680702139566, 86.40479056986932, 86.2035022414763, 86.08466454769405]|2.7228368590109726|[4.12910993438696, 3.2929869020242393, 1.6330397610809655, -1.0314986228847403, -4.03149862288474, -4.03149862288474, -1.0314986228847403, 0.7537398160854849, 1.9685013771152597, 4.109089890080554, 5.96850137711526, 6.106021093324955, 4.8493990334443, 2.9685013771152597, 1.1775889769091776, -0.03149862288474026, -0.3273175480059365, 0.20241470397367323, 1.3651902925240762, 2.9685013771152597, 4.72506545531914, 5.96850137711526, 6.131101051136099, 5.418947268218062, 4.231570539748617, 2.9685013771152597, 1.9546356250536974, 1.2163304616931185, 0.7053083985109225, 0.3732919469845797, 0.17200361859156033, 0.053165924809306375]|32015|[85.0, 82.0, 82.0, 85.0, 88.0, 92.0, 89.0, 86.0, 89.0, 92.0, 89.0]|[-3.0, -3.0, 0.0, 3.0, 3.0, 4.0, -3.0, -3.0, 3.0, 3.0, -3.0]|[521000.0, 522000.0, 523000.0, 524000.0, 526000.0, 528000.0, 531000.0, 533000.0, 537000.0, 539000.0, 543000.0]
2|1|2|10|2|information|B|RH|aRH|"[87.         82.         79.63793854 79.         79.2909131  80.18958388
 81.49346272 83.         84.51877949 85.90791852 87.0376678  87.77827805
 88.         87.63397469 86.85490446 85.89838201 85.         84.35069804
 83.9628034  83.80399029 83.8419329  84.04430543 84.37878208 84.81303704
 85.31474453 85.85157872 86.39121383 86.90132405 87.34958358 87.70366661
 87.93124735 88.         87.88882938 87.62156288 87.23325849 86.75897423
 86.2337681  85.6926981  85.17082226 84.70319856 84.32488503 84.07093966
 83.97642046 84.07638545 84.40589263 85.         85.85120946 86.78179841
 87.57148816 88.         87.91299345 87.41988091 86.69601299 85.91674032
 85.25741352 84.89338321 85.         85.66677402 86.6398534  87.57954577
 88.14615876 88.         86.93428649 85.27387274 83.47652261 82.
 81.21173072 81.11778839 81.63390859 82.67582687 84.15927882 86.
 87.93670194 89.         88.39587869 86.73989522 85.         83.9581987
 83.65271813 83.93584041 84.65984763 85.6770219  86.83964532 88.
 89.0348858  89.9191737  90.65225242 91.2335107  91.66233727 91.93812087
 92.06025023 92.02811409 91.84110119 91.49860024 91.         90.35355824
 89.60300896 88.8009552  88.         87.24380098 86.54023406 85.88822976
 85.28671856 84.73463097 84.23089749 83.77444862 83.36421487 82.99912673
 82.67811471 82.40010931 82.16404103 81.96884037 81.81343783 81.69676392
 81.61774913 81.57532398 81.56841895 81.59596455 81.65689128 81.75012965
 81.87461015 82.02926329 82.21301956 82.42480948 82.66356353 82.92821223
 83.21768608 83.53091556 83.8668312  84.22436348 84.60244292 85.
 85.         83.26307463 81.         79.82351274 79.98808208 81.40861038
 84.         87.         87.82997609 86.80306022 85.12461424 84.
 84.30114356 85.56622785 87.         88.1581326  90.         93.
 94.99457713 95.8068924  95.96576148 96.         96.32693429 96.91793341
 97.6328771  98.3316451  98.87411716 99.120173   98.92969238 98.16255502
 96.67864068 94.33782909 91.         87.         84.         81.9950505
 81.         81.09375941 82.01914817 83.43496285 85.         86.4714402
 88.         89.68166989 91.         91.44383554 91.1356423  90.3562912
 89.38665316 88.50759912 88.         88.07381224 88.65533434 89.59995033
 90.76304421 92.         93.1857339  94.27329082 95.23524784 96.04418205
 96.67267054 97.09329039 97.2786187  97.20123256 96.83370903 96.14862523
 95.11855823 93.71608512 91.91378298 89.68422891 87.         84.
 81.43395747 80.         80.12225125 81.34674675 83.         84.49010074
 85.55144373 86.         85.73008777 84.94941416 83.94403346 83.
 82.34950238 82.00926636 81.94215196 82.11101924 82.47872822 83.00813894
 83.66211144 84.40350576 85.19518193 86.         86.78321981 87.51970042
 88.18670073 88.7614796  89.22129592 89.54340857 89.70507642 89.68355835
 89.45611326 89.         88.31727559 87.5091895  86.70178934 86.0211227
 85.5932372  85.54418043 86.         87.01263223 88.33756838 89.6561884
 90.64987229 91.         90.48806794 89.29603823 87.7059894  86.
 84.41408436 83.         81.76915624 80.75582644 80.         79.52880521
 79.31792608 79.33018552 79.52840645 79.8754118  80.33402447 80.8670674
 81.4373635  82.00773568 82.54100688 83.         83.35635009 83.61694064
 83.79746726 83.91362557 83.98111118 84.0156197  84.03284675 84.04848793
 84.07823887 84.13779518 84.24285246 84.40910633 84.65225241 84.98798631
 85.43200363 86.         86.68965948 87.42662    88.11850794 88.67294966
 88.99757156 89.         88.62314052 87.95101521 87.10292533 86.19817213
 85.35605685 84.69588075 84.33694507 84.39855107 85.         86.22313915
 88.         90.00101047 91.         90.02281897 88.         86.03271366
 84.         81.72132638 80.         79.65601441 80.59226881 82.4823888
 85.         87.6172032  89.         88.08002571 85.65754974 83.
 81.15241656 80.27028811 80.28671549 81.13479953 82.74764107 85.05834095
 88.         91.         91.         86.         83.92253777 83.
 80.         77.91613712 77.47156718 78.36892869 80.31086013 83.
 85.96017941 88.         88.12350597 86.83174131 85.         83.39180355
 82.32358376 82.         82.53999405 83.7196373  85.22928351 86.75928649
 88.         88.68156497 88.69327087 87.96419427 86.42341179 84.
 81.         78.84556137 77.76880031 77.61008356 78.20977784 79.40824989
 81.04586645 82.96299424 85.         86.89786142 88.         87.77369254
 86.57919308 85.         83.55334342 82.49138046 82.         82.19543339
 82.91528197 83.92748956 85.         85.9414293  86.72308229 87.35693598
 87.85496739 88.22915354 88.49147144 88.65389812 88.72841059 88.72698587
 88.66160097 88.54423292 88.38685873 88.20145542 88.         87.79262161
 87.5820578  87.36919826 87.15493265 86.94015066 86.72574194 86.51259618
 86.30160306 86.09365223 85.88963339 85.6904362  85.49695033 85.31006546
 85.13067127 84.95965742 84.7979136  84.64632947 84.5057947  84.37719898
 84.26143198 84.15938336]"|4.1102426059781605|informationB|[77.52587130229857, 77.77647650573256, 78.08537241823852, 78.45736588186735, 78.89726373866993, 79.40987283069718, 80.0, 80.71019891680983, 81.73401056408045, 83.30272275294614, 85.64762329454122, 89.0, 93.0, 95.61644934857055, 97.0, 97.8605098016455, 98.37169359242392, 98.57323045914194, 98.50479948860637, 98.20607976762388, 97.71675038300124, 97.07649042154524, 96.32497897006256, 95.50189511535994, 94.64691794424417, 93.79972654352191, 93.0, 92.2716509689854, 91.57552637978644, 90.85670673021164, 90.0602725180696, 89.13130424116883, 88.01488239731793, 86.65608748432545, 85.0, 83.04466677857705, 81.0, 79.16710570103106, 78.0, 77.85289003641462, 78.52783695292723, 79.6888653929762, 81.0, 82.18268274582799, 83.18802491585349, 84.02455512386072, 84.70080198363404, 85.22529410895763, 85.6065601136158, 85.8531286113928, 85.97352821607296, 85.97628754144048, 85.86993520127967, 85.6629998093748, 85.36400997951013, 84.98149432546992, 84.52398146103846]|6.747816845091096|[-8.505627320586171, -8.25502211715218, -7.9461262046462195, -7.574132741017394, -7.134234884214806, -6.621625792187558, -6.03149862288474, -5.32129970607491, -4.297488058804291, -2.7287758699386018, -0.383875328343521, 2.9685013771152597, 6.96850137711526, 9.584950725685815, 10.96850137711526, 11.829011178760766, 12.340194969539183, 12.541731836257199, 12.473300865721626, 12.174581144739136, 11.6852517601165, 11.044991798660504, 10.29348034717782, 9.470396492475203, 8.615419321359425, 7.768227920637173, 6.96850137711526, 6.240152346100658, 5.5440277569016985, 4.825208107326901, 4.028773895184855, 3.099805618284094, 1.983383774433193, 0.6245888614407136, -1.0314986228847403, -2.9868318443076873, -5.03149862288474, -6.864392921853678, -8.03149862288474, -8.17860858647012, -7.503661669957509, -6.342633229908543, -5.03149862288474, -3.848815877056751, -2.843473707031251, -2.0069434990240183, -1.3306966392507036, -0.8062045139271135, -0.42493850926894083, -0.17837001149193554, -0.05797040681177634, -0.05521108144425568, -0.16156342160506654, -0.3684988135099445, -0.667488643374611, -1.0500042974148158, -1.5075171618462804]|56978|[80.0, 89.0, 93.0, 97.0, 93.0, 85.0, 81.0, 78.0, 81.0]|[3.0, 9.0, 4.0, 4.0, -4.0, -8.0, -4.0, -3.0, 3.0]|[691000.0, 696000.0, 697000.0, 699000.0, 711000.0, 719000.0, 721000.0, 723000.0, 727000.0]
3|1|3|12|3|information|B|EV|pEV|"[87.         82.         79.63793854 79.         79.2909131  80.18958388
 81.49346272 83.         84.51877949 85.90791852 87.0376678  87.77827805
 88.         87.63397469 86.85490446 85.89838201 85.         84.35069804
 83.9628034  83.80399029 83.8419329  84.04430543 84.37878208 84.81303704
 85.31474453 85.85157872 86.39121383 86.90132405 87.34958358 87.70366661
 87.93124735 88.         87.88882938 87.62156288 87.23325849 86.75897423
 86.2337681  85.6926981  85.17082226 84.70319856 84.32488503 84.07093966
 83.97642046 84.07638545 84.40589263 85.         85.85120946 86.78179841
 87.57148816 88.         87.91299345 87.41988091 86.69601299 85.91674032
 85.25741352 84.89338321 85.         85.66677402 86.6398534  87.57954577
 88.14615876 88.         86.93428649 85.27387274 83.47652261 82.
 81.21173072 81.11778839 81.63390859 82.67582687 84.15927882 86.
 87.93670194 89.         88.39587869 86.73989522 85.         83.9581987
 83.65271813 83.93584041 84.65984763 85.6770219  86.83964532 88.
 89.0348858  89.9191737  90.65225242 91.2335107  91.66233727 91.93812087
 92.06025023 92.02811409 91.84110119 91.49860024 91.         90.35355824
 89.60300896 88.8009552  88.         87.24380098 86.54023406 85.88822976
 85.28671856 84.73463097 84.23089749 83.77444862 83.36421487 82.99912673
 82.67811471 82.40010931 82.16404103 81.96884037 81.81343783 81.69676392
 81.61774913 81.57532398 81.56841895 81.59596455 81.65689128 81.75012965
 81.87461015 82.02926329 82.21301956 82.42480948 82.66356353 82.92821223
 83.21768608 83.53091556 83.8668312  84.22436348 84.60244292 85.
 85.         83.26307463 81.         79.82351274 79.98808208 81.40861038
 84.         87.         87.82997609 86.80306022 85.12461424 84.
 84.30114356 85.56622785 87.         88.1581326  90.         93.
 94.99457713 95.8068924  95.96576148 96.         96.32693429 96.91793341
 97.6328771  98.3316451  98.87411716 99.120173   98.92969238 98.16255502
 96.67864068 94.33782909 91.         87.         84.         81.9950505
 81.         81.09375941 82.01914817 83.43496285 85.         86.4714402
 88.         89.68166989 91.         91.44383554 91.1356423  90.3562912
 89.38665316 88.50759912 88.         88.07381224 88.65533434 89.59995033
 90.76304421 92.         93.1857339  94.27329082 95.23524784 96.04418205
 96.67267054 97.09329039 97.2786187  97.20123256 96.83370903 96.14862523
 95.11855823 93.71608512 91.91378298 89.68422891 87.         84.
 81.43395747 80.         80.12225125 81.34674675 83.         84.49010074
 85.55144373 86.         85.73008777 84.94941416 83.94403346 83.
 82.34950238 82.00926636 81.94215196 82.11101924 82.47872822 83.00813894
 83.66211144 84.40350576 85.19518193 86.         86.78321981 87.51970042
 88.18670073 88.7614796  89.22129592 89.54340857 89.70507642 89.68355835
 89.45611326 89.         88.31727559 87.5091895  86.70178934 86.0211227
 85.5932372  85.54418043 86.         87.01263223 88.33756838 89.6561884
 90.64987229 91.         90.48806794 89.29603823 87.7059894  86.
 84.41408436 83.         81.76915624 80.75582644 80.         79.52880521
 79.31792608 79.33018552 79.52840645 79.8754118  80.33402447 80.8670674
 81.4373635  82.00773568 82.54100688 83.         83.35635009 83.61694064
 83.79746726 83.91362557 83.98111118 84.0156197  84.03284675 84.04848793
 84.07823887 84.13779518 84.24285246 84.40910633 84.65225241 84.98798631
 85.43200363 86.         86.68965948 87.42662    88.11850794 88.67294966
 88.99757156 89.         88.62314052 87.95101521 87.10292533 86.19817213
 85.35605685 84.69588075 84.33694507 84.39855107 85.         86.22313915
 88.         90.00101047 91.         90.02281897 88.         86.03271366
 84.         81.72132638 80.         79.65601441 80.59226881 82.4823888
 85.         87.6172032  89.         88.08002571 85.65754974 83.
 81.15241656 80.27028811 80.28671549 81.13479953 82.74764107 85.05834095
 88.         91.         91.         86.         83.92253777 83.
 80.         77.91613712 77.47156718 78.36892869 80.31086013 83.
 85.96017941 88.         88.12350597 86.83174131 85.         83.39180355
 82.32358376 82.         82.53999405 83.7196373  85.22928351 86.75928649
 88.         88.68156497 88.69327087 87.96419427 86.42341179 84.
 81.         78.84556137 77.76880031 77.61008356 78.20977784 79.40824989
 81.04586645 82.96299424 85.         86.89786142 88.         87.77369254
 86.57919308 85.         83.55334342 82.49138046 82.         82.19543339
 82.91528197 83.92748956 85.         85.9414293  86.72308229 87.35693598
 87.85496739 88.22915354 88.49147144 88.65389812 88.72841059 88.72698587
 88.66160097 88.54423292 88.38685873 88.20145542 88.         87.79262161
 87.5820578  87.36919826 87.15493265 86.94015066 86.72574194 86.51259618
 86.30160306 86.09365223 85.88963339 85.6904362  85.49695033 85.31006546
 85.13067127 84.95965742 84.7979136  84.64632947 84.5057947  84.37719898
 84.26143198 84.15938336]"|4.1102426059781605|informationB|[79.54889941989036, 80.0, 80.68749195056465, 81.66679807350813, 83.0, 84.62712713767144, 86.0, 86.58764735428984, 86.41613987730537, 85.65080872317596, 84.45698504603101, 83.0, 81.4932073988462, 80.34205169486859, 80.0, 80.72188460804824, 81.96799854032078, 83.0, 83.23235898438655, 82.69079266725413, 81.55383001649462, 80.0, 78.28834986799055, 77.0, 76.63606819560646]|2.738298689892874|[-6.482599202994379, -6.03149862288474, -5.344006672320091, -4.364700549376607, -3.0314986228847403, -1.4043714852133036, -0.03149862288474026, 0.5561487314051021, 0.3846412544206288, -0.3806898997087842, -1.5745135768537324, -3.0314986228847403, -4.538291224038545, -5.689446928016153, -6.03149862288474, -5.309614014836498, -4.063500082563962, -3.0314986228847403, -2.7991396384981897, -3.340705955630611, -4.477668606390125, -6.03149862288474, -7.743148754894193, -9.03149862288474, -9.395430427278285]|24969|[80.0, 83.0, 86.0, 83.0, 80.0, 83.0, 80.0, 77.0]|[-4.0, 3.0, 3.0, -3.0, -3.0, 3.0, -3.0, -3.0]|[755000.0, 758000.0, 760000.0, 765000.0, 768000.0, 771000.0, 775000.0, 777000.0]
